GEOID20,STATEFP,COUNTYFP,DISTRICT,G16PRERTRU,G16PREDCLI,G16PRELJOH,G16PREGSTE,G16PREIMCM,G16PRECCAS,G16PRESLAR,G16PREAROC,G16SOSRESP,G16SOSDOLI,G16SSCRNAK,G16SSCDVIG,G16SACRFRE,G16SACDVAR
35001000521,35,001,000521,260,279,82,10,9,1,0,0,285,341,392,222,343,266
35001000522,35,001,000522,227.6603260869565,237.95652173913044,61.77717391304348,3.432065217391304,8.008152173913043,0,0.5720108695652174,0,231.66440217391303,291.7255434782609,340.3464673913043,177.8953804347826,299.73369565217394,215.64809782608694
35001000523,35,001,000523,223,233,73,7,3,0,0,0,222,298,342,183,295,219
35001000524,35,001,000524,127,112,47,3,5,1,0,0,138,140,207.00000000000003,76,172,106
35001000525,35,001,000525,222,282,87,13,3,0,1,0,239,333,348,234,295,274
35001000526,35,001,000526,317.28022299581727,299.04514457477063,73.68171485825688,8.054248866395383,7.126580688255894,3,0,0,330.7322968824455,355.94929234802703,453.9022515382608,229.76125473674657,415.0342696759347,251.35799226709577
35001000527,35,001,000527,135,82,32,0,1,0,0,1,133,113,184,62,172,67
35001000528,35,001,000528,146,105,42,2,5,0,0,0,146,147,209.00000000000003,81,179,109
35001000529,35,001,000529,92.60952380952381,102.51428571428572,26.247619047619047,2.9714285714285715,1.2380952380952381,0.49523809523809526,0.24761904761904763,0,86.91428571428573,129.0095238095238,132.22857142857143,84.93333333333334,113.4095238095238,96.07619047619048
35001000530,35,001,000530,276.3369755590678,365.2853704205395,72.86991519233439,7.051605138528311,5.073721626469016,0,2.029488650587606,0,295.3369755590678,416.1331691249332,417.5607545584535,283.90201796290063,380.0447031731704,312.2853704205395
35001000531,35,001,000531,140,216,76,9,4,1,0,1,139,284,227,202,192,228
35001000532,35,001,000532,177,227,68,6,3,4,2,0,159,299,257,200,219,232
35001000533,35,001,000533,144,178,49,10,4,0,2,0,133,236,204,166,172,192
35001000534,35,001,000534,239,250,94,6,7,2,2,0,237,337,354,211,296,263
35001000535,35,001,000535,158,192,69,3,1,1,1,0,159,251,230,173,195,211
35001000536,35,001,000536,124,140,44,3,1,1,0,0,130,173,174,127,146,152
35001000537,35,001,000537,236.54104934133193,347.4485477142639,76.84455581430362,3.430083314154352,3.4383974580372554,1.7111971980604552,1.7048947737526545,0.0026596190956843643,270.58477406682584,381.6884088611758,432.8125322959066,223.73990541578073,364.57996837014144,277.4818785520359
35001000538,35,001,000538,258,356,52,5,11,2,0,0,272,388,419,237,350,293
35001000539,35,001,000539,189.39589442815247,241.73607038123166,40.469208211143695,5.395894428152492,3.7771260997067446,0,0,0,186.158357771261,273.57184750733137,297.85337243401756,165.11436950146629,257.3841642228739,200.72727272727272
35001000540,35,001,000540,288.1724093199017,305.9364619492107,78.95134501915115,9.868918127393894,7.8951345019151145,0,0,0.9868918127393893,279.2903830052472,389.8222660320588,438.17996485628885,225.99822511732015,355.2810525861802,297.05443563455617
35001000541,35,001,000541,322.6059405940594,150.92871287128713,65.25742574257426,1.6732673267326732,3.011881188118812,2.007920792079208,0,0,337.33069306930696,189.74851485148514,416.64356435643566,115.12079207920792,383.5128712871287,136.87326732673267
35001000542,35,001,000542,178,233,76,4,3,1,0,1,180,292,270,201,219,245
35001000543,35,001,000543,124,170,58,3,1,0,0,0,129,216,188,150,155,182
35001000544,35,001,000544,239,269,64,6,3,5,1,0,215,349,315,246,272,284
35001000545,35,001,000545,205,245,48,11,6,2,0,0,196,301,294,199,243,244
35001000546,35,001,000546,273,227,60,8,10,2,1,1,260,302,391,172,358,196
35001000547,35,001,000547,169,251,61,2,3,1,0,0,181,285,250,218,207,252
35001000548,35,001,000548,217.6805933961944,220.8188090652196,54.308756998462606,3.0838432245806393,6.781901368826199,0.5648351648351648,0.693420692633873,0.013108187260610686,222.5175506665667,268.15791396636587,328.8612327708938,159.53984332003537,283.3859264998304,199.43907133069916
35001000549,35,001,000549,276.0281329863754,294.96147062804016,85.69826511490355,11.95789745789352,5.97894872894676,1.99298290964892,0,0,293.9649791732157,363.71938101092786,408.56149647802863,244.1404064319927,360.7299066464545,279.0176073508488
35001000550,35,001,000550,196,251,58,6,6,5,0,0,197,309,292,204,251,243
35001000551,35,001,000551,77.67099349789821,102.50489017376498,22.06796218497533,2.3711352438553077,1.3417340935040065,0.31321740922020946,0,0,79.60852194997592,119.23478751245598,109.93238355436895,88.69077416928656,86.2412159091205,108.77414162979973
35001000552,35,001,000552,252.96692754744524,255.99218041209573,61.84595208958674,6.364465211634766,4.160610859718921,1.9567565078030758,0,0,252.40371674124816,309.8330237443289,340.5178383276838,216.0957304785968,281.1918535520972,265.5488913520974
35001000553,35,001,000553,350.9246496772745,223.0414284458611,82.04358503189174,9.419549667894644,6.65378652123164,0.4040831340870446,1.2122494022611339,0.02093959731543624,372.59631449473267,279.51909450063226,462.0684511485272,187.08650753924206,417.960570741093,215.09388137514077
35001000554,35,001,000554,198.7526434386561,212.50103505403672,48.741116434129715,3.3874196243958425,5.983919504237014,2.0298828601755905,1.0059795371280558,1.9185596912476583,193.37985561565964,268.9803570606646,254.93077953680137,204.2980528489064,213.30193170735305,237.60562312224937
35001000555,35,001,000555,195.13770095267716,189.16409786228908,47.78882472310461,10.951605665711472,0.9956005150646794,5.973603090388076,0,0,218.0365127991648,220.02771382929416,283.74614679343364,151.33127828983126,239.93972413058773,189.16409786228908
35001000556,35,001,000556,186,197,51,0.9999999999999999,10,0.9999999999999999,0.9999999999999999,0,216,225,273,167,254,178
35001000557,35,001,000557,206.92548614696267,119.26506625365685,44.99530889691963,5.857788676647737,5.027244880399243,0.20321287213904662,0.6096386164171399,0.19731543624161074,205.6831165031836,164.85182412665634,263.00634142144213,108.46799690242644,240.2641920495612,123.67357769747032
35001000558,35,001,000558,188.42240215924426,171.65182186234819,39.46018893387314,5.919028340080971,2.9595141700404857,0.9865047233468286,0,0,184.47638326585695,218.01754385964912,248.59919028340082,148.96221322537113,221.96356275303643,166.71929824561403
35001000559,35,001,000559,218.5330140552515,220.8528974316342,67.27661791509865,4.175790077488882,1.3919300258296274,1.3919300258296274,0,0,238.02003441686628,268.6424949851181,310.4003957600069,190.69441353865895,263.07477488179956,226.42061753495273
35001000560,35,001,000560,229.0929308455589,167.86632454878122,42.169318244138275,2.43284528331567,6.082113208289174,0,0,0,239.22978619270754,193.0057258097098,318.7027321143527,113.12730567417864,280.99363022295984,141.5105006461948
35001000561,35,001,000561,150.8568196564367,147.52559650944914,56.15490447779032,3.3312231469875613,4.758890209982231,0,1.9035560839928922,0,150.8568196564367,202.25283392424478,229.85439714214172,122.77936741754155,196.54216567226612,147.52559650944914
35001000562,35,001,000562,198.81514476614697,315.4610244988864,61.483296213808465,3.447661469933185,4.022271714922049,0.5746102449888641,1.1492204899777283,0,201.6881959910913,352.81069042316255,360.2806236080178,199.96436525612472,282.70824053452117,267.7683741648107
35001000563,35,001,000563,253.0142857142857,209.14999999999998,68.02142857142857,4.449999999999999,10.807142857142857,0.6357142857142857,0,0,260.6428571428571,269.54285714285714,387.7857142857143,141.7642857142857,344.5571428571428,177.3642857142857
35001000564,35,001,000564,201,167,48,2,6,1,0,0,210,194,300,107,272,125
35001000565,35,001,000565,249.1441762637575,228.19168531277165,49.26129976957783,4.01979543708923,7.031672699342768,2.003959087417846,0,1,229.16001261342888,289.4015169459175,359.58759405455623,160.95809915511873,314.4213123830067,204.07291269023625
35001000566,35,001,000566,409.0096313656208,359.7944494636913,93.94365016698364,0.9491531156378108,4.516857701803784,0.011970893733792216,0.0050487430325475,0,418.99898805966905,424.8119227145861,601.3136824925377,236.18591807282962,558.7739026670048,271.4795128511378
35001000567,35,001,000567,152.07320303184414,168.7913341096659,32.9242028455121,3.366423274258092,2.019819583856931,0.002816428520055618,0.005632857040111236,0,160.98184800828372,185.96206965507017,241.93233252114774,106.78984885086803,211.44573299083902,135.9081435962482
35001000568,35,001,000568,349.1581999972102,220.1072330188792,47.82091669755412,3.930486303908557,3.275405253257131,0.6550810506514262,0,0,345.2277136933016,258.1019339566619,466.4177080638155,143.46275009266236,421.8721966195185,176.87188367588507
35001000569,35,001,000569,109.97334694922058,134.5656413496309,29.539802927457742,0.7060751724465869,2.0953161108836134,0.021669247043509577,0,0,121.3396961692564,148.49244065945044,176.89111461332107,90.02050943175898,155.47198789759196,110.39328632840899
35001000570,35,001,000570,42.349165276964726,40.21452078649751,11.49485359346586,1.1526606028108874,0.7549451252207535,0.01349527665317139,0.11907654921020656,0,44.67671515455618,48.826927586280405,58.17602235329421,33.831225413754034,52.57228171840949,38.00366651744793
35001000571,35,001,000571,337.9078947368421,294.5657894736842,93.90789473684211,11.236842105263158,4.0131578947368425,2.407894736842105,0,0,333.09210526315786,378.84210526315786,451.88157894736844,266.4736842105263,382.85526315789474,319.4473684210526
35001000572,35,001,000572,199.9332703863269,169.63676280261942,57.27390515254595,2.9362455727093093,2.593382376771994,0.014871794871794871,1.0631584594705221,0,194.86105065896913,224.86354196437577,261.9377265895513,156.71284914748023,231.46306101370666,178.2055376977772
35001000573,35,001,000573,228.74628975265017,178.85512367491165,36.71236749116608,3.2946996466431098,3.2946996466431098,2.353356890459364,0.47067137809187276,0,231.09964664310954,208.03674911660778,288.0508833922261,149.20282685512367,268.2826855123675,163.32296819787987
35001000574,35,001,000574,343.4779208833393,427.46781789215095,92.80381804805937,2.2602210621117056,6.574972874015865,0,0,0,379.89206635660565,470.6389812814725,556.2082097247985,284.8942183104743,488.3117415271277,349.93703977935553
35001000575,35,001,000575,256.9088663410815,200.87524528726536,41.23228719054394,3.700333465818046,3.700333465818046,2.643095332727176,0.5286190665454351,0,259.55196167380865,233.64962741308233,323.5148687258063,167.57224409490294,301.31286793089805,183.430816091266
35001000576,35,001,000576,252.45526313723684,255.13525531491453,77.71977315265254,4.823985919819812,1.6079953066066042,1.6079953066066042,0,0,274.9671974297293,310.3430941750746,358.58295337327274,220.29535700510476,303.91111294864817,261.56723654134095
35001000577,35,001,000577,423.4806598835318,243.40828780727497,91.8990424347914,12.004826869955822,10.348985293792524,0.4139597303319574,1.2418791909958722,0.41395884538680056,420.16903956231135,337.37706517767487,537.733544570207,221.8823473171521,491.3700574278631,252.92932178237794
35001000578,35,001,000578,220.54688238412726,141.0474247805465,51.802872373946165,5.898346854459217,4.103197811797717,0.2564498632373573,0.7693495897120718,0,235.1645245886566,175.66815631758973,291.0705947744005,117.71048722594699,263.1175596815286,135.40552778932465
35001000579,35,001,000579,83.09257978616922,72.43442690880896,23.092206494733645,2.7631692832891144,0.9868477995392939,0.5921065285525916,1.2653946968974492e-6,6.326973484487246e-7,81.90838064840571,93.15820855472694,111.11896833583799,65.52656950111042,94.14526324629918,78.55289920992576
35001000580,35,001,000580,276.33187687624775,262.18989524153557,76.2625733371533,7.313613504567542,4.909603784032912,0,0.8521287449933698,0,291.952270974624,318.46984641238214,379.89068588427534,220.91539262059226,343.26048801975816,248.32455080462788
35001000581,35,001,000581,63.673158389313265,160.34481492199325,25.097449292138077,7.901048851228652,1.8590703179361536,0,0.4647675794840384,0,72.96850997899402,171.9640044090942,91.55921315835556,149.65516059386036,76.22188303538229,161.73911766044534
35001000582,35,001,000582,82.75557944453658,82.08928040356857,20.018924304658736,2.0531963740599806,1.3566318166268996,0.6600672591938187,0,0,82.42502649979181,99.688996721479,111.0237865436745,69.14653219825412,91.99548244295434,84.98503052801867
35001000583,35,001,000583,144.98571428571427,119.85,38.97857142857143,2.55,6.192857142857142,0.36428571428571427,0,0,149.35714285714286,154.45714285714286,222.21428571428572,81.23571428571428,197.44285714285715,101.63571428571429
35001000584,35,001,000584,203.05327868852459,208.03278688524588,60.86065573770492,4.426229508196721,10.512295081967213,0,0,0,220.20491803278688,258.9344262295082,324.7745901639344,153.25819672131146,277.74590163934425,188.11475409836066
35001000585,35,001,000585,210.67261069037724,235.34404676918925,45.91032452926754,4.505218762217843,6.00695834962379,0.42906845354455647,0.21453422677227824,0.42906845354455647,226.11907501798123,263.0189620228131,333.1716541773481,153.39197214217893,288.33400078194194,188.14651687928801
35001000586,35,001,000586,86.93836384011954,97.11953679491968,18.94583488980202,1.8591707134852449,2.478894284646993,0.17706387747478522,0.08853193873739261,0.17706387747478522,93.31266342921181,108.54015689204333,137.49010085917072,63.30033619723571,118.98692566305567,77.64251027269331
35001000587,35,001,000587,321.7086290623833,359.3832648487113,70.10758311542772,6.8797161001120655,9.172954800149421,0.6552110571535301,0.32760552857676506,0.6552110571535301,345.2962271199104,401.64437803511396,508.7713858797161,234.237952932387,440.3018304071722,287.31004856182295
35001000588,35,001,000588,93.17444901008591,104.08591707134852,20.3048188270452,1.9925289503175194,2.656705267090026,0.18976466193500188,0.09488233096750094,0.18976466193500188,100.00597683974598,116.32573776615614,147.35225999252896,67.84086664176317,127.52185282032124,83.21180425849832
35001000589,35,001,000589,349.58555194251954,333.99081813677896,81.55761965623891,5.549831904220008,9.423269407214052,0.5543099651302383,1.1086199302604767,0,340.7771827766943,396.0802664842833,465.11092128880836,273.97050008560785,407.3953623860873,318.3893520781208
35001000590,35,001,000590,348.14927768860355,320.63884430176563,74.94221508828251,5.691813804173354,10.434991974317816,0,1.4229534510433386,0.4743178170144462,378.50561797752806,355.73836276083466,492.8162118780096,241.42776886035313,439.6926163723916,283.64205457463885
35001000591,35,001,000591,15.786793953858393,37.060461416070005,8.374701670644392,1.4439140811455846,0.28878281622911695,0.28878281622911695,0.5775656324582339,0,19.15592680986476,40.71837708830549,22.043754972155924,36.00159108989658,18.86714399363564,40.2370723945903
35001000592,35,001,000592,357.66817301484826,303.713363460297,80.93221433182698,5.656552614590058,8.267269205939316,0,0.43511943189154295,0,390.302130406714,343.3092317624274,522.1433182698515,209.29244673983214,461.6617172369271,254.5448676565526
35001000593,35,001,000593,246.12100386124348,225.74439372916174,52.779367376692655,3.7309977725748795,7.33676187894084,1.8952055730782755,0.30560942663579094,0,260.1153528335445,264.15371113492665,375.10351591683064,151.30908531745476,323.548721886363,189.28755963037494
35001000594,35,001,000594,239.24802925262586,152.38259093936477,51.28496216799877,1.7176781587368009,5.1530344762104034,0,0,0,250.29024598736243,186.98153670820605,334.2110931713604,100.36148098905022,306.48286003746637,120.72823629978659
35001000595,35,001,000595,290.09244847299306,185.88960366104254,68.23881730935581,7.731906343727644,5.38495757968784,0.33527839486282923,1.0160868155297738,0,309.121303932644,231.67502014553008,382.81684023827665,155.29725668099482,345.99470116281356,178.62624691441445
35001000596,35,001,000596,140.2404070584747,80.85008768747635,30.50039656021806,3.9695235000321305,3.405322054340328,0.13778179436258745,0.4133453830877623,0.1334237049487699,139.42142851547212,111.72561078171248,178.263824213135,73.51546889348292,162.84533751276666,83.82295493419407
35001000597,35,001,000597,238.7479542221498,137.22700138391605,51.810222803798716,6.7679103655664035,5.83458907474482,0.2334093322598663,0.7001185989349473,0.2333728663116491,236.8812265532941,190.2038332576355,303.16057922373113,125.09116258901561,277.0221861203907,142.5946988622447
35001000598,35,001,000598,105.42484000529774,69.68992670480071,16.977506702151842,1.5060691429328248,1.9168152728235952,0.684576883151284,0.2738307532605136,0.1369153766302568,105.97250151181876,82.42305673141459,140.74900717590398,49.83719709341347,131.164930811786,58.05211969122889
35001000599,35,001,000599,152.46712230138158,203.39559739161345,48.382051335720256,2.2281207851976434,4.774544539709235,0.318302969313949,0,0,160.10639356491637,232.9977735378107,211.03486865514822,174.748330153358,176.65814796924172,204.03220333024134
35001000600,35,001,000600,41.62443955751836,90.73263161214864,16.55278463874598,1.6401710213929084,1.3334889364939555,0.3593068441371649,0.3593068441371649,0.05111368081649213,47.72510051574156,98.47044143492131,58.175713117842605,84.12158938497137,48.956362090602525,91.95709333411187
35001000601,35,001,000601,321,275,87,4,6,1,0,1,331,343,469,197,417,242
35001000602,35,001,000602,148.89479812701703,98.42526265798918,23.977863594480667,2.127068544671672,2.7071781477639463,0.9668493384871236,0.38673973539484946,0.19336986769742473,149.66827759780674,116.40866035384968,198.7842239929526,70.3866318418626,185.2483332541329,81.98882390370808
35001000603,35,001,000603,269.41592992066586,300.85756808904733,58.69821329543105,5.75974208336528,7.679448982183355,0.549774843978068,0.27473207526126975,0.548532070155954,289.15314225570324,336.24674137758893,426.01329188016365,196.10223458821446,368.7024094730822,240.52680770828064
35001000604,35,001,000604,21.971588463194145,82.80542402066294,10.161859664227292,1.7851915626345243,0.5492897115798536,0,0.2746448557899268,0,28.151097718467497,82.80542402066294,33.36934997847611,74.7034007748601,23.48213517003874,84.72793801119242
35001000605,35,001,000605,152.38889223443587,137.1500030109923,38.402000843077836,3.6573334136264615,5.282814930793777,1.4222963275214016,0.406370379291829,0.2031851896459145,153.60800337231134,170.47237411292227,212.73489355927248,110.93911354666932,181.03800397450982,136.1340770627627
35001000606,35,001,000606,413.8220786846741,371.74750440399293,96.93129770992367,9.586611861421023,18.108044627128596,3.728126834997064,0,0,436.7234292425132,447.3752201996477,545.3716970052848,323.2818555490311,484.1238990017616,377.0733998825602
35001000607,35,001,000607,96.6209290362709,157.52514712537328,30.76179150941103,3.5097346017448827,1.4451848360125987,0.6193649297196852,0,0,101.16293852088191,177.75773482954963,137.4990143977701,133.1634598897323,111.48568734954334,157.93805707851973
35001000608,35,001,000608,342.17227722772276,160.08267326732673,69.21534653465346,1.7747524752475248,3.1945544554455445,2.1297029702970294,0,0,357.790099009901,201.25693069306928,441.91336633663366,122.1029702970297,406.7732673267327,145.17475247524752
35001000609,35,001,000609,54.32727272727273,71.23636363636363,17.236363636363635,1.2,0.8727272727272728,0.5454545454545454,0.32727272727272727,0.1090909090909091,56.07272727272728,84.54545454545455,81.05454545454546,58.25454545454546,64.8,71.67272727272727
35001000610,35,001,000610,172.72036363636363,170.83418181818183,40.41818181818182,2.964,6.197454545454546,0.26945454545454545,0.26945454545454545,0,177.03163636363638,200.74363636363637,232.00036363636363,144.15818181818182,202.89927272727274,167.06181818181818
35001000611,35,001,000611,119.06478324403312,120.70141256697515,25.504140282513394,2.5913297613248902,5.319045299561617,0.6819288845591817,0.40915733073550903,0,119.88309790550414,144.29615197272284,159.98051631758403,102.56210423770092,139.9318071115441,117.83731125182659
35001000612,35,001,000612,218.5689235265465,221.57330735509012,46.81831466147102,4.756941061860692,9.764247442766683,1.2518265952264978,0.7510959571358987,0,220.07111544081832,264.88650754992693,293.6785192401364,188.2747199220653,256.87481734047736,216.3156356551388
35001000613,35,001,000613,38.268869487963634,245.80008296144857,22.298649214073812,13.743285667709586,1.2126580296246998,0.7100349076209082,2.6125614600607663,0.5100122570575802,42.336445418179544,269.67623572785317,87.5905640352304,219.4538737778116,58.057790186361046,244.106458967967
35003000001,35,003,000001,262,76,28,4,3,0,0,0,222,117,225,112,221,105
35003000002,35,003,000002,339,74,22,6,3,3,0,0,322,103,324,95,321,94
35003000003,35,003,000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35003000004,35,003,000004,163,43,6,0,1,0,0,0,146,59,147,46,142,53
35003000005,35,003,000005,168.8799378846233,48.06074245920678,12.011163366942103,3.0964467005076144,0.7755743107122092,2.7093908629441623,0,0.3870558375634518,164.23380519827657,65.09997512551048,175.07429392122384,50.775252546699505,166.5539462702793,57.74372025842694
35003000006,35,003,000006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35003000007,35,003,000007,242.34464010392657,68.92370498368554,17.230926245921385,4.446690644108744,1.111672661027186,3.8908543135951508,0,0.555836330513593,235.67460413776342,93.38050352628363,251.23802139214405,72.81455929728068,239.009622120845,82.81961324652536
35003000008,35,003,000008,24.898477157360404,7.081218274111675,1.7703045685279188,0.4568527918781726,0.11421319796954316,0.399746192893401,0,0.05710659898477158,24.21319796954315,9.593908629441625,25.81218274111675,7.480964467005077,24.555837563451778,8.508883248730966
35003000009,35,003,000009,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35005000001,35,005,000001,314,62,19,0,0,2,1,0,317,78,320,69,322,67
35005000002,35,005,000002,276,91,30,2,2,0,0,0,286,112,286,110,300,96
35005000003,35,005,000003,306,104,33,2,6,0,0,1,309,135,319,118,314,118
35005000004,35,005,000004,256.99999999999994,110,32,3,5,1,0,0,271.99999999999994,120.99999999999999,271.99999999999994,120.99999999999999,269,120
35005000005,35,005,000005,336.5425531914894,84.0273556231003,25.987841945288753,0.8662613981762918,4.331306990881459,0.4331306990881459,0,0.4331306990881459,333.51063829787233,114.77963525835867,341.30699088145894,97.88753799392097,345.2051671732523,90.09118541033435
35005000006,35,005,000006,296,106,22,6,0,1,3,2,297,134,292,132,305,118
35005000007,35,005,000007,411,106,35,2,3,0,0,0,393,158,423,123,428,118
35005000008,35,005,000008,440.4574468085106,109.9726443768997,34.01215805471124,1.1337386018237081,5.668693009118541,0.5668693009118541,0,0.5668693009118541,436.4893617021276,150.22036474164133,446.693009118541,128.11246200607903,451.7948328267477,117.90881458966565
35005000009,35,005,000009,530,123.99999999999999,39,3,9.999999999999998,4,0,0,529,167,550,141,565.9999999999999,130
35005000010,35,005,000010,497.151117731977,69.89661997276494,29.53352081093447,0.9844506936978157,0.9844506936978157,0.9844506936978157,0,0,491.24441356979014,99.4301407836994,506.9950039487352,74.81928725473404,514.8714371252777,69.89620615928492
35005000011,35,005,000011,175.81570996978851,38.89728096676737,16.492447129909365,0.622356495468278,0.622356495468278,0,0,0.311178247734139,178.30513595166164,48.85498489425982,187.95166163141994,36.096676737160124,186.0845921450151,37.34138972809668
35005000012,35,005,000012,287.0166304697692,33.98296740615466,25.079985234604933,3.910797552044274,2.9697344920830275,0.9703723361323922,0.029310344827586206,0,281.78374499291306,68.06008501417855,295.1344578416428,46.59467681905371,293.83854396155425,46.067089543500714
35005000013,35,005,000013,258,137,31,2,4,0,1,2,273,155,253,166,269,149
35005000014,35,005,000014,228.17718782878305,125.31042282400381,42.081858411046056,0.9351524091343568,6.5460668639404975,0,0,0,240.3341691475297,149.6243854614971,250.62084564800762,136.5322517336161,251.55599805714198,136.5322517336161
35005000015,35,005,000015,167.82281217121692,82.68957717599619,25.91814158895394,2.064847590865643,0.45393313605950236,2,0,0,173.6658308524703,104.3756145385029,183.37915435199236,89.46774826638391,184.44400194285802,90.46774826638391
35005000016,35,005,000016,180,77,21,1,0,0,1,0,169,100,187,81,188,78
35005000017,35,005,000017,389.1842900302115,86.10271903323263,36.507552870090635,1.3776435045317221,1.3776435045317221,0,0,0.6888217522658611,394.6948640483384,108.14501510574019,416.04833836858006,79.90332326283988,411.9154078549849,82.65861027190333
35005000020,35,005,000020,154.39618644067798,47.934322033898304,13.771186440677967,1.3241525423728815,0.2648305084745763,0.2648305084745763,0,0.2648305084745763,155.72033898305085,58.79237288135593,165.78389830508476,48.199152542372886,165.78389830508476,46.875
35005000021,35,005,000021,372.40360169491527,115.61758474576271,33.21610169491525,3.1938559322033897,0.638771186440678,0.638771186440678,0,0.638771186440678,375.5974576271187,141.8072033898305,399.8707627118644,116.25635593220339,399.8707627118644,113.0625
35005000022,35,005,000022,314,144,43,7,4,0,1,0,325,175,343,149,342,150
35005000023,35,005,000023,178.34893639569685,91.15612304668952,29.724822732616143,0.9908274244205382,0.9908274244205382,0,0,0,186.27555579106118,106.01853441299758,173.39479927359417,111.96349895952082,178.34893639569685,105.02770698857704
35005000024,35,005,000024,101,68,19,1,0,0,0,0,105,79,96,83,101,79
35005000025,35,005,000025,135,80,21,4,2,0,0,0,140,98,136,95,130,102
35005000031,35,005,000031,213,126.00000000000001,49,1,3,2,0,0,245,135,216,166,222,156
35005000032,35,005,000032,96.99481034166736,69.99625488573933,21.998822964089506,0,0,0,0,0,111.99400781718295,70.99620138410704,90.99513135146114,82.9955593645195,87.99529185635802,83.9955058628872
35005000033,35,005,000033,157,106,30,2,1,1,1,0,170,121,151,136,155,133
35005000034,35,005,000034,73.59563470548538,78.2518132656636,19.563194073761228,0.9315246208500348,0.9315246208500348,0,0,0,88.50083116357037,77.32034214644585,74.52683831654166,90.36232885793387,71.73210394909466,95.02000546381636
35005000035,35,005,000035,170,93,33,3,2,1,0,0,190,107,187,102,185,105
35005000036,35,005,000036,444.834801022781,116.3090551316604,33.207917789719424,1.5803686862717974,2.13583638858118,0.126027037608794,0.9706896551724138,0.09639830508474576,432.6230639729788,157.32186842102385,428.8162410976235,148.98638093489208,450.15801892426583,130.96776758730866
35005000041,35,005,000041,518.2161434977579,146.795067264574,53.200896860986546,2.955605381165919,0,3.9408071748878926,0.9852017937219731,0.9852017937219731,521.1717488789237,192.11434977578475,536.9349775784754,172.4103139013453,532.9941704035874,171.4251121076233
35005000042,35,005,000042,95,86,22,1,0,0,0,0,104,96,94,104,93,104
35005000043,35,005,000043,95,117,34,0,2,0,1,0,102,137,98,137,102,131
35005000044,35,005,000044,22.011834787864334,3.7038937932995726,0.29759270976043245,0.009893992932862191,0.010003775807362949,0.010002665394097592,0,0,21.950065600747536,4.003444828188773,19.11045114045834,5.753903642481891,23.18914922395404,1.7047799757368098
35005000045,35,005,000045,15.0889807100552,0.009777566385695888,0.0035818202935870526,0,5.11642753958727e-4,5.113217380827637e-4,0,3.2101587596329575e-7,15.077725042485113,0.022566236122401426,15.084320534256719,0.014418321136802723,15.086437575111647,0.011789637527915604
35005000046,35,005,000046,89.63898017715381,11.606346162987846,6.968714446433948,0.050048329081430545,2.00565371024735,1.0648465353594574,0.014798206278026907,0.014798206278026907,90.6494525345038,20.456674959197578,93.97668319890983,16.019368077453297,93.96272005577651,13.976301319938518
35005000047,35,005,000047,5.985586822237474,0,0,0,0,0,0,0,5.985586822237474,0,5.985586822237474,0,4.987989018531229,0
35005000051,35,005,000051,60.26277047520611,71.4692749356622,20.86731873391555,0.04130089209121658,2.0413008920912166,0,0,0,71.92358474866558,76.42797404357098,53.304071367297325,93.006186532848,54.180168691023674,90.2126909933041
35005000052,35,005,000052,188,127,24,0,0,1,1,0,196,136,180,143,185,141
35005000061,35,005,000061,44.146784477641134,97.28265691293487,22.570664228233717,1.0271744870587485,0.027174487058748528,0,0,2,69.58157627058111,90.25548242587612,39.17395896469988,116.63592524469861,39.09243550352363,115.77179767999235
35005000062,35,005,000062,75,140,18,0,0,0,2,0,94,125,64,154,63,151
35005000063,35,005,000063,125.92147806004618,208.64896073903,30.016166281755197,0.7321016166281755,3.660508083140878,1.464203233256351,0,0.7321016166281755,133.24249422632795,223.29099307159353,110.5473441108545,240.86143187066975,120.79676674364896,231.34411085450347
35005000064,35,005,000064,46.07852193995381,76.35103926096997,10.983833718244803,0.2678983833718245,1.3394919168591224,0.535796766743649,0,0.2678983833718245,48.75750577367206,81.70900692840647,40.4526558891455,88.13856812933025,44.20323325635104,84.65588914549653
35005000071,35,005,000071,243,58,18,1,3,0,0,0,245,79,247,70,251,65
35005000072,35,005,000072,117.72590913773566,86.46218450602657,22.122970536726076,1.3288194086741527,0.010294117647058823,1.74430823117338,0.436077057793345,0,131.33694498815288,90.02285979190275,119.90629442670237,99.63714329865046,126.80117441021943,93.17834037292675
35005000073,35,005,000073,174.6814071806341,58.45248783955409,21.863830824270206,0.06760563380281691,0.06760563380281691,0,0,0,188.6112850071429,61.18935167392456,187.01750097728157,56.62324842602656,192.14698450686973,54.3596240282758
35005000074,35,005,000074,150.00350262697023,109.40105078809107,28.19614711033275,1.6917688266199649,0,2.25569176882662,0.563922942206655,0,167.48511383537655,113.91243432574431,152.8231173380035,126.31873905429072,161.84588441331,117.8598949211909
35005000081,35,005,000081,96,59.99999999999999,14,1,2,0,0,0,96,70,95,69,92,72
35005000082,35,005,000082,174,100,38,0,0,0,1,0,179,127,184,118,189,109
35005000083,35,005,000083,154,53,16,2,0,0,0,0,151,69,148,70,152,66
