GEOID20,STATEFP,COUNTYFP,DISTRICT,G16PRERTRU,G16PREDCLI,G16PRELJOH,G16PREGSTE,G16PREOFUE,G16PREOWRI,G16USSRAYO,G16USSDHAS,G16USSLCHA,G16USSIDAY,G16USSOWRI,G16GOVRSUN,G16GOVDVAN,G16GOVLABR,G16GOVOWRI
33003CONW01,33,003,CONW01,2186.873859497741,2695.9188419932934,207.54513142620794,56.55170169193053,1.999742086035873,78.32635444422668,2218.0845843616357,2725.681579482576,79.34490365650399,133.78973648653619,0,2303.3679323636075,2462.0741492810057,247.85130531062143,11.870694391697725
33003EATO01,33,003,EATO01,113.03996266824473,161.83308919445108,14.394680383859715,2.0985504389417393,0.010568705038835457,9.135341730751989,134.1370191289156,159.9183649245878,1.1385212271426626,4.218001995316914,0,136.29920002951738,145.47542202124478,12.420673985563448,0.01787008831700476
33003EFFI01,33,003,EFFI01,491.6229322081938,326.32009183154787,38.7962350342746,6.3084532239871205,0.023598687714580204,17.12490217705507,440.8016372239827,361.65274160485154,16.199708360654125,52.259149784235184,0.004023083543410208,449.0162515099615,360.99723987911955,43.44294868939063,0.029648203337759447
33003FREE01,33,003,FREE01,468.1160671864048,417.38725678562986,35.40897645966472,13.729850184259066,0.9817405735915439,5.938032550951247,475.7549090826247,430.3048508127468,8.879252008289386,13.866511896288578,0.004034969737726967,484.6200792358259,403.8035671793692,19.7632226190359,0.9866427044673438
33003HALE01,33,003,HALE01,96.86704999950015,25.964363917391793,0,0,0,0,93.87116185518572,27.961622680268086,0,0,0,95.868420618062,26.96299329882994,0,0
33003HART01,33,003,HART01,14,17,3,0,0,4,17,21,0,1,0,15,21,3,0
33003JACK01,33,003,JACK01,212.0001210955396,430.0001814774251,28.00001393428127,5.0000034835703175,0,14.000003649454618,257.0001342003994,418.0001794868135,5.000003151801716,8.00000398122322,1,267.0001385133912,406.00016887021826,11.000009787173749,2
33003MADI01,33,003,MADI01,648.9883131632333,715.473056253371,69.46330714207228,12.900462432682584,4.961636014654367,17.861933609509663,683.719783581128,743.2583534687601,18.85431209532014,21.831374291494985,0,712.4973310751286,691.65703488214,51.60119037942119,0.9923418551821878
33003MOUL01,33,003,MOUL01,1893.7803470013419,1153.9253256918328,126.37054259897685,16.15984155700935,0.02253257099549105,62.216834401986766,1953.9490060013072,1186.9777165721835,35.285867279357525,44.21698656359875,3.038128613586659,1956.2789288521453,1135.5552761290476,89.36796147898166,6.037270547104303
33003OSSI01,33,003,OSSI01,1289.1249864877705,769.2210458588289,93.64155833850906,17.9535032159688,1.9947494626735731,29.04288065816526,1195.5594146983528,888.9815982578759,36.811569865978264,59.73682954092675,3.971165413564266,1231.4248667602374,817.2642348698271,95.53300941809286,7.960732101858967
33003SAND01,33,003,SAND01,360.001646564833,578.0010011951421,34.00010988727169,13.000013953939263,1,30.000054071514644,409.00169889210525,591.0010299751418,4.0000305242421375,6.0000383733329725,1.0000026163636118,403.00170063634766,575.0009854969604,16.00007761878715,5.23272722352386e-6
33003TAMW01,33,003,TAMW01,761.7984636270012,739.8554967432156,69.05703311621437,24.030710139500048,2.008774325571442,35.04825879064293,707.7633663247154,805.9300785105728,38.026322976714326,56.048258790642926,0,757.7502048363583,723.9081426966442,88.07019460457153,5
33003TUFT01,33,003,TUFT01,890.7095586322495,672.1294693863035,55.093885035240575,16.941526062913642,0.01583741589826322,41.73317742204883,956.1665672898491,670.1219327775668,14.127337179791665,24.191207196910394,1.0198273127140685,967.321523646654,623.107642694525,47.20418488841366,3.027853829196392
33003WAKE01,33,003,WAKE01,1739.7262316088834,872.4566071220094,110.94182390461158,19.98361437727286,0.00612660289950661,43.93894806701582,1620.8578959642182,972.4094161211282,46.97568307429212,99.89218905752804,2.9967185194087906,1655.7746014210586,888.4792033331744,155.885020120127,8.987455733445707
33003WOLF01,33,003,WOLF01,2180.365915678219,1873.1271023975194,157.25570372101092,36.08737646065993,3.9932669326896253,90.15354747333872,2312.6341411086873,1864.267645569095,49.04588062955432,91.00734919138704,3.0007272632296758,2373.5292986550476,1746.0564783794466,133.22282561454998,10.994519584857704
33005ALST01,33,005,ALST01,442.9020377967802,520.7087560290086,36.90840485046785,19.950302299201706,0.9975191094271285,24.938039186944128,448.88715765451667,560.6093606274119,8.977789007303423,20.94802115498267,0,463.8501909448479,527.6911053800603,29.92570290927886,1.9950447318222806
33005CHES01,33,005,CHES01,925.2216741662262,1181.0468081063298,72.1990815535758,11.283116477927619,3.024980865699496,46.416347761658265,946.4889021057077,1203.821214943014,26.666156418653223,40.99090767274667,0.00832695523316529,992.0051733301639,1121.6804220760705,66.57379453906825,2.1249043284974793
33005DUBL01,33,005,DUBL01,398.51807328413713,658.5935413154064,44.14377150318841,7.357399253887068,2.0201464468469488,25.88781300816173,449.96826306720544,652.6833738071387,16.610053209020023,21.74779938928092,1.0973378698300493,429.9416438258762,646.4229311528097,34.34272138288245,2.2196440611566852
33005FITZ01,33,005,FITZ01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33005GILS01,33,005,GILS01,231,197,13,9,0,8,199,225,8,12,0,208,217,23,1
33005HARR01,33,005,HARR01,202.8953997851578,447.44715965276856,21.096799976773816,7.014519996516072,1.0048399988386907,15.060499985483634,214.00913975786702,455.4350596556718,10.03629999129018,17.048399988386908,0.002419999419345393,202.96315976889946,460.42295965857505,20.075019981999706,2.004839998838691
33005HINS01,33,005,HINS01,732.9494900841299,916.9368109238023,46.99676130143807,20.99855292191914,3.999724366079836,51.99641675903787,669.9538313183725,973.9328831404401,40.99717475231832,56.996072216637664,0.999931091519959,701.9516262470113,923.9363285644421,69.99517640639714,2.999793274559877
33005JAFF01,33,005,JAFF01,1277.5062562722617,1303.8512620816246,149.1931420929914,38.77679962247736,4.972058371490895,45.74016407788132,1306.3221488563913,1355.5317638205133,54.711622524136374,96.48231517732593,1.6663449887613791e-7,1293.4279373754343,1292.8563809808065,153.18597185173323,7.950621905318885
33005KEEN01,33,005,KEEN01,672.3739749468803,1522.8559570420516,100.57315740478519,47.278012137784096,3.069078844451621,33.3027531601495,642.6382212866328,1566.8731977539378,37.41907619694838,67.30106227703018,5.000958250448484,711.7790621866166,1346.6802027074916,144.4921682639127,12.134335796458029
33005KEEN02,33,005,KEEN02,692.5916845893613,1645.5901350907604,85.99352588462492,39.997644040945,3.9855473261742076,53.90159617025887,660.548480777358,1697.5583377922096,50.92135090042,63.976582097902224,0.9964542388298377,693.157291903589,1611.4727193214676,104.98044899754714,3.9888782108555683
33005KEEN03,33,005,KEEN03,733.0867261363506,1418.362024130611,83.66742289087642,31.873295880489767,0.9960397389584911,26.893151711787926,748.02729798691,1454.2195819606613,52.790118281709056,63.74657358561599,0,766.9520469686668,1378.5205254490888,117.5327618985561,2.988125275329986
33005KEEN04,33,005,KEEN04,791.9506131608455,1581.9233414718049,87.0545433780813,42.01558382230894,0,60.05064742250406,803.9350293385365,1619.005156538927,44.00779191115447,56.019479777886175,4,825.9311333829593,1513.9817808054634,107.04675146692684,9.003895955577235
33005KEEN05,33,005,KEEN05,943.5540511291825,1760.9494912104258,103.76640591303506,36.8210129423701,1.9401097300443835,66.83824880943055,1041.1019087194966,1760.1481883993479,40.7726618432818,36.97280050411884,0.0017857360205733484,1074.1034172264774,1638.0141336796214,11.946019239784343,3.896291084273927
33005MRLB01,33,005,MRLB01,420.32796213673373,722.6510695074971,35.44563478828879,10.303594877849877,2.0291552163791318,27.439108272762933,418.9650781905095,744.5531180920101,14.539532842741925,22.90822841056256,0,410.0129404004159,716.8150976294,43.56385157865463,1.0657145501687746
33005MRLW01,33,005,MRLW01,200,219,19,2,1,20,203,232,7,5,0,195,229,12,1
33005NELS01,33,005,NELS01,137.9997388733465,258.9995099144692,16.999967832223845,8.99998297000086,0,4.999990538889366,155.99970481334822,269.99948910002576,4.999990538889366,4.999990538889366,0,155.99970481334822,244.99953640557894,18.999964047779592,0
33005RICH01,33,005,RICH01,361.7718981860178,273.6938174366981,34.3776558907144,5.081817173872118,0.007219124763307384,11.129899614392555,345.545764344194,283.9271935720679,27.209874804351248,16.310909050867654,4.004202607781635,328.69855274817473,272.586141986973,52.4859432953573,12.038490707602572
33005RIND01,33,005,RIND01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33005ROXB01,33,005,ROXB01,57.181827220353895,73.24573681445796,5.95667546729272,2.969738880365782,0.011465137707437142,2.0581710279113414,54.235018615402986,76.24987110794605,2.0495721746307636,3.990225541040875,0.0028662844268592855,48.61943099490652,68.38980397179239,6.9628307058335155,0.011465137707437142
33005STOD01,33,005,STOD01,378.00026112665347,350.0004900855308,28.000032167776155,8.00001702999914,1,7.000009461110634,374.0002951866518,359.00051089997424,11.000009461110634,21.000009461110633,0,363.0002951866518,372.0004635944211,24.000035952220408,4
33005SULL01,33,005,SULL01,172.07369758576874,196.0914866581957,25.007623888182973,3.0038119440914866,0,12.002541296060992,180.06988564167725,210.09529860228716,9.002541296060992,5.005082592121982,0,175.06226175349428,203.0851334180432,16.008894536213468,1
33005SURR01,33,005,SURR01,244.99109106037344,240.77093765473174,14.222287931886424,4.095192926013906,0.003960261041508938,13.004436909349009,241.08203040331045,261.74794605882556,2.194126121542784,5.214037422513598,0,240.16515921992772,255.49426936064248,12.372704520954915,1.0039969262959318
33005SWAN01,33,005,SWAN01,1800.9281983105525,1780.2395324654638,141.86744106878228,33.49648411338216,2.9555715994669436,49.25954058194857,1714.2314937262724,1871.8622274539166,78.81523822795042,117.2376573091052,0.9851902728908594,1775.31330391901,1736.8911108778238,186.20096626113863,14.777855654951622
33005TROY01,33,005,TROY01,524.0968502158474,436.68118878745736,61.076342411628175,7.992360644215755,0.006035661687355354,18.347021687896014,467.82582091573164,499.68697681735017,23.699090369396185,36.967127186260264,0.08029787160078153,480.98355917012213,460.28624920028165,71.07182293497065,2.1155487405387596
33005WALP01,33,005,WALP01,757.4334226652629,1171.318370742489,104.11598005990591,27.02389173779843,3.0000367961202845,60.08041716035049,802.396891314313,1225.4115973235018,46.02328572161455,49.06558289186196,0,855.4485949114293,1147.337676364441,79.09382375264272,8.004588539998075
33005WEST01,33,005,WEST01,410.9104182849116,554.879031990574,40.99106362452889,10.997602435849215,0.9997820396226559,15.996512633962494,427.9067129584967,547.8805577132155,16.99629467358515,24.9945509905664,0,433.90540519623266,527.8849169207623,34.99237138679296,4.99891019811328
33005WINC01,33,005,WINC01,829.0505099158701,840.0631890761975,75.00323869856193,25.001447078080858,2.756339201639782e-4,26.003583240962133,723.0461686816275,892.0671168595599,59.00282524768168,95.00392778336234,6.890848004099456e-5,737.0483737529887,853.0636714355578,127.00482359360286,8.000206725440123
33007ATGT01,33,007,ATGT01,0.013014048502380905,0.004590961716583352,1.8970916184228725e-4,1.1382549710537234e-4,0,1.8970916184228725e-4,0.0122172700226433,0.0054636238610578725,3.7941832368457446e-5,3.0353465894765956e-4,0,0.012141386357906384,0.005046263705004841,4.173601560530319e-4,7.588366473691489e-5
33007BERL01,33,007,BERL01,330.5092367649394,365.6936855258729,29.195606418646967,6.363144988679467,1.3100592623751846,10.667625422197931,306.7410187189896,405.5569173667178,14.597803209323484,16.469316441288033,0.18715132319645492,306.7410187189896,384.4088178455184,36.30735670011225,2.620118524750369
33007BERL02,33,007,BERL02,988.4498263890617,1093.6755157215327,87.31493370141203,19.030177858000055,3.917977794294129,31.903533467823625,917.3665149782968,1212.8939828907683,43.657466850706015,49.25457798541191,0.5597111134705899,917.3665149782968,1149.6466270685917,108.58395601329444,7.835955588588258
33007BERL03,33,007,BERL03,447.04093684599894,494.6307987525945,39.489459879941016,8.606677153320478,1.7719629433306865,14.428841109978448,414.8924663027136,548.5490997425139,19.744729939970508,22.27610557330006,0.25313756333295523,414.8924663027136,519.94455508589,49.108687286593316,3.543925886661373
33007BGRT01,33,007,BGRT01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33007BPUR01,33,007,BPUR01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33007CAMB01,33,007,CAMB01,1.0261395914601705,1.017162358029405,0.0015842176642527595,5.280725547509198e-4,0,0.0018482539416282194,1.026403627737546,1.0187465756936576,2.640362773754599e-4,7.921088321263798e-4,0,0.024555373795917768,2.020858865912661,0,0
33007CARR01,33,007,CARR01,245,213,9,6,0,11,240,227,8,6,0,248,217,16,1
33007CHAN01,33,007,CHAN01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33007CLAR01,33,007,CLAR01,99.85386392770212,69.66935970421129,5.070040030211834,4.038704589020674,2.6623351328364855e-4,8.061998624188195,89.56104048623065,79.99353672041562,4.010013349420641,4.111231388560609,0,89.52675834285166,79.83706607018185,4.15506694850051,4.0238265021940895
33007COLE01,33,007,COLE01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33007COLU01,33,007,COLU01,219.2233598821722,109.20906687246733,13.011558946535843,2.005239103112571,2.9916414019654473e-4,5.016549849759055,213.1840393182382,124.23827719070533,3.008569017340395,6.026309967063968,9.972138006551492e-5,210.19194530275652,111.22988470230943,12.026922530550316,6.980496604586044e-4
33007CRAW01,33,007,CRAW01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33007CUTT01,33,007,CUTT01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33007DALT01,33,007,DALT01,282.26769830543225,194.06674858086242,18.245860441672725,5.123540035640631,0.011909202792427916,15.174118260846832,276.25521517449715,211.35221071048613,7.103882673700801,15.138390652469548,0.9961259204262992,264.98819077720475,195.46778739623127,39.23595998737957,1.002080521822513
33007DIXG01,33,007,DIXG01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33007DIXV01,33,007,DIXV01,1.9936589970349667,3.9843607698089167,0.9959141671985973,0,0,0.9959141671985973,3.9843607698089167,3.9854873314321613,0,0,0,5.97717484562645,1.9925324354117222,1.4082020290554664e-4,0
33007DUMM01,33,007,DUMM01,102.35671467898268,67.42595870400434,6.1941849563177405,2.06472831877258,0,7.090848760379611,103.01590286122682,73.88306309876315,1.0917330648407235,3.122536294782199,0.008481272207776206,96.12012336162607,81.65854385801023,0.21203180519440512,0.008481272207776206
33007ERRO01,33,007,ERRO01,134.97083443868365,53.964746551886236,5.9917149458415775,0,0,3.0056854827487984,115.99707044351864,71.93006337958296,1.9972383152805258,2.0168943349365454,0,123.0070605666565,59.9466334878998,4.993095788201314,0
33007ERVI01,33,007,ERVI01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33007GORH01,33,007,GORH01,693.0068967415772,770.0146541240439,58.00061479089117,11.000181687617934,1.0000957166793383,15.00095175249297,663.0079940223133,828.0150753158562,15.000080556638185,25.0002633271162,0,678.0082681780302,768.0139786929881,56.00032655799307,3.9999956685596705
33007GRGT01,33,007,GRGT01,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
33007HADL01,33,007,HADL01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33007JEFF01,33,007,JEFF01,357,216,24,5,0,17,349,243,5,11,9,337,243,32,2
33007KILK01,33,007,KILK01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33007LANC01,33,007,LANC01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33007LOWB01,33,007,LOWB01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33007MART01,33,007,MART01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33007MILA01,33,007,MILA01,410.48875330598065,295.4725808820827,23.79644946701337,7.93214982233779,0,11.898224733506686,370.8280041942917,350.00611091065497,10.906706005714462,14.872780916883357,0.9915187277922237,381.73471020000613,325.2181427158494,24.787968194805593,0.9915187277922237
33007MILL01,33,007,MILL01,15.842751842751843,3.960687960687961,0,0,0,0.9901719901719902,15.842751842751843,2.9705159705159705,0,1.9803439803439804,0,17.823095823095823,2.9705159705159705,0,0
33007NORU01,33,007,NORU01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33007ODEL01,33,007,ODEL01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33007PINK01,33,007,PINK01,0,3,0,0,0,0,1,3,0,0,0,0,3,0,0
33007PITB01,33,007,PITB01,338.14471774644386,119.31562060323859,4.932202159540809,2.960145289265032,0,4.93467414016245,317.43853260531847,141.9930386210992,0.9889124125298026,7.888227481103106,0,315.4672997285832,131.15125779905543,10.845076796205952,1.9745288508974175
33007RAND01,33,007,RAND01,78.99235283638576,159.98451207369268,6.999322403224055,1.9998064009211587,0.9999032004605793,9.999032004605793,89.99128804145214,164.98402807599558,0.9999032004605793,2.9997096013817384,0,92.99099764283388,152.98518967046866,3.9996128018423174,0
33007SARG01,33,007,SARG01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33007SECO01,33,007,SECO01,8.525601500889952e-4,3.2790775003422896e-4,0,0,0,0,3.2790775003422896e-4,8.525601500889952e-4,0,0,0,7.869786000821494e-4,3.2790775003422896e-4,6.558155000684578e-5,0
33007SHEL01,33,007,SHEL01,116,125,10,0,0,4,126,122,3,8,0,121,119,13,1
33007STAR01,33,007,STAR01,185.82930766873233,97.92671576569685,5.998133463687083,2.997769838676102,0,5.999430356854521,159.87241210827582,120.8975135259842,5.991648997849886,7.991026819078913,0.9983920174470744,148.88102166418594,118.91110463642956,19.967840348941486,0
33007STEW01,33,007,STEW01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33007STRT01,33,007,STRT01,125.8335535006605,131.82562747688243,4.993394980184941,2.9960369881109643,0,9.986789960369881,97.87054161162483,149.8018494055482,4.993394980184941,17.976221928665787,0,105.85997357992073,143.8097754293263,16.977542932628797,0
33007SUCC01,33,007,SUCC01,7.504220371109598e-4,8.33802263456622e-4,6.280588477984945e-5,1.1911460906523171e-5,1.0828600824111973e-6,1.624290123616796e-5,7.179362346386238e-4,8.966081482364714e-4,1.624290123616796e-5,2.7071502060279932e-5,0,7.341791358747918e-4,8.316365432917995e-4,6.064016461502705e-5,4.331440329644789e-6
33007THOM01,33,007,THOM01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33007WENL01,33,007,WENL01,13.183730495776652,5.073533478661243,0.008285054158422789,0,0,0.004142527079211394,5.159145704964946,13.096737427113213,0.0027616847194742626,0.0027616847194742626,0,12.16736678921272,5.081818532819666,1.0066978100457733,0
33007WHIT01,33,007,WHIT01,560.7323016945678,469.9332514191376,52.754139558327275,23.87645996435937,1.988090797207572,38.82588173915317,554.7447848255028,528.6477892895139,21.896117326299198,32.861609347530454,0.0038740795737008268,503.0118092227953,537.5322126037687,64.76404001262043,0.9979194781774869
33009ALEX01,33,009,ALEX01,618.9749603764284,380.1483014856676,45.508590980733544,11.05436464952873,0.001856392434964932,33.68671368552838,592.988125758161,420.8569769099438,26.522758027408123,28.96990454135767,0.23058538140571136,552.9238700976687,425.93897929059705,67.45366674312065,4.193265066140999
33009ASHL01,33,009,ASHL01,510.2820877231969,494.2517795758775,46.122376012502215,10.775358152608927,0.9800621254015389,29.368250691126416,521.0765913014003,525.5234679159634,16.686055296671512,25.491490648201946,0.9790311561735622,503.35100105500226,507.0827679447649,49.980263238901216,5.868307806876124
33009BATH01,33,009,BATH01,295.49526687339346,213.27516857127011,27.310443635499038,5.062257252284816,0.013916500994035786,17.1824500056809,317.6286421234069,215.23257644236296,9.157987507392987,13.236322136258611,0.0034791252485089465,298.5514085011063,224.16094168335437,21.403428769735392,2.0409068770570675
33009BENT01,33,009,BENT01,104.99998875443161,71.9999922887531,5.999999357396091,4.999999464496743,0,1.9999997857986973,104.99998875443161,78.99999153904854,1.9999997857986973,3.9999995715973946,0,106.9999885402303,67.9999927171557,8.999999036094138,0
33009BETH01,33,009,BETH01,573.799879347758,796.6916589870606,48.06684020508898,24.020057153384386,0,2.054029802262473,616.8584058985546,754.6966191744187,32.022835443506416,44.04566522939318,3,565.8166056646868,762.7189133868309,92.0774192065074,3.00445714519653
33009BRID01,33,009,BRID01,467.82402334093723,298.84217840858264,27.86575583266882,4.90127910762368,0.13288543628230312,5.792540782875581,458.9482544165319,309.6791775202934,7.682427870574199,14.47930908555014,0.18672811297473216,317.8770006733694,332.7793389601383,26.595610780240474,2.3263435208916943
33009BRIS01,33,009,BRIS01,821.5207208803678,571.1826301209127,67.52609446912047,19.107746959776176,3.6199210120287866,37.3565854488816,795.1660839405494,639.3444777319595,31.029857337202113,50.07813701435856,4.534429153765223,783.7603967607479,599.7165134538974,94.7869332768678,7.271837054886046
33009CAMP01,33,009,CAMP01,855.7239382239383,875.3957528957529,86.55598455598455,19.671814671814673,2.950772200772201,39.343629343629345,878.346525096525,915.7229729729729,43.277992277992276,47.21235521235521,3.9343629343629343,752.4469111969112,996.3774131274131,103.27702702702703,3.9343629343629343
33009CANA01,33,009,CANA01,850,938,65,26,2,14,836,995,29,55,1,857,941,85,2
33009DORC01,33,009,DORC01,168.29987590239315,70.5191201300641,16.904615164304566,11.907692131443653,0,5.380024361274868,151.97240359523144,92.03091469342382,11.524590803029698,11.144810627311642,0,143.32190304348038,94.72258745040921,24.206788473041012,2.690012180637434
33009EASN01,33,009,EASN01,65,118,7,3,0,5,74,115,3,4,2,54,132,7,2
33009ELLS01,33,009,ELLS01,23.999224163594846,25.999159510561082,4.999838367415593,1.999935346966237,0,0,21.999288816628606,29.999030204493554,1.999935346966237,0.9999676734831185,0,23.999224163594846,27.99909485752732,1.999935346966237,0
33009ENFI01,33,009,ENFI01,931.48580618515,1446.2466686587063,119.06950626659321,25.028836971577984,1.0022181776190375,73.03918940571837,1005.544221121961,1458.2311397038359,47.0266193460677,59.03844979233519,1.0007395029614292,996.5493978083236,1427.186774053442,108.06802681898336,3.003696962698396
33009FRCA01,33,009,FRCA01,232.99967044365505,482.9993168424266,17.99997454071155,8.999987270355774,0,14.999978783926291,277.9996067954339,446.9993677610035,4.9999929279754305,5.999991513570516,0,248.99964781317644,462.9993451305249,17.99997454071155,1.9999971711901723
33009GRAF01,33,009,GRAF01,400.28592867130084,269.0652658873505,33.249195325219425,8.160596516688939,0.9971153809126481,18.189148284999092,370.1084366316765,288.32040710428265,27.036911203008845,32.34391667900066,0.9971153809126481,371.85011637309367,286.53280899551856,46.34945037912467,1.0085949727493828
33009GROT01,33,009,GROT01,182.7053757741322,114.57870782747331,12.83456442898611,2.405540569701161,0.07563373394856462,6.949954057624128,174.396822471913,121.45479627353956,5.274758175756568,15.953850278846314,0.023911620084477024,153.6381677382609,127.89557891221533,23.810052889059673,3.3259181867193393
33009HANO01,33,009,HANO01,929.9534412454931,6572.422572456701,189.48563032600347,50.18467632115625,1.0205195912395835,122.52666950848264,1651.1162180824028,6003.019020495656,72.19151618490278,51.25307495862153,0,1528.0683390361771,5684.690707035823,197.45827087101736,6.013679727493056
33009HAVE01,33,009,HAVE01,1181.9276580277922,782.307835381299,105.63619668070649,20.927861324790282,3.986083499005964,62.78395315637444,1233.7508045169093,771.3464749410363,50.82422593134219,75.73798616413664,0.996520874751491,1199.8655875463246,756.40032313878,128.55506925398004,12.955140553772972
33009HEBR01,33,009,HEBR01,239.30160609975394,175.81648324800742,13.0999010053984,2.0236685997329196,0,12.073565527810366,284.24658971445325,153.90166877719722,1.0568260692077085,4.062909869622499,0,271.17120264950324,156.91201484088714,5.136475397432864,1.009810317472395
33009HOLD01,33,009,HOLD01,534.4346702981534,689.0879265382785,42.089177331173254,8.809362697222308,3.9152723098765816,23.49163385925949,579.4603018617341,676.3632915311795,12.724635007098891,18.597543471913763,0,533.4558522206843,697.8972892355007,34.25863271142009,2.9364542324074363
33009LAND01,33,009,LAND01,140.03746654772524,113.64763603925067,10.155218554861731,1.1980374665477254,5.033006244424621,6.990187332738627,158.6413916146298,71.57181088314006,1.825156110615522,9.627118644067798,0.03300624442462088,144.21231043710972,116.4727921498662,9.51828724353256,1.0330062444246209
33009LEBA01,33,009,LEBA01,571.288824383164,1650.609579100145,70.17561683599419,26.686502177068213,2.965166908563135,76.10595065312046,739.3149492017417,1592.2946298984034,27.67489114658926,36.57039187227866,0,732.3962264150944,1544.8519593613933,66.22206095791002,1.9767779390420899
33009LEBA02,33,009,LEBA02,603.7388059701492,1536.2462686567164,73.72388059701493,39.850746268656714,1.992537313432836,50.809701492537314,689.4179104477612,1519.3097014925374,40.84701492537313,54.79477611940299,0,726.2798507462687,1448.5746268656717,99.6268656716418,2.988805970149254
33009LEBA03,33,009,LEBA03,658.7754131312815,1690.5071155213845,94.20661650425524,39.120417422295795,3.0052445089481266,53.15111070285969,738.037896643035,1669.4592099288968,36.12636694319842,52.1667754685337,0.9992606074603209,745.1707805967498,1609.2386481081433,92.30511021470772,5.00749706715235
33009LINC01,33,009,LINC01,367,408,45,13,2,18,403,408,17,17,0,377,393,58,1
33009LISB01,33,009,LISB01,381.9625334522747,253.35236396074933,33.84478144513827,5.801962533452275,0.9669937555753791,29.009812667261375,370.3586083853702,280.4281891168599,24.174843889384476,18.372881355932204,0.9669937555753791,357.78768956289025,277.52720785013383,44.48171275646744,0.9669937555753791
33009LITT01,33,009,LITT01,1431.1759916098608,1236.8310623870734,119.5968795217154,35.87906385651461,0,96.67414428005327,1535.8232611913618,1245.800828351202,40.86226716991943,81.72453433983885,0,1461.0752114902896,1285.6664548584404,138.53305211265365,7.973125301447693
33009LIVE01,33,009,LIVE01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33009LYMA01,33,009,LYMA01,173.0244585987261,129.4779617834395,14.336305732484076,4.100891719745223,0,14.271847133757962,186.31872611464968,134.5031847133758,4.114904458598726,6.2298089171974524,2,169.10853503184714,139.61528662420383,11.38955414012739,3.0224203821656053
33009LYME01,33,009,LYME01,236.49786628733995,891.6866998577524,32.496088193456615,11.396870554765291,1,22.132290184921764,308.00177809388333,849.3812233285918,10.36379800853485,15.264580369843527,1,290.86948790896156,826.4142958748222,27.66145092460882,0.06614509246088193
33009MONR01,33,009,MONR01,291.57707509881425,173.41699604743084,20.053359683794465,5.009881422924901,0,9.033596837944664,299.6205533596838,165.42094861660078,12.017786561264822,18.025691699604742,0,301.5830039525692,164.43873517786562,16.041501976284586,0.003952569169960474
33009ORAN01,33,009,ORAN01,86.19461062368312,73.79750737446591,6.098456374304369,2.0235383585800584,0.0028846190873520277,7.053806596553545,79.10565153328761,85.85374091042875,2.07915171843033,8.096838758288843,0.0028846190873520277,83.10455614371584,80.85057761110698,9.139333855230419,0.003958748674795505
33009ORFO01,33,009,ORFO01,256,417,30,14,2,25,294,407,12,20,0,295,410,25,1
33009PIER01,33,009,PIER01,174.66603053435114,178.65839694656486,23.954198473282442,2.9942748091603053,0,13.973282442748092,171.67175572519085,206.60496183206106,7.98473282442748,10.979007633587786,0,181.65267175572518,190.6354961832061,17.96564885496183,0.998091603053435
33009PLYM01,33,009,PLYM01,1398.3544663927776,2146.96174035509,190.95453237854252,57.90429047194858,8.042481525610842,28.35053563400296,1437.1012494342144,2183.5223889837903,97.79373762901876,100.90050083358709,4.976088379915523,1437.147770726682,2073.4972975972687,199.75001122689847,17.974473256005385
33009RUMN01,33,009,RUMN01,439.9195601912756,351.3580732381085,34.65449489471755,11.551498298239183,0.9626248581865986,8.663623723679388,431.2559364675962,375.42369469277344,18.289872305545373,23.102996596478366,0,416.81656359479723,367.7226958272807,45.24336833477014,0
33009SUGA01,33,009,SUGA01,159,237,15,10,0,8,189,227,7,5,0,166,242,13,1
33009THOR01,33,009,THOR01,665.2203011189832,750.5412058698234,89.43647790511696,14.32698617426966,0.04922779922779923,27.65405800239044,687.5958298616717,765.2127866386877,38.718752875665196,40.78421863360002,0.06563706563706563,587.5038378386953,805.5550059840539,110.71363670320099,5.06520879638147
