GEOID20,STATEFP,COUNTYFP,DISTRICT,G20PREDBID,G20PRERTRU,G20PRELJOR,G20USSDSHA,G20USSRMES,G20USSLODO,G20USSOWRI,G20GOVDFEL,G20GOVRSUN,G20GOVLPER,G20GOVOWRI
33005NELS01,33,005,NELS01,274.99947963891515,163.9996896755712,11.999977293334478,288.99945314780535,151.99971238223674,9.999981077778733,0.9999981077778732,222.99957803446574,207.99960641779765,5.999988646667239,0
33005RICH01,33,005,RICH01,297.23079192802555,417.6508139631937,14.153353607149388,312.7245518355319,378.06028934417935,18.1611379824626,4.002406374921103,201.3809176643337,491.28431862144413,17.125053003021378,1.019827055736556
33005RIND01,33,005,RIND01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33005ROXB01,33,005,ROXB01,92.85577667286607,51.528977902308256,0.13758165248924573,95.77105614912152,42.70861607844355,1.1695334508717758,0.0028662844268592855,71.57173730445894,63.28459378870325,2.0639035967650603,0.005732568853718571
33005STOD01,33,005,STOD01,419.00052036108485,430.00031032442877,2.2706665521103358e-5,463.00054685219465,396.00028761776326,20.00001892222127,1.892222126758613e-6,353.00042196553426,554.0003935822024,12.000011353332761,0
33005SULL01,33,005,SULL01,216.11689961880558,186.06607369758578,10,235.12071156289707,153.05463786531132,14.001270648030495,0,139.0902160101652,248.0800508259212,10.002541296060992,2
33005SURR01,33,005,SURR01,311.29229841897904,253.18147691240125,4.122914753304469,334.39610850691,210.13633743500446,11.103370104877886,0,210.2193614123293,342.24605341391486,5.103150113351347,0.007920522083017877
33005SWAN01,33,005,SWAN01,1978.2629268386477,1736.8907981696805,58.1262464012142,2167.419486171098,1516.208127852083,58.12625186677476,0.9851914440824074,1275.8220256867721,2368.3979809343496,44.333586094316814,5.911142027742339
33005TROY01,33,005,TROY01,530.2600842091523,604.161541357294,25.606689698876433,578.0150248448375,515.4935911133814,38.94186106584935,0.0020118872291184516,333.0397090182052,780.3641424331412,24.81369414606358,2.246303445930066
33005WALP01,33,005,WALP01,1472.760148941121,836.4840556462644,43.0680708564663,1522.9241675066185,747.1744924671706,69.13101395081738,3.0002547564976285,999.8661836732091,1285.306608906312,42.063608044310975,2.9998188357429405
33005WEST01,33,005,WEST01,659.8561461509529,452.90126394906315,19.99564079245312,708.8454660924631,387.9154313735905,22.994986911321085,1.9995640792453118,466.8982125037803,629.8626849622732,13.996948554717182,0
33005WINC01,33,005,WINC01,986.0722160870829,988.0571251299539,45.00227397984135,1089.0784867587668,815.0459619561873,68.00351433248208,0,692.0491317462693,1222.075730419565,51.002618522241555,0
33007ATGT01,33,007,ATGT01,0.005994809514216277,0.01441789630001383,2.6559282657920215e-4,0.00728483181474383,0.012900223005275532,1.1382549710537234e-4,0,0.0025041609363181914,0.017984428542648832,3.7941832368457446e-5,3.7941832368457446e-5
33007BERL01,33,007,BERL01,401.81389090278867,346.6042505598345,12.351987330966026,454.77771536738544,276.048201714771,22.832461429967502,0,258.45597733430424,476.6744201813707,18.153678350056126,0
33007BERL02,33,007,BERL02,1201.6997606213565,1036.5849821475324,36.94093348905893,1360.0980057335335,825.5738923691201,68.28475584341196,0,772.9610477028847,1425.5842060095924,54.29197800664722,0
33007BERL03,33,007,BERL03,543.4863484758548,468.81076729263305,16.707079179975043,615.1242788990812,373.37790591610894,30.882782726620537,0,349.58297496281114,644.741373809037,24.554343643296658,0
33007BGRT01,33,007,BGRT01,0,0,0,0,0,0,0,0,0,0,0
33007BPUR01,33,007,BPUR01,0,0,0,0,0,0,0,0,0,0,0
33007CAMB01,33,007,CAMB01,3.017690430584156,4.029836099343427,0.0010561451095018395,3.0216509747447877,4.0248194100732935,0.0015842176642527595,0,0.013993922700899376,7.033796643504059,7.921088321263798e-4,0
33007CARR01,33,007,CARR01,266,267,5,300,228,8,0,159,371,4,0
33007CHAN01,33,007,CHAN01,0,0,0,0,0,0,0,0,0,0,0
33007CLAR01,33,007,CLAR01,74.19950688694887,113.38034736120414,3.097655565118957,82.68622293809291,97.81212300561265,6.036738834531796,0,39.91088185154602,138.70544130471322,9.002715561764155,0.01460244576866138
33007COLE01,33,007,COLE01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33007COLU01,33,007,COLU01,114.2511134934352,235.24620526244632,2.0039274764832244,148.27370033524224,198.21268432654963,8.011085435699242,0,70.14232630070997,287.3416002394707,7.010085287043466,0.0013210039630118888
33007CRAW01,33,007,CRAW01,0,0,0,0,0,0,0,0,0,0,0
33007CUTT01,33,007,CUTT01,0,0,0,0,0,0,0,0,0,0,0
33007DALT01,33,007,DALT01,233.86244109948612,297.8407748598254,2.1172984701730915,268.3261825336017,260.26956363650663,13.128275007428309,0,139.84721757731486,374.850402517995,10.044623623809986,0
33007DIXG01,33,007,DIXG01,0,0,0,0,0,0,0,0,0,0,0
33007DIXV01,33,007,DIXV01,4.980134116804608,0.0018306626377721062,1.4082020290554664e-4,3.984219949606011,0.9978856500392749,0,0,0.9963366278073139,3.985768971837972,0,0
33007DUMM01,33,007,DUMM01,69.8214566388802,116.52993092753412,4.095531548714056,85.43413811279119,96.94045571581795,6.08392841761665,0,54.647450269811166,132.70237636715837,3.0801299337433177,0
33007ERRO01,33,007,ERRO01,70.95110024159871,143.95840685744602,0.9986191576402629,78.95970952237683,130.96652979829457,1.9972383152805258,0,28.959955571567622,182.9635220643843,2.9958574729207887,0
33007ERVI01,33,007,ERVI01,0,0,0,0,0,0,0,0,0,0,0
33007GORH01,33,007,GORH01,904.0170258088177,748.0072243824303,29.000742993372977,1012.0182640534807,616.0064961241063,37.00005673371637,0,565.0117785250993,1065.0126890881493,29.000065396597034,0.9999989171399176
33007GRGT01,33,007,GRGT01,1,0,0,1,0,0,0,0,1,0,0
33007HADL01,33,007,HADL01,0,0,0,0,0,0,0,0,0,0,0
33007JEFF01,33,007,JEFF01,257,394,11,302,331,16,0,162,489,6,0
33007KILK01,33,007,KILK01,0,0,0,0,0,0,0,0,0,0,0
33007LANC01,33,007,LANC01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33007LOWB01,33,007,LOWB01,0,0,0,0,0,0,0,0,0,0,0
33007MART01,33,007,MART01,0,0,0,0,0,0,0,0,0,0,0
33007MILA01,33,007,MILA01,342.0739610883172,433.2936840452018,11.898224733506686,416.43786567273395,360.9128169163695,10.906706005714462,0,202.26982046961365,573.0978246639054,9.915187277922238,0
33007MILL01,33,007,MILL01,4.950859950859951,15.842751842751843,0,6.931203931203931,14.852579852579852,0,0,0,21.783783783783782,0,0
33007NORU01,33,007,NORU01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33007ODEL01,33,007,ODEL01,0,0,0,0,0,0,0,0,0,0,0
33007PINK01,33,007,PINK01,1,0,0,1,0,0,0,1,0,0,0
33007PITB01,33,007,PITB01,155.78672479700253,374.6232378820727,6.901787049194945,189.3042756498258,335.1862204442599,2.961793276346126,0,65.08282068034391,467.29095893360164,0.9930323802325373,0.9856164383676148
33007RAND01,33,007,RAND01,185.98199528566775,82.99196563822808,7.999225603684635,199.98064009211586,73.99283683408288,0.9999032004605793,0,127.98760965895416,142.98615766586286,0.9999032004605793,0
33007SARG01,33,007,SARG01,0,0,0,0,0,0,0,0,0,0,0
33007SECO01,33,007,SECO01,2.623262000273831e-4,8.525601500889952e-4,6.558155000684578e-5,2.623262000273831e-4,9.181417000958409e-4,0,0,1.9674465002053734e-4,9.837232501026868e-4,0,0
33007SHEL01,33,007,SHEL01,131,122,1,137,108,4,0,85,160,3,0
33007STAR01,33,007,STAR01,105.91644569160832,187.84424820797062,1.0035795901168316,134.88926759508507,147.8839265399063,6.996525481134157,0,60.97064840214582,226.80099028591812,3.9974587492906157,0.9983920174470744
33007STEW01,33,007,STEW01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33007STRT01,33,007,STRT01,158.7899603698811,139.81505944517835,0.9986789960369881,171.77278731836196,119.84147952443857,6.990752972258917,0,89.88110964332893,198.73712021136063,6.990752972258917,0.9986789960369881
33007SUCC01,33,007,SUCC01,9.789055144997225e-4,8.099793416435756e-4,3.1402942389924724e-5,0.0010958544034001317,6.670418107652975e-4,4.00658230492143e-5,0,6.118159465623265e-4,0.0011532459877679252,3.1402942389924724e-5,1.0828600824111973e-6
33007THOM01,33,007,THOM01,0,0,0,0,0,0,0,0,0,0,0
33007WENL01,33,007,WENL01,4.097214200529687,13.196158077014287,1.0011744406068248,4.108260939407584,14.178000724584791,0.0027616847194742626,0,3.03942522317364,15.24959812553821,0.004142527079211394,0
33007WHIT01,33,007,WHIT01,628.1375589005139,666.1592251401746,20.88270152982691,727.6738174663983,546.7304363634934,29.871724992571693,0,398.15278242268516,884.149597482005,13.955376376190014,0
33009ALEX01,33,009,ALEX01,487.2667454621454,702.494483900659,25.607529291241356,546.4754875531603,614.327438045017,40.77360635140945,4.419673564568039,295.00704863728424,879.0521904008452,28.729071172103414,2.211693174718984
33009ASHL01,33,009,ASHL01,619.827104760379,551.5159795212892,23.527549205689574,666.8907662960039,482.91167283979087,26.48337918620123,2.940050071670123,374.7774645732784,777.0402092277972,18.61259186746919,0.9859412555667882
33009BATH01,33,009,BATH01,261.6585240778962,356.3425787111092,11.11191625323733,290.92985470973656,314.9510553258727,12.182817007869243,0,172.57880041382657,435.34301649883975,11.094520626994786,0.0034791252485089465
33009BENT01,33,009,BENT01,88.99999046804203,142.99998468460686,2.9999996786980456,103.99998886153226,118.99998725502249,7.999999143194789,0,45.99999507337004,178.9999808289834,7.999999143194789,0
33009BETH01,33,009,BETH01,1021.8676879342253,620.8394326217636,30.02841182541928,1075.9477369183387,552.7425455827332,40.04178326100887,4,694.5155663916748,911.1865529592135,35.02395468022275,3.0027839477416887
33009BRID01,33,009,BRID01,406.11042529385463,521.4205503187741,18.509218900259725,444.4421159717083,494.34376421143594,13.363111853883336,1.2147250545004802,256.36880681935696,672.3223222357958,10.295570900746357,1.2605464550197785
33009BRIS01,33,009,BRIS01,767.979339065202,907.4596868329504,26.494300200512853,822.9455247183568,817.8125008280291,44.71596887833983,3.6607982793172633,451.6779006935286,1201.9587007976747,25.566056435645518,5.455731354897559
33009CAMP01,33,009,CAMP01,1101.6216216216217,948.1814671814672,44.261583011583014,1186.2104247104246,855.7239382239383,40.327220077220076,2.950772200772201,701.300193050193,1335.7162162162163,35.40926640926641,0.9835907335907336
33009CANA01,33,009,CANA01,1162,890,34,1217,805,37,0,741,1291,24,0
33009DORC01,33,009,DORC01,128.14373472156055,163.7026599614257,4.995262456512964,136.98329507299667,149.67379562474773,8.068375965564353,0,85.49162288881939,200.20688419971611,6.340268546831681,2.1128693234945772
33009EASN01,33,009,EASN01,167,64,3,160,64,7,0,127,98,8,0
33009ELLS01,33,009,ELLS01,44.99854530674033,31.998965551459793,0.9999676734831185,44.99854530674033,26.9991271840442,3.999870693932474,0,31.998965551459793,42.99860995977409,0.9999676734831185,0
33009ENFI01,33,009,ENFI01,1778.5180355483044,930.5272157008679,58.02440149971391,1827.5306057735877,848.4880256326192,67.04066863248472,2.0007393925396793,1185.1261399452162,1513.891752841403,40.028097689460054,1.0007395029614292
33009FRCA01,33,009,FRCA01,541.9992333925367,247.99964922758136,10.999984441545946,450.9993621033838,243.999654885201,16.999975955116465,0,378.9994639405376,417.999408778746,8.999987270355774,0
33009GRAF01,33,009,GRAF01,347.3338880475166,426.53235714645825,16.194917523173796,372.6520786927818,376.22888401919323,32.17172280144963,1.0085949727493828,214.47486184867975,548.4575529307663,21.134576060390096,1.0085949727493828
33009GROT01,33,009,GROT01,141.11073323715004,213.021209724721,5.948334944645556,155.13316515645718,188.06452713803083,7.129663497320391,0.07475028362680275,90.85690614626488,256.58914241576656,7.607395164310092,0.8554813982925887
33009HANO01,33,009,HANO01,6223.816524767986,845.3433134790452,66.20519591239584,6040.816524767986,915.0765587929305,87.41039182479167,2,5030.348713848497,1749.5512095761667,76.18467632115625,2.013679727493056
33009HAVE01,33,009,HAVE01,921.8296182145939,1175.9597928303929,38.866344616327886,1017.5009753297891,1038.4323438836134,59.793467577110995,0,558.0832549221418,1510.8052048450338,33.88374024257043,0.996520874751491
33009HEBR01,33,009,HEBR01,240.04720444739792,268.46964358124154,14.056933218451217,258.1685357716481,256.29308157320366,10.087530959314398,0.009381720498361057,122.63587327518135,391.8473886870093,4.0618383771874145,1.004798009492689
33009HOLD01,33,009,HOLD01,871.1480889475395,556.9474860799438,21.5339977043212,887.787996264515,541.2863968404374,22.512815781790344,0,604.9095718759319,825.1436393064896,13.703453084568036,0.9788180774691454
33009LAND01,33,009,LAND01,137.65120428189118,169.2256913470116,4.39607493309545,146.07047279214987,140.8822479928635,7.858162355040143,0.03300624442462088,86.36039250669046,196.25245316681534,2.3960749330954507,0.06601248884924175
33009LEBA01,33,009,LEBA01,1996.545718432511,627.6269956458635,29.65166908563135,1996.545718432511,589.0798258345428,59.3033381712627,0,1495.4325108853411,1091.1814223512336,26.686502177068213,1.9767779390420899
33009LEBA02,33,009,LEBA02,1815.2014925373135,603.7388059701492,36.86194029850746,1830.1455223880596,539.9776119402985,65.75373134328358,0.996268656716418,1294.152985074627,1079.955223880597,42.83955223880597,0.996268656716418
33009LEBA03,33,009,LEBA03,2058.280534578725,714.7340071490595,33.11365974768312,2075.3239350548047,661.5343889835133,55.205602067034064,1.002991950743903,1526.7209200874418,1209.15306871655,38.13235084468622,1.002991950743903
33009LINC01,33,009,LINC01,513,397,13,531,361,20,0,265,630,12,0
33009LISB01,33,009,LISB01,341.3487957181088,416.7743086529884,11.60392506690455,382.92952720785013,348.1177520071365,25.141837644959857,0.9669937555753791,215.63960749330954,534.7475468331846,11.60392506690455,1.9339875111507583
33009LITT01,33,009,LITT01,1551.7695117942571,1501.937478660209,50.82867379672904,1695.2857672203156,1328.5220033537219,74.74804970107212,0,921.8926129798895,2122.8446115104484,42.85554849528135,4.983203313404808
33009LIVE01,33,009,LIVE01,0,0,0,0,0,0,0,0,0,0,0
33009LYMA01,33,009,LYMA01,178.3635668789809,212.22343949044586,3.1429299363057326,180.76713375796177,197.73579617834395,9.210191082802547,0,120.59235668789809,257.9694267515924,9.120509554140128,1.0140127388535032
33009LYME01,33,009,LYME01,1077.4726173541962,222.10099573257466,13.132290184921763,1073.671052631579,219.8033428165007,10.231507823613086,4,871.3481507823612,402.06009957325745,7.165362731152205,1.066145092460882
33009MONR01,33,009,MONR01,227.51185770750988,309.69762845849806,8.021739130434783,249.5691699604743,269.6166007905138,0.023715415019762844,1,148.33794466403162,378.8517786561265,9.021739130434781,0
33009ORAN01,33,009,ORAN01,81.03029882899152,111.27833214983525,6.047538123041359,92.10629470050645,97.12711190074289,5.093998390292092,0.0028846190873520277,57.636435502317795,128.6388119165075,7.062460453815601,0.003153151484212897
33009ORFO01,33,009,ORFO01,539,269,15,552,259,10,1,399,415,9,0
33009PIER01,33,009,PIER01,240.54007633587787,193.6297709923664,4.990458015267175,250.52099236641223,182.65076335877862,6.986641221374046,0,150.71183206106872,281.46183206106866,5.988549618320611,1.99618320610687
33009PLYM01,33,009,PLYM01,2221.3766108250798,1129.1147318783958,78.07104937428518,2258.542810336875,944.6765013505374,144.7708186945897,0,1535.1573924459078,1698.9338522264172,93.83305195452284,0.020185029436501262
33009RUMN01,33,009,RUMN01,394.67619185650545,507.30330026433745,18.289872305545373,417.7791884529838,470.72355565324676,19.252497163731974,1.9252497163731972,270.4975851504342,619.9304086721695,17.327247447358776,0.9626248581865986
33009SUGA01,33,009,SUGA01,316,153,16,322,156,6,0,231,247,4,0
33009THOR01,33,009,THOR01,976.2963219890063,752.755405930258,36.7353334497767,1025.7034075153495,674.2195302343232,47.668754191777325,1.04914214537668,584.6507272931157,1109.1906780476172,29.588249629051134,1.0163236125581472
33009WARR01,33,009,WARR01,189,275,14,230,215,23,1,123,339,14,0
33009WATE01,33,009,WATE01,281.91968245238434,160.3809710085052,5.5812791768708045,286.7853593894592,157.6366105969406,5.756993462585091,0.1757142857142857,170.4604107789136,270.48885145918683,5.229850605442233,0
33009WENT01,33,009,WENT01,280.5913650751838,323.5254550549826,13.014549276582793,265.6179599824244,327.49319628190796,19.022121539363397,0,155.3770473692682,444.7296968521926,14.017709496491848,2.0063204398181136
33009WOOD01,33,009,WOOD01,480.08352061458976,364.0641766522081,14.003116186459122,524.0876336059532,306.05741710267193,15.004155893875334,2.000085653851119,263.0501190318614,568.0945149474089,21.002517145004546,8.565385111910617e-5
33011AMHE01,33,011,AMHE01,4792.514517784406,3206.779749374305,132.96979291545637,4862.842373462615,3099.515523068048,147.01773556842787,5.995709333702525,2910.7039353377368,4957.797979615819,104.96930951260877,17.974479184993264
33011ANTR01,33,011,ANTR01,761.5869095779722,779.7287397171273,35.03372602070213,838.6226220196183,673.6490719390168,52.05893133268135,0,535.3631726816673,1006.9351888000834,24.027245477398502,1.9998073485723578
33011BEDF01,33,011,BEDF01,7571.138549579804,7093.2369838953355,167.90401342394335,7910.5441751792005,6664.863158878263,192.85570800621858,10.082087041984376,4104.885181826788,10551.007150075791,99.84176361440672,26.01025665127991
