GEOID20,STATEFP,COUNTYFP,DISTRICT,G20PREDBID,G20PRERTRU,G20PRELJOR,G20USSDBOL,G20USSRMAR,G20USSLBUC
20057000260,20,057,000260,64.07412952179638,171.08713740796802,8.005349652809068,64.07358461224293,161.0807909104276,18.011696150349493
20057000270,20,057,000270,21,113,0,21,111,5
20057000280,20,057,000280,2.0098643649815044,50.14549938347719,0.002466091245376079,2.0147965474722564,49.14303329223181,1
20057000290,20,057,000290,11,40,0,14,34,3
2005700029A,20,057,00029A,0,0,0,0,0,0
20057000300,20,057,000300,72.96943249806147,331.98229395231976,9.994757681175129,78.96705724931483,302.98671468123564,24.99459562842085
20057000310,20,057,000310,10.030567501938538,203.01770604768024,0.005242318824872388,11.032942750685159,189.01328531876436,10.00540437157915
20057000320,20,057,000320,4,64,3,5,63,4
20057000330,20,057,000330,7.000000000000001,40,1,7.000000000000001,36,5
20057190010,20,057,190010,26.14462278946361,50.424702596698054,1.6391786389952876,26.970193744689276,48.322768950738045,2.2826666578437753
20057600010,20,057,600010,51.560950718147986,122.03678948803474,1.0349133847056564,51.55236176109277,114.97153689938962,9.089680585050296
20057800010,20,057,800010,0,0,0,0,0,0
20057800020,20,057,800020,2.6401352342118907,3.2899345283162442,0.2916877652676504,2.640688765574966,3.569444603596235,0.009963564535357943
20057800030,20,057,800030,0,0,0,0,0,0
20057800040,20,057,800040,0.12045485396079453,0.4416677978562466,0,0.16060647194772604,0.40151617986931515,0.020075808993465755
20057800050,20,057,800050,4.442039108814871,12.096864573755036,0.22770897415565033,4.387074873673852,11.269016968894466,0.865979746903347
20059000010,20,059,000010,39,119,4,42,112,8
20059000020,20,059,000020,71,182,9,62,176,23
20059000030,20,059,000030,56,209,4,58,200,10
20059000040,20,059,000040,90.65570776255707,335.0319634703196,3.941552511415525,99.52420091324201,304.4849315068493,20.693150684931506
20059000050,20,059,000050,433,1093,37,455,982,119
20059000060,20,059,000060,61.36105023717718,217.18299475097166,3.191131823659772,63.578547409236194,200.13148769730088,13.586413246168025
20059000070,20,059,000070,64.8932903760234,229.11113199253833,3.4865712810977367,59.260309382776406,213.28591926707628,20.991743367890997
20059000080,20,059,000080,81,191,4,79,184,14
20059000090,20,059,000090,85,233,10,86,222,20
20059000100,20,059,000100,159.55013081750172,437.4172637108599,13.718564186734522,159.45554123069425,422.38148496167895,28.541516365598664
20059000110,20,059,000110,94.74029126213593,315.8033980582524,12.036407766990292,100.66747572815534,284.6092233009709,31.254854368932037
2005900012A,20,059,00012A,107.58080703421516,337.78054638656363,9.520183571869858,108.48673114738239,318.21170085797723,24.32447990215032
2005900013A,20,059,00013A,162.85405829861512,301.78309788151364,10.203663231851401,156.9313491222912,284.3513752033147,31.46036565063625
2005900013B,20,059,00013B,0,0,0,0,0,0
2005900013C,20,059,00013C,0,0,0,0,0,0
20059000140,20,059,000140,187.3209786784373,384.3574668275591,10.950812152478674,189.30081725403394,330.0147393098141,51.46209185735721
20059000150,20,059,000150,124.9065619593963,211.84152908313612,6.994767469726193,120.90955197669562,181.86395421288103,31.976079861605452
20059000160,20,059,000160,447.0748120646479,680.2865253054525,38.00362834822297,427.06737728290904,647.2666345588938,85.02597403466825
20059000180,20,059,000180,161.31991230045597,242.96427534185622,11.238890535436022,162.3447004668529,222.4685120139173,33.54777513165614
20059000190,20,059,000190,392.1328044450185,577.3635348048846,32.09926966279404,370.13673371810296,543.2203588010958,79.22279930116042
2005900020A,20,059,00020A,436.3614795788771,759.4126347047467,36.725293860401116,432.17717800283765,708.4990693644534,79.12709327596487
20059000210,20,059,000210,85.56236689363153,315.66941177525996,10.078093854006871,92.69583837948883,286.17715100788547,29.355965228624484
20059000220,20,059,000220,105.63894976282282,340.81700524902834,14.808868176340228,120.4214525907638,299.8685123026991,34.41358675383198
20059000230,20,059,000230,73,247,8,83,214,28
20059000240,20,059,000240,92,296,7,88,278,28
20059000250,20,059,000250,78,222,8,89,199,23
20059900010,20,059,900010,0.046798528486972635,0.17722065705722423,0.0023015669747691457,0.04219539453743433,0.1649456331917888,0.01611096882338402
20061000010,20,061,000010,9,65,2,9,61,6
2006100002A,20,061,00002A,37.99991089629149,52.99987572377498,2.9999929654966966,35.99991558596036,47.999887447947145,5.999985930993393
2006100002B,20,061,00002B,140.55371013555944,157.74169204142294,15.617246052724509,138.906597332233,147.2423770170564,21.69045996657099
2006100002L,20,061,00002L,0,0,0,0,0,0
2006100002O,20,061,00002O,1.2448234686180135,3.5481195871986495,0.1043564584470191,1.3193637960801703,3.3170445720659645,0.17144275316295995
2006100002P,20,061,00002P,0,0,0,0,0,0
2006100002Q,20,061,00002Q,0,0,0,0,0,0
2006100002R,20,061,00002R,0,0,0,0,0,0
20061000040,20,061,000040,22.280794701986753,62.557615894039735,5.998675496688742,24.851655629139074,59.12980132450331,7.712582781456954
20061000050,20,061,000050,14,38,2,14,38,3
20061000060,20,061,000060,75.1836793268866,228.99532811918564,8.622792444463926,78.74113139279329,211.12198168556446,17.144318559992374
2006100007A,20,061,00007A,111.9015822185802,107.49610731001201,6.779357914458712,104.2508451939566,102.54894237158103,21.254170231390006
20061000080,20,061,000080,101,120,8,103,104,19
20061000090,20,061,000090,137,210,14,138,192,32
20061000100,20,061,000100,259.00485942441617,297.00431631227553,17.000171509097044,270.0049451789647,278.00351593648935,28.00074320608718
20061000110,20,061,000110,143,177,16,143,158,33
2006100013A,20,061,00013A,245.43969372331688,246.448081486027,11.416443770674816,235.73710125286246,237.78629461636905,24.271509308753483
20061000140,20,061,000140,59,43,1,58,36,7
20061000150,20,061,000150,169.99514057558383,150.99568368772447,5.999828490902959,172.99505482103532,122.99648406351065,25.99925679391282
2006100016A,20,061,00016A,41,42,1,36,46,2
20061000180,20,061,000180,88,86,7,90,73,15
20061000190,20,061,000190,165.55982867634165,206.36270590298193,5.044681161961541,158.54405885447287,178.32065304466516,38.09461893121267
20061000210,20,061,000210,53.563338474322215,90.783554814298,4.066275114626142,49.695888703574504,82.56816069176304,18.11598145059575
2006100022A,20,061,00022A,291.8181818181818,206.9469696969697,8.901515151515152,279.625,189.10984848484847,38.54545454545455
2006100022B,20,061,00022B,0.07141586090325605,0.21953764648037974,0.013225159426528897,0.07670592467386761,0.2063124870538508,0.02116025508244624
20061000230,20,061,000230,68.38513323300702,48.563355484309334,5.946533324609307,61.447511020962835,47.57226659687446,13.875244424088383
20061000240,20,061,000240,34.71920529801324,97.44238410596026,5.001324503311258,37.148344370860926,93.8701986754967,9.287417218543046
20061000250,20,061,000250,27.015544041450777,131.12435233160622,4.005181347150259,28.020725388601036,126.11917098445596,8.005181347150259
20061000270,20,061,000270,174.50741402292596,474.6057789105565,15.784020734128626,184.75543574734814,443.8056296562469,24.59725135528529
20061000271,20,061,000271,53.40357932396124,128.00499984398454,4.11773029601003,52.48836982171097,112.7454220519227,17.191528415897704
20061000330,20,061,000330,112.63636363636363,113.97727272727272,9.386363636363637,110.625,105.26136363636364,16.09090909090909
20061000340,20,061,000340,50,102.99999999999999,5.999999999999999,51.99999999999999,93,10
2006112015B,20,061,12015B,0,7.295999999999999,0,0.9119999999999999,6.384,0
2006112017A,20,061,12017A,0,0,0,0,0,0
20061900010,20,061,900010,37.91642442893762,178.99919028058991,4.552516238434448,46.18784549976981,164.93226269527298,8.171461281661923
20061900020,20,061,900020,0,0,0,0,0,0
20061900030,20,061,900030,11.454545454545453,11.59090909090909,0.9545454545454545,11.25,10.704545454545453,1.6363636363636362
20061900040,20,061,900040,0,0,0,0,0,0
20061900060,20,061,900060,0,0,0,0,0,0
20061900070,20,061,900070,0,0,0,0,0,0
20061900100,20,061,900100,0.26224566691785983,0.24868123587038432,0.015825169555388093,0.24415975885455915,0.2373775433308214,0.04973624717407687
20061900130,20,061,900130,245,248.00000000000003,17,244,222,41
20061900140,20,061,900140,73.04489751989681,81.32829683334529,4.384120011693203,68.3838830476007,76.65142608518671,13.226813289619034
20061900150,20,061,900150,0,0,0,0,0,0
20061900180,20,061,900180,174.27549596318278,208.476872188893,20.288713079345523,162.2932538768363,199.25248659492757,29.508985983828953
20061900190,20,061,900190,99.52453987730061,85.30674846625767,7.58282208588957,100.47239263803681,72.03680981595092,18.957055214723926
20061900200,20,061,900200,5.475460122699387,4.693251533742331,0.4171779141104295,5.52760736196319,3.96319018404908,1.0429447852760736
20061900210,20,061,900210,212.44017132365835,137.63729409701807,16.95531883803846,206.4559411455271,121.67934695533482,35.90538106878733
20061900220,20,061,900220,0,0,0,0,0,0
20061900230,20,061,900230,26.99699168310575,82.77051384534849,4.899691731716013,28.98279931518048,77.7706343932685,7.843042807934937
20061900240,20,061,900240,23.532424166786413,35.328861634799324,1.574262192692948,23.225722600608602,33.999942541089524,2.7191966546142785
20061900250,20,061,900250,104.22934499740045,147.33496908171705,5.104146154687671,102.30109595328457,136.61951795827954,17.035342219845244
20061900260,20,061,900260,145.553508678875,181.4434149284606,4.984709201331335,150.53821788020633,164.49540364393408,12.960243923461473
20061900270,20,061,900270,0.6148667669929748,0.43664451569066326,0.053466675390693455,0.5524889790371657,0.42773340312554764,0.12475557591161807
20061900280,20,061,900280,123.18854993117384,208.08307769745994,16.752684930682918,132.05860445619672,181.4681248226077,29.56644930842762
20063000010,20,063,000010,88,552,7,110,515,16
20063000020,20,063,000020,0,28,0,0,26,0
20063000030,20,063,000030,11,102,0,12,94,4
20063000040,20,063,000040,21,203,4,30,185,12
20063000050,20,063,000050,26,195,3,37,178,8
20063000060,20,063,000060,6,66,0,5,65,2
20063000070,20,063,000070,2,23,0,2,24,0
20063000080,20,063,000080,0,6,0,0,6,0
20063000090,20,063,000090,12.000000000000002,116,0,14,104,8
20065000010,20,065,000010,3,17,0,1,18,0
20065000020,20,065,000020,0.4084481403521451,2.4266624809156854,0.024026361197185007,0.48052722394370007,2.2584779525353906,0.09610544478874003
20065000030,20,065,000030,2.0001579216495347,43.00131601374613,5.264054984493042e-5,3.000223722336841,42.00119757250897,1.0528109968986084e-4
20065000040,20,065,000040,1.9823008849557522,43.610619469026545,0,1.9823008849557522,42.61946902654867,0.9911504424778761
20065000050,20,065,000050,5,29.000291962582043,0,5,28.000285443315107,1.0000065192669352
20065000060,20,065,000060,7,32,3,8,34,0
20065000100,20,065,000100,0,18,0,0,18,0
20065000110,20,065,000110,7,59,1,8,55,5
20065000120,20,065,000120,5,33,0,5,31,1
20065000130,20,065,000130,0,0,0,0,0,0
20065000150,20,065,000150,0,12.999864499824401,0,0,12.999864499824401,0
20065000160,20,065,000160,13.017699115044248,86.38938053097345,0,13.017699115044248,78.38053097345133,7.008849557522124
20065000170,20,065,000170,16.591551859647854,98.5733375190843,0.975973638802815,19.5194727760563,91.7415220474646,3.90389455521126
20065120020,20,065,120020,19,72,1,21,68,1
20065120030,20,065,120030,0,6,2,0,7,1
20065120040,20,065,120040,99,367,15,115,341,22
20065120050,20,065,120050,0,2,0,0,2,0
20065120060,20,065,120060,31,123,3,38,108,10
20065120070,20,065,120070,4,25,2,6,22,3
20065120080,20,065,120080,5,6,0,4,6,0
20065120090,20,065,120090,9,4,1,6.999999999999999,4,2
20067000020,20,067,000020,81.58517597986818,215.73679906262427,5.028522762630951,82.47714848309322,199.93803616347637,16.62871318962436
2006700003A,20,067,00003A,137.1649036325072,562.1193634308962,19.43843863845265,146.42792997710674,528.7136389665105,36.168185376158014
2006700003B,20,067,00003B,0.39197872868406625,2.337531686908639,0.019120913594344695,0.411099642278411,2.1797841497552954,0.13862662355899905
20067000040,20,067,000040,215.93845330939976,668.647958205888,18.36101503687465,214.79961886386684,617.9064377063079,59.023441091099855
20067120020,20,067,120020,0,0,0,0,0,0
20067120030,20,067,120030,82.9194883495408,487.15834761368285,4.152902648447404,86.88420303365477,454.26210301394997,29.04103371955877
20069000020,20,069,000020,20,136,2,16,134,6
20069000030,20,069,000030,27,127,1,27,113.99999999999999,10
20069000040,20,069,000040,7,49,0,7,49,0
20069000050,20,069,000050,33,203,5,34,191,14
20069000060,20,069,000060,6,108,0,8,104,3
20069000070,20,069,000070,66,369,6,63,361,17
20069500010,20,069,500010,47.00735394411189,247.01454867767464,7.111105214424105,51.11105214424106,235.64419796292762,17.3481296718622
20069500020,20,069,500020,134.99264605588812,671.9854513223254,14.888894785575895,148.88894785575894,622.3558020370724,46.651870328137804
20071000010,20,071,000010,57,329,8,69,298,15
20071000020,20,071,000020,15,189,3.0000000000000004,22,174.00000000000003,8
20071000030,20,071,000030,6,31,3,6,31,3
20073000010,20,073,000010,25,113,2,31,101,8
20073000020,20,073,000020,47.22381218983423,197.30627228534865,2.4502557996589647,57.6559477514919,177.32987978695294,11.865538777862778
20073000030,20,073,000030,79.44050736712711,316.77017221105694,5.957904469741547,81.42749329736847,292.9374638603113,22.83888824409114
20073000040,20,073,000040,51.56614427369905,202.29854330675005,3.966568240931639,62.47440735609311,176.5156270519921,18.841221413295514
20073000050,20,073,000050,65.76953616933962,231.6250121968443,7.625271489667849,72.44215159504651,199.21702930074363,31.454351564750564
20073000060,20,073,000060,24.711316397228636,85.99538106235566,2.9653579676674364,30.64203233256351,77.09930715935334,5.930715935334873
20073000070,20,073,000070,25.045801526717558,199.64122137404578,6.091603053435114,26.18320610687023,188.59541984732823,15
20073000080,20,073,000080,7.466101694915254,42.567796610169495,0,8.466101694915254,38.19491525423729,2.4661016949152543
20073000090,20,073,000090,106,361,14.999999999999998,112,340,30.999999999999996
20073000100,20,073,000100,21,75,0,26,68,2
20073000110,20,073,000110,8,37,0,13,32,1
20073000120,20,073,000120,4.533898305084746,44.43220338983051,0,4.533898305084746,40.80508474576271,4.533898305084746
20073000130,20,073,000130,0.9541984732824428,13.358778625954198,1.9083969465648856,3.816793893129771,12.404580152671755,0
20073000140,20,073,000140,41,158,3,49,140,13
20073000150,20,073,000150,7,72,6,8,71,6
20073000170,20,073,000170,14,54,1,13,53,1
20073000180,20,073,000180,32.288683602771364,190.00461893764435,6.034642032332564,44.35796766743649,160.90069284064666,19.069284064665126
20073200010,20,073,200010,8,50,0,10,48,0
20073200020,20,073,200020,0,0,0,0,0,0
20073900010,20,073,900010,0,0,0,0,0,0
20073900020,20,073,900020,0,0,0,0,0,0
20075000010,20,075,000010,4,15,0,2,15,1
20075000020,20,075,000020,8,33,1,8,31,3
20075000030,20,075,000030,3.0000886733605907,32.00174390942495,3.000029557786864,6.000118231147455,30.00171435163809,4.000029557786863
20075000040,20,075,000040,5,34,1,6.999999999999999,33,1
20075000050,20,075,000050,0,16,1,0,16,1
20075000060,20,075,000060,2,23,0,2.9999999999999996,22,0
20075000070,20,075,000070,1,12,0,1,11,1
20075000080,20,075,000080,24.16782535312311,114.84447085996014,3.3116448826979576,29.130183001248664,102.41047352207865,6.643728469081453
20075000090,20,075,000090,17.83872795864488,86.024235937546493,4.3266916893239395,18.18591430873869,83.57156813447301,5.2058392407668705
20075000100,20,075,000100,35.80685983146879,139.0350655356841,0.684863418625064,35.83926463532777,133.48215674360426,5.34928813356459
20075180010,20,075,180010,7.083714241059799,41.52011198571851,2.6442241355653158,9.707443715855247,38.011558688939644,1.7747713091593
20075180020,20,075,180020,33.10287261570341,151.57611568109076,3.0325758737877226,36.13719433882962,139.52424291090443,11.026372847427787
20077000010,20,077,000010,81,395.99999999999994,11,93,364,27
20077000020,20,077,000020,46.07453416149068,197.48447204968946,6.0062111801242235,54.09316770186336,180.43478260869566,8.031055900621118
20077000030,20,077,000030,10,68,1,16,56,3
20077000040,20,077,000040,27.948284690220174,119.77836295808646,5.9889181479043225,37.929814936727375,102.80976153902421,10.979683271157926
20077000050,20,077,000050,52.95400917012051,216.71918567771542,3.9225191977867047,60.79904756569392,195.14533008988855,13.728817192253464
20077000060,20,077,000060,69.00177448413882,205.0174490940317,11.00029574735647,73.00295747356469,193.0153788625364,17.00059149471294
20077000070,20,077,000070,59,354,1,72,318,18
20077000080,20,077,000080,0,47,2,3,44,2
20077000100,20,077,000100,32,74,1,36,68,4
20077800010,20,077,800010,12.051715309779826,65.22163704191354,0.01108185209567698,13.070185063272621,61.190238460975785,3.0203167288420745
20077800020,20,077,800020,11.425450353949463,74.2654273006715,0.9521208628291219,14.281812942436828,66.64846039803852,4.760604314145609
20077800030,20,077,800030,27.04599082987949,154.28081432228458,2.077480802213296,30.200952434306082,143.85466991011145,4.271182807746535
20077800040,20,077,800040,5.998225515861185,58.98255090596832,0.9997042526435307,9.997042526435308,51.9846211374636,1.9994085052870614
20077800050,20,077,800050,18,90,2,24,84,2
20077800060,20,077,800060,8,44,0,8,40,5
20077900010,20,077,900010,0.27641300008780467,1.7966845005707306,0.023034416673983725,0.3455162501097559,1.6124091671788605,0.11517208336991862
20077900020,20,077,900020,0.2236024844720497,1.453416149068323,0.018633540372670808,0.27950310559006214,1.3043478260869565,0.09316770186335405
20077900030,20,077,900030,0,0,0,0,0,0
20077900040,20,077,900040,0,0,0,0,0,0
20077900050,20,077,900050,0,0,0,0,0,0
20077900060,20,077,900060,0,0,0,0,0,0
20077900070,20,077,900070,0,0,0,0,0,0
20079000010,20,079,000010,36,112,2,39,107,3
20079000020,20,079,000020,23.998443513715138,77.99494141957419,0.9999351464047974,27.998184099334328,68.99552510193102,5.9996108784287845
20079000030,20,079,000030,78,197,3,70,196,10
2007900003A,20,079,00003A,20.727354739260615,60.1316199824911,1.0532033411387294,20.75314545204041,58.07106345626661,2.0935113258875617
20079000040,20,079,000040,67.11356622174624,217.87820089469824,6.999620768871199,76.09490385727908,209.88662493843492,9.999614920396183
2007900004A,20,079,00004A,0,0,0,0,0,0
2007900004B,20,079,00004B,0,0,0,0,0,0
20079000050,20,079,000050,50,120,3,53,119,2
20079000060,20,079,000060,110.04888396409281,264.11536615525904,13.003910717127425,123.0557277190658,240.11047775884975,22.00488839640928
20079000070,20,079,000070,178.44543321104814,353.91677586857884,21.80999739246144,199.26406708567043,328.1413244047608,21.80999739246144
2007900007B,20,079,00007B,0.012343939602782452,0.04937575841112981,8.81709971627318e-4,0.011903084616968793,0.048494048439502495,0.001322564957440977
20079000080,20,079,000080,49.95111603590719,117.88463384474096,3.996089282872575,56.94427228093419,112.88952224115025,4.995111603590718
20079000090,20,079,000090,471.24507235629926,548.7973996070633,15.025604574538733,477.2779925235634,532.7681372361619,28.03657796362676
2007900010A,20,079,00010A,326.6413614219545,615.3243994982384,22.97477465659007,339.62710361915754,596.3452378254032,32.963807115977055
20079000110,20,079,000110,99.94240837696334,120.72251308900523,4.947643979057592,98.95287958115183,121.71204188481676,5.93717277486911
20079000120,20,079,000120,18,81,1,19,73,4
20079000130,20,079,000130,29.542222849349063,115.03384837301003,2.1891208975669314,28.724029829712588,112.81018154679973,3.188680042581118
20079000140,20,079,000140,98.25809373260448,234.20110122392387,7.405441391478195,99.44751906358779,222.45465921312925,19.074883948114884
20079000150,20,079,000150,251.5816973084612,274.36838838481566,14.327243714669736,245.84542900189786,253.64723613147424,36.916642721391696
20079000160,20,079,000160,196.10223642172522,237.6996805111821,20.798722044728432,202.04472843450478,207.98722044728433,38.626198083067095
20079000170,20,079,000170,125.5287558458212,154.84501156087117,7.1804468736008005,136.55352927613043,140.59913378811046,11.341067360021704
20079000180,20,079,000180,232,216,12,245,178,31
2007900019A,20,079,00019A,469.46985854333536,618.5801978408714,31.259616094045345,491.8869533600354,553.1849614043606,63.554510460927716
20079000200,20,079,000200,189.72533849129593,212.37911025145067,9.43907156673114,197.27659574468086,191.61315280464217,26.429400386847195
20079000210,20,079,000210,283.8017179031627,368.2322084249588,11.202272758906991,283.8665659682758,343.8417293279529,34.5349370012038
2007900021A,20,079,00021A,8.666227140026932,11.28215683278242,0.34206781507173606,8.669282089284641,10.535409159821192,1.0544545173663773
2007900022A,20,079,00022A,262,335,16,256,312,34
2007900022S,20,079,00022S,552.809759582531,940.8328120161882,39.04371439722561,570.8093703410746,893.6887932485876,69.30427459062527
2007900022W,20,079,00022W,3.691116217133278,15.09597969579143,0.15809250506847503,4.020822282126705,14.107042377037637,0.5270956010459095
20079000230,20,079,000230,276,326,11,284,305,30
20079000240,20,079,000240,373.4325056385481,426.91505169993184,17.93739354894227,376.6613911923188,401.8724533916651,38.11717884934732
20079000250,20,079,000250,314.378775234683,385.8521116835238,11.005340869894184,309.8585318542091,367.52853841902834,27.53201369339698
20079000260,20,079,000260,148,160,8,153,144,19
20079000270,20,079,000270,18.07848907137799,19.50030655166118,1.3709405877752943,18.009282297322347,18.789682197146337,1.934331970882013
2007900027A,20,079,00027A,0,0,0,0,0,0
2007900027B,20,079,00027B,79.67579064264646,174.13896290971252,3.5415638030041237,82.15411104572621,163.80804981251183,9.542180917880662
2007900027C,20,079,00027C,3.4845968940149543,7.519873312142197,0.10510420488601446,3.5318937862136606,7.393748266278979,1.1865599636726756
2007900027D,20,079,00027D,2.6022446903929297,9.252425565841527,0,3.4696595871905727,8.674148967976432,0
2007900027E,20,079,00027E,0,0,0,0,0,0
2007900027F,20,079,00027F,0,0,0,0,0,0
2007900027G,20,079,00027G,0.02205095656904525,0.02843412820745308,8.704324961465228e-4,0.02205095656904525,0.026548191132468948,0.002683833529785112
20079000280,20,079,000280,777.26277075968585,467.45515617060653,19.241652756556824,778.92276961677,448.6262610278187,29.28249400485923
2007900028A,20,079,00028A,0,0,0,0,0,0
20079000290,20,079,000290,79,238,4,81,229,10
20079000300,20,079,000300,39,219,1,45,213,3
20079000310,20,079,000310,36.48748914436313,154.827041034748,1.2413094682815136,40.415989444483614,144.07550208806697,4.362045103377357
20079000320,20,079,000320,48.74879951958382,113.73248114701386,2.0808358156937135,51.77814043770981,106.72529420832959,5.183706978151367
20079190010,20,079,190010,21.34972445855659,17.066885867035186,0.7077081694479489,21.44603076007181,16.214545654628964,1.3053838988915827
20079190020,20,079,190020,4.830003615272167,17.173346187634372,0,6.44000482036289,16.10001205090722,0
20079190030,20,079,190030,0.42740459924092056,1.2302632316734454,0.01102583592188993,0.5229211143538461,1.1566623026017941,0.01957085876135463
20079900010,20,079,900010,80.00155648628485,260.0050585804258,6.000064853595203,86.00181590066568,230.004474898069,30.000389121571214
20079900020,20,079,900020,173.6635899923275,485.6693618429498,16.679553841071005,186.4185429296171,453.2914043867532,35.321408134032716
20079900030,20,079,900030,37.25120048041618,78.26751885298616,4.919164184306287,42.22185956229019,68.2747057916704,11.816293021848633
20081000010,20,081,000010,8,52,0,8,49,3
20081000020,20,081,000020,5,41,0,6,39,1
20081000030,20,081,000030,3,51,1,2,51,2
20081000040,20,081,000040,21.046823697294812,64.14809355423475,0.0027223079822564448,21.05172385166287,59.12958185995541,5.014156001507733
20081000060,20,081,000060,9,47,0,10,47,1
20081000080,20,081,000080,1.9999999999999998,3,0,1.9999999999999998,3,0
20081120020,20,081,120020,4,27,0,5,24,1
20081120030,20,081,120030,85.95317630270519,271.8519064457652,4.997277692017743,94.94827614833713,237.8704181400446,25.985843998492268
20081120040,20,081,120040,5,30,0,3,30,1
20081120050,20,081,120050,67,343,10,72,331,14.999999999999998
20081120070,20,081,120070,58,192,4,60.99999999999999,180,16
20083000010,20,083,000010,2,21,0,2,19,0
20083000040,20,083,000040,0,5.699999999999999,0,0.95,3.8,0.95
20083000050,20,083,000050,0,25,0,0,24,0
20083000080,20,083,000080,1,20.3,0,1.05,20.2,0.05
20083000090,20,083,000090,2,33,1,4,32,0
20083000100,20,083,000100,7,57,2,12,52,4
20083000110,20,083,000110,0.9999202838596617,26.997847664210866,0.9999202838596617,1.9998405677193234,24.99800709649154,1.9998405677193234
20083150010,20,083,150010,42.01487063987064,156.09517209517207,2,42.01487063987064,152.09517209517207,4
20083150020,20,083,150020,7.029393152144951,80.18811617372768,0,9.02939315214495,78.18811617372768,0
20083150030,20,083,150030,44,147,2,49,136,6
20083150040,20,083,150040,8,23,0,10.999999999999998,19,1
20083150050,20,083,150050,4.955815924124748,31.718864066889353,7.971614033831986e-5,4.955895640265086,31.718704634608677,1.5943228067663971e-4
20083150060,20,083,150060,23.48936170212766,126.25531914893617,3.9148936170212765,24.46808510638298,119.40425531914893,9.787234042553191
20083150070,20,083,150070,0.9999999999999999,20,0.9999999999999999,3,19,0
20083150080,20,083,150080,8.51063829787234,75.74468085106383,3.085106382978723,11.53191489361702,70.59574468085106,6.212765957446808
20083150090,20,083,150090,2,25.999999999999996,0,2,23.999999999999996,1
20085000010,20,085,000010,15,67,0,15,61,6
20085000020,20,085,000020,39,169,5,48,158,5
20085000030,20,085,000030,183.62755102040816,456.10714285714283,13.821428571428571,199.4234693877551,406.7448979591837,48.375
20085000040,20,085,000040,334,843,42,371,768,79
20085000050,20,085,000050,163.8386125976282,395.94807996903324,21.835188694897674,182.35363285993927,362.9440854046023,30.362564260576395
20085000060,20,085,000060,75.21721838341637,237.59814398200223,5.0156855393075865,79.49416590783295,221.335591979574,17.9687695288089
20085000070,20,085,000070,25,77,1,27,69,7
2008500008A,20,085,00008A,132.77465518681706,262.29610432040437,15.99944042216537,143.81080247827472,230.3772936157317,35.84460593103027
2008500008B,20,085,00008B,0,0,0,0,0,0
20085000090,20,085,000090,188.83176532813752,339.1240276310922,15.819675518698546,193.77728651609064,302.54352164191766,47.45375696071121
2008500010A,20,085,00010A,151,249,13,149,233,27
2008500010B,20,085,00010B,5.822274881516587,14.011848341232227,0.447867298578199,6.398104265402843,13.244075829383885,0.5758293838862558
20085000110,20,085,000110,43,246,9,63,221,13
20085000120,20,085,000120,85.17772511848341,204.98815165876778,6.552132701421801,93.60189573459716,193.7559241706161,8.424170616113743
20085000130,20,085,000130,272.5549668874172,195.6317880794702,12.345695364238411,263.0582781456954,186.13509933774836,31.339072847682118
20085000140,20,085,000140,25,144,6,33,137,6
20085000150,20,085,000150,38,176,5,46,162,11
20085000160,20,085,000160,12.155230596175478,89.29471316085488,2.162885889263842,20.082364704411948,77.91951006124233,5.656230471191101
20085000170,20,085,000170,51.00006636340756,212.0009341925834,8.00000680650334,53.00006636340756,197.00093929746092,21.00001361300668
20085000180,20,085,000180,40,139,3,42,129,10
20087000010,20,087,000010,237,669,21,256,623,50
20087000020,20,087,000020,187,246,13,192,230,24
20087000030,20,087,000030,141.78654292343387,404.07424593967517,15.11136890951276,154.8074245939675,357.96983758700696,47.18097447795824
20087000040,20,087,000040,255.02931318179049,453.30588614262206,21.32509163089942,268.94920035172333,421.76116765189835,44.49211669554165
20087000050,20,087,000050,327.07522541893735,549.0674422578808,27.348404543155453,343.75753702013253,503.0790622848154,61.92889137717574
20087000060,20,087,000060,112.21345707656612,295.92575406032483,15.888631090487237,115.19257540603247,281.03016241299304,25.819025522041763
20087000070,20,087,000070,301.9130434782609,699.2695652173912,22.4,321.39130434782606,637.9130434782609,61.356521739130436
20087000080,20,087,000080,270,563,14,287,516,41
20087000090,20,087,000090,459.8327114427861,979.2549751243781,38.73320895522388,475.7232587064677,938.5354477611941,63.56218905472637
20087000100,20,087,000100,160.0917704361429,234.4058964171755,6.536179327875992,165.6670577464914,225.95657236309984,13.102596236745505
20087000110,20,087,000110,333.95720164609054,287.9489711934156,24.524279835390946,337.40658436213994,288.2748971193416,27.04855967078189
20087000120,20,087,000120,269.0869565217391,648.7304347826088,24.6,289.60869565217394,585.0869565217391,58.643478260869564
20087000130,20,087,000130,137.15680951529777,299.53694104328656,9.199425775315042,139.25129219173593,289.3313187058718,17.310565436291597
20089000010,20,089,000010,0,13.999999999999998,0,0,13.999999999999998,0
20089000020,20,089,000020,8,29,1,8,29,1
20089000030,20,089,000030,6,28,2,5,29,2
20089000040,20,089,000040,18,220,4,20,214,8
20089000050,20,089,000050,10,92,5,12,86,7
