GEOID20,STATEFP,COUNTYFP,DISTRICT,G20PRERTRU,G20PREDBID,G20PRELJOR,G20PREIWES,G20PREIPIE,G20PREIBLA,G20PREIFUE,G20USSRRIS,G20USSDJOR,G20USSIFLE,G20USSCWRI
16001011813,16,001,011813,450.5030881527232,985.0825379000562,24.0471645143178,12.006737787759686,1.0089837170129141,0,2,485.49747332959015,928.1016282987085,38.05053340819764,7.0078607523863
16001011814,16,001,011814,663,980,38,5,7,3,0,674,972,39,13
16001011815,16,001,011815,749,953,50,11,6,3,3,760,949,43,21
16001011816,16,001,011816,370,639,15,2,1,1,2,411,592,20,2
16001011817,16,001,011817,1270.754279487382,2424.4104717364708,59.73330084853749,16.447036448642507,14.588500035549485,7.718713082775057,1.9822504294741186,1413.9332703435095,2292.169069019745,57.57804531539648,11.664753779462881
16001011818,16,001,011818,946.6189604356948,1244.1715603372047,50.6221894571454,6.28868035058372,4.397391838660751,7.2524073952162285,3.9995704878982243,988.942005808171,1185.994895322504,55.3323279482818,14.360152481064265
16001011901,16,001,011901,1764.3026714616865,1429.2696184589934,47.10347928147316,6.015163316833893,3.02447356492161,2.0114957810294496,4.003674920901326,1775.223326329221,1383.3673083570352,78.13446773545127,10.028537176346857
16001011902,16,001,011902,576.899390096559,1125.7816865709399,36.058546320393866,8.009028361191316,6.0051940692663255,1.0102195298278989,1.0029904853431613,684.8574610901605,1029.7535656181115,29.130756120285493,3.013089840518348
16001011903,16,001,011903,382.95411774899685,286.96561826099764,12.998442638999892,2.999640608999975,0.9998802029999918,0.9998802029999918,0,371.95543551599695,292.96489947899755,17.99784365399985,6.999161420999942
16001011904,16,001,011904,787.7778576111265,796.6261033169706,24.021060105855998,4.002849103109288,5.001364653054639,3.000949701036429,0.0016598080728419612,794.7811043163266,776.6077343061329,35.03452260342056,6.004988099182162
16001011905,16,001,011905,774,1046,43,11,6,0,3,736,1051,60,15
16001011906,16,001,011906,605.1134936141962,1113.6397600359107,35.82758205741339,4.976039224183243,5.971136936958061,2.985581579438772,1.9904576447444708,592.176489134378,1119.6096120988143,51.75121699344967,8.95684962599425
16001011907,16,001,011907,680,1161,25,9,8,1,2,734,1104,36,4
16001011908,16,001,011908,238.95075302736558,849.7086326228927,16.9905817845739,3.997215805461784,2.997911854096338,2.99187532569304,0.0012073056806596281,264.00337554098,818.6891617374214,26.951024044850552,1.9974005970502324
16001011909,16,001,011909,339,1207,25,3,0,0,2,370,1163,33,4
16001011910,16,001,011910,492.15946683176674,1913.2537271860817,47.999041263844674,14.725856993713743,10.803572372065597,2.605902721981288,2.6059039084488984,577.0205940409741,1827.1777711509753,56.61403500682367,10.336885312951628
16001011911,16,001,011911,260,1218,28,7,2,2,1,277,1203,30,4
16001011912,16,001,011912,94.11177428106349,903.0927835051547,13.308735756918068,4.753119913185024,0,0.9506239826370049,0.9506239826370049,118.82799782962562,883.1296798697775,9.506239826370049,1.9012479652740097
16001011913,16,001,011913,230,1181,13,5,1,2,1,241,1156,17,6
16001011914,16,001,011914,167.84293193717278,953.979057591623,21.51832460732984,11.476439790575917,2.1518324607329844,1.4345549738219896,1.4345549738219896,187.92670157068062,950.3926701570681,23.670157068062828,0.7172774869109948
16001011915,16,001,011915,354.872280037843,1161.4001892147587,31.283506780195523,5.865657521286661,5.865657521286661,0,2.9328287606433303,365.62598549353515,1134.0271207820876,43.014821822768845,7.820876695048881
16001011916,16,001,011916,382.22056488738457,918.7895709574592,38.72319376978979,10.9393959610741,4.974545188123984,0.00460345279866397,2.9709167544783983,393.18297811245196,896.8923652241162,42.721243731483625,4.0026534144925066
16001011917,16,001,011917,206.743025940601,813.2290463294368,21.94949174687373,9.966657399124445,4.983328699562223,0.9975118683865167,0.0021153211851806745,221.76070231721343,789.2189558890494,29.944393942262128,8.969145530737928
16001011918,16,001,011918,552.3545076798249,1551.200129003602,27.375030759128585,12.09454450752083,2.0741434062365,1.0199239760387766,2.012165118632047,605.0322826657905,1494.4221648331607,34.48507185994358,7.092277239782566
16001011919,16,001,011919,333.6411280004192,1408.0347326979406,24.25241385774936,6.044106874081764,3.022053437040882,0.9883545553247166,1.026347736035871,375.4744295032674,1350.1977924063413,39.229704910464726,4.979765957334738
16001011920,16,001,011920,312.68480055469286,620.6901055963789,11.954275975490853,4.979359639009914,0.9965868356520564,3.971710278186745e-4,3.971710278186745e-4,330.61820037306825,606.7319323318328,12.955628863476733,3.983567145413495
16001012001,16,001,012001,1437.458725954672,806.0241615298414,35.285808333741805,5.965447913691196,10.300907810960325,5.506193768877516,2.753096884438758,1453.679884660175,756.3780235716471,69.49127683417196,14.476964148988495
16001012002,16,001,012002,1569.4398699891658,1076.948537378115,60.186890574214516,14.82394366197183,9.751354279523293,8.072589382448538,4.036294691224269,1597.4815817984831,1045.2280606717227,80.29577464788733,20.575297941495123
16001012003,16,001,012003,1535,720,32,12,4,4,4,1557,667,54,12
16001012004,16,001,012004,1395,898,54,11,6,2,2,1389,881,63,25
16001012005,16,001,012005,1347.1014040561622,852.0273010920437,52.52730109204368,8.210608424336973,6.9477379095163805,7.4212168486739465,1.2106084243369735,1362.8385335413418,807.3939157566302,73.21294851794072,13.94773790951638
16001012006,16,001,012006,1413,834,41,6,5,2,6,1405,828,53,20
16001012007,16,001,012007,1040.460247382183,541.8280084057213,25.051349358494345,9.011232672170639,6.012837339623586,4.003209334905897,6.001604667452948,1034.3976653515178,535.8488690826097,43.062582030664984,20.03530268396486
16001012008,16,001,012008,1326.693847294292,777.1452928094885,47.365455893254264,9.841363973313566,9.088954781319496,4.673091178650853,4.336545589325426,1257.2490733876946,807.5804299481097,60.9592290585619,33.851000741289845
16001012009,16,001,012009,1583.306152705708,1043.8547071905116,62.63454410674574,14.158636026686434,10.911045218680504,8.326908821349148,4.663454410674574,1511.7509266123054,1053.4195700518903,101.04077094143811,46.148999258710155
16001012010,16,001,012010,1110,771,28,11,9,1,7,1091,761,44,15
16001012011,16,001,012011,1151.2024896684463,904.3734836371041,43.969539535947604,10.992384883986901,4.996538583630409,1.9986154334521637,1.9986154334521637,1119.2246427332116,895.3797141865693,55.961232136660584,16.98823118434339
16001012012,16,001,012012,811,685,50,10,6,0,0,763,704,60,17
16001012013,16,001,012013,800,567,27,9,4,4,4,822,545,37,8
16001012101,16,001,012101,1500,680,33,4,6,1,5,1495,648,66,12
16001012102,16,001,012102,1299,705,58,12,5,4,1,1279,706,65,16
16001012103,16,001,012103,1000,642,25,7,8,5,4,992,630,44,9
16001012104,16,001,012104,1027.7706600533543,694.4665253797109,39.79750861774848,4.97468857721856,10.94431486988083,3.979750861774847,1.9898754308874236,999.9124040209304,704.415902534148,52.73169891851673,11.939252585324542
16001012105,16,001,012105,624.2293399466456,417.53347462028916,24.202491382251527,6.025311422781441,3.0556851301191696,1.0202491382251524,1.0101245691125762,644.0875959790695,410.584097465852,17.26830108148327,15.060747414675458
16001012106,16,001,012106,2622,1466,103,23,9,4,4,2609,1420,118,38
16001012107,16,001,012107,1368.6088793867352,720.6466328273276,47.38317617186367,5.088425270430078,8.117900360573438,6.01473754507168,2.044212635215039,1374.6088793867352,711.6318952822559,51.61897689301055,10.147375450716797
16001012108,16,001,012108,642.3911206132649,444.35336717267245,25.61682382813633,5.911574729569922,7.8820996394265626,0.9852624549283203,2.955787364784961,642.3911206132649,443.36810471774413,41.38102310698945,9.852624549283203
16001012109,16,001,012109,847,832,39,8,6,0,5,851,803,50,14
16001012110,16,001,012110,712.5649202733485,369.0068337129841,23.63097949886105,6.362186788154897,1.817767653758542,2.7266514806378135,0.908883826879271,721.6537585421412,353.55580865603645,25.44874715261959,9.08883826879271
16001012111,16,001,012111,1713,1028,60,9,9,6,8,1730,1006,70,16
16001012112,16,001,012112,1516,1143,61,13,6,5,2,1476,1128,100,26
16001012113,16,001,012113,935,619,32,7,8,3,2,904,625,57,13
16001012114,16,001,012114,1067,747,48,4,8,7,3,1037,749,63,26
16001012115,16,001,012115,1307.169161840239,844.87371339926,46.04483568621076,14.008113965156301,11.00835664111027,5.00216672831749,6.002962352385118,1227.1110831081694,871.8590541850142,96.07565523456356,24.019720698742805
16001012116,16,001,012116,852.0758903725904,734.2037273433224,35.960998890285175,6.9924164508887845,5.99349981504753,1.9978332716825098,1.9978332716825098,805.1268084880514,719.2199778057036,61.932831422157804,15.982666173460078
16001012201,16,001,012201,1333,686,62,6,8,9,2,1311,684,62,27
16001012202,16,001,012202,934,520,28,9,7,3,1,891,512,57,19
16001012203,16,001,012203,969,592,34,13,10,6,3,894,614,70,23
16001012204,16,001,012204,1134,704,51,19,8,4,1,1101,723,61,20
16001012205,16,001,012205,817.4512794090061,273.92294366587,18.82958905065724,2.8073152986693333,3.090986335618082,1.2569229523906003,0.9830502723812358,802.0061460878551,277.1851605907806,22.580761193950273,10.925993443849816
16001012206,16,001,012206,1742,762,51,13,5,7,3,1730,760,75,20
16001012207,16,001,012207,2319.0642231295665,730.3908403846069,63.57826804508825,8.833672731196632,10.095701760595144,2.0204726808639872,3.1115000605128422,2273.3749390920084,748.5894165356475,63.02167390775356,26.008225062473777
16001012208,16,001,012208,2120,750,63,16,6,6,9,2066,777,86,29
16001012209,16,001,012209,866.8228562595941,351.92808005003127,31.993461822730115,4.99897840980158,5.998774091761897,3.9991827278412644,0.9997956819603161,801.8361369321735,383.9215418727614,44.99080568821422,17.99632227528569
16001012210,16,001,012210,1175,468,58,8,3,4,2,1089,520,59,28
16001012211,16,001,012211,1513.5721067615448,431.45039925020984,56.64877769406884,6.299776191424876,9.299774751219541,2.1873579593325436,2.0749454880615557,1442.6235384739978,488.1623698651519,50.32326692374813,18.78694058649436
16001012212,16,001,012212,1428.2055395513767,422.7835305481063,42.36989967506915,7.701782170136719,7.705663671987344,4.812643480872793,1.9273862934594925,1378.1315288050605,441.0762335776437,59.702659731497185,20.221128279827404
16001012213,16,001,012213,120.57508899281805,14.071278269390136,3.3224952315823892,4.406321389616979e-4,0.0010281416575772951,8.812642779233958e-4,8.812642779233958e-4,117.01111658813136,14.837160737432054,2.376569112643081,2.0411742386067497
16001012214,16,001,012214,923.6338310905851,291.85233033466915,21.995240051783696,1.9993430341047849,6.993267570535682,6.820075124714904e-4,2.9977642040509793,896.6530779283577,297.8426300185088,31.980827105464364,9.001226688077551
16003039001,16,003,039001,201.12459432516945,41.17885634248618,0.2632305569316079,0.0027571729478116903,0.0026436924716468735,0.02283193734483465,0.04404432380723815,191.44431725633257,36.87044917569734,3.2098099913140294,2.0975867599757
16003039002,16,003,039002,414.148882772187,103.92795559091164,11.623003953409167,0.03165921578955538,0.051760399024450246,1.0085065998110623,1.9238783085220612,380.7733738372332,132.85398220899341,10.075309561942936,5.079245956621069
16003039003,16,003,039003,475.2527875098778,130.6612697718143,3.9429189107107714,0.9903354003015037,0.9770340755037797,1.9336182532570483,0.00408997955010225,439.470553745668,137.42383007503625,22.233569101573153,13.535327772799338
16003039004,16,003,039004,92,10,0,0,0.9999999999999999,0,0,91,6,1.9999999999999998,3.9999999999999996
16003039005,16,003,039005,654.5043768547079,258.1778759329527,16.276665219211296,3.0296410166487284,4.021157262909024,3.0398361915464447,1.031337766992435,629.3751870469242,263.6850843183747,21.699900929170973,21.22992097215996
16003039006,16,003,039006,110.16082747183341,51.594745481561255,2.0071280751642835,0.980304614648686,0.019170516221152997,0.017887916178396638,0.004091052387901619,102.23691056940623,52.60010168971811,3.0461819565305785,0.12521809534327488
16005052834,16,005,052834,361,227,4,2,3,2,4,357,213,22,2
16005052835,16,005,052835,340.4168403560887,274.722362392633,9.953708782341776,0,0,0,2.9861126347025326,334.44461508668365,262.7779118538229,16.92130492998102,3.9814835129367103
16005052836,16,005,052836,467,223,14,3,5,0,3,447,223,19,10
16005052837,16,005,052837,423,200,18,3,3,0,0,423,188,20,5
16005052838,16,005,052838,524.5831596439114,333.277637607367,12.046291217658226,9,3,2,0.013887365297467308,537.5553849133164,291.22208814617716,24.078695070018984,7.01851648706329
16005052839,16,005,052839,395.82714622912096,266.61362203961215,17.95834193098652,0.997930356877181,3.5469733542292157,0.5531822835976729,4.212994340947794,386.96742070595275,241.2206150444031,24.27342894960547,8.313149978774682
16005052840,16,005,052840,427.84957790881003,183.79586071900854,14.567520137978999,0.002069643122818957,4.043543887150094,4.0373349577816375,1.6232125556039307,392.3127517078404,187.77938495559687,31.532605533153152,9.704091400535663
16005052841,16,005,052841,84.64390702678661,47.55755764551127,3.0076871289002924,0.4259858882960582,0.40948275862068967,0.40948275862068967,0.4193846364259108,81.38124746156139,46.94467427222142,5.409092136380882,1.4087445089857134
16005052842,16,005,052842,443.6793688352824,311.0329595958681,16.46645080213419,4.574014111703942,0,0,2.744408467022365,447.3385801246455,300.0553257277786,23.7848733808605,4.574014111703942
16005052843,16,005,052843,485.0060249401128,279.00272873039177,14.000120740282822,1.000060370141411,5.000072444169693,0,4.82961131288154e-5,442.0059766439997,302.00280117456145,31.00032599876362,12.000096592226258
16005052850,16,005,052850,493.57364871676776,188.8368817964962,9.99136940722202,0.999136940722202,2.997410822166606,1.998273881444404,1.998273881444404,486.57969013171237,190.83515567794058,18.983601873721838,3.996547762888808
16005052851,16,005,052851,728.4263512832322,283.1631182035038,24.00863059277798,6.000863059277798,2.0025891778333937,9.001726118555595,2.001726118555596,689.4203098682876,350.1648443220594,36.01639812627816,12.003452237111192
16005052852,16,005,052852,597.5510204081633,208.2091836734694,33.61224489795919,2.8010204081632653,9.33673469387755,0,2.8010204081632653,562.0714285714286,213.81122448979593,50.41836734693878,19.607142857142858
16005052853,16,005,052853,716,442,51,5,7,2,2,679,465,48,24
16005052854,16,005,052854,610.0773848605559,175.6092487777111,12.314533456090357,3.174902545287778,10.584013509418222,0,0.1989795918367347,588.702429482888,179.9861605090345,27.392031356046456,8.3386874178275
16005052855,16,005,052855,704.0962864986908,324.783418252435,22.014553409408908,6.2958606696224475,2.201455340940891,0,0.1028351177334085,655.2719279077123,351.7150579323927,36.19071938319424,7.910763928759935
16005052856,16,005,052856,441.998433754608,211.48999494135006,16.029285547954437,3.0102327965831237,6.998587158205066,0,0,432.9045119469698,213.53896575099807,31.046730374662644,7.009124394519881
16005052857,16,005,052857,553.5547837941101,108.56907702351008,17.943437833415675,2.6916909101171562,1.7943578021499518,0,0.8972069386917447,545.4794727440161,134.58704085375024,19.737823673182394,8.074540015632861
16005052858,16,005,052858,367.003561203756,159.00095133811922,8.000067351371271,3.000008418921409,2,7.0000420946070445,8.418921408992272e-6,341.00340124424923,191.0013133517398,8.000042094607045,7.000134702742544
16005052859,16,005,052859,422.99650041079747,112.99923307914294,7.9999347806201975,0.9999945658666489,4.2639829398625066e-7,4.999957905392955,0.999992220676032,403.99664779155455,155.99887383711126,4.999960890181013,15.999866150054045
16005052860,16,005,052860,288.8986023896798,864.6965088826056,9.99649143216885,13.995088005036392,1.9992982864337703,0,2.9989474296506553,229.91930293988358,877.6919477444252,13.995088005036392,3.9985965728675406
16005052861,16,005,052861,543.0275941275272,75.47593541316651,2.010509237259642,2.9807355901215598,1.9833394426208153,4.936711564709221,0.9860992467452894,511.2590963505583,91.50417849421137,23.791304081317985,9.929943199118057
16005052862,16,005,052862,458.97860139036976,63.76682862471185,2.0028402585329284,4.957913021137574,0.005786779434676163,1.9796931407942238,0,433.19340293485016,91.53461361074307,18.84759229358786,9.907145873123133
16005052863,16,005,052863,549.6592602233784,188.72347698588104,17.931297295480746,2.977143000956196,9.940919825623213,6.946667002231124,0,533.6442856387915,209.64902710475386,26.956830321746743,11.951346559914516
16005052864,16,005,052864,578.1450448190166,143.9732435774542,7.989036997784761,3.02178011965665,1.9942132205653238,0.012184115523465705,0,561.0358389424061,162.09174017987064,14.07524164143019,3.0522404084653143
16005052865,16,005,052865,746.5319197314352,143.09242937147235,14.17648704183757,2.9965385274377807,5.046796310521896,0.007709251101321587,0,692.2596058695842,216.1862256009718,29.41139527892282,12.103801168574654
16005052867,16,005,052867,459.4091719748425,133.65342807362802,8.206374160088084,0.18046549845986234,2.030308340858045,0.13935063256418387,0.056338028169014086,434.17105968871425,142.6806875556334,18.775163698225423,5.279750238081118
16005052868,16,005,052868,81.07112958801451,4.004429309551964,2.0020843831697177,6.812634119902129e-9,0.0010421864753832396,7.816398565374296e-4,0,75.07112958120187,6.005471485808396,3.002605476407409,0.001563289932026039
16005052901,16,005,052901,185.34546987685408,115.4951248859501,4.841113019171562,1.3831751483347319,0,0,0,170.82213081933938,132.78481424013427,8.299050890008392,2.074762722502098
16005052902,16,005,052902,439.1621605486386,251.8099995364012,13.170671957128729,2.0637963078183588,6.012512135428055,0.008282215187026909,2.026740542361198,415.1352332280333,251.6276837008444,30.244828862665198,9.06410618378627
16005052903,16,005,052903,339.739895679772,161.93619573282916,14.558731415812362,2.2409463238512344,3.357709641166521,0,0,329.64079784400013,187.4297425500947,10.087968301940885,5.0402743063601125
16005052904,16,005,052904,401.59658489529744,459.1585094513045,26.149064075530614,5.263796404945866,1.7513622692829325,0.009709597097069603,0.03398358983974361,369.55078320760623,461.53795812925364,40.95311178911045,7.866565816127592
16005052905,16,005,052905,498.4151210990923,388.79533971812106,10.252209769443354,4.731789124358471,3.1545260829056474,3.9431576036320592,1.5772630414528237,428.2269157544416,420.34060054717753,31.545260829056474,17.34989345598106
16005052906,16,005,052906,251.63403085667525,264.5564361586473,20.652029395988283,4.130405879197657,2.766206206279656,2.9177489177489178,2.5009276437847867,218.7993520949234,302.46826865916137,24.574182273051193,6.195608818796485
16005052907,16,005,052907,165.54406342475716,134.7041814857135,4.617469744944502,1.4581236302906755,1.3072818341945414,1.1780545175800619,0.5266330624432801,143.21904175303504,145.6887290348885,11.365672749260398,5.267239693627314
16005052908,16,005,052908,272.5832925780771,274.16825799263137,23.532164396799576,4.733285771292924,3.6713571760026307,3.989172049240699,3.4514424287225856,233.71019103307688,326.3057305625902,26.10823186115033,7.038022274163238
16005052909,16,005,052909,443.9471456393276,413.7209570000542,21.725073084477735,0.9445683949772927,6.611978764841049,0,0,400.4969994703721,431.6677565046228,39.671872589046295,7.556547159818342
16005052910,16,005,052910,462.50877192982455,261.3362573099415,20.6812865497076,10.3406432748538,12.220760233918128,1.8801169590643274,3.760233918128655,429.6067251461988,317.7397660818713,32.90204678362573,13.160818713450292
16005052911,16,005,052911,586.6770229122747,378.6143730308402,23.02627253092409,5.006062891751713,11.004041927834475,0.010104819586188514,2.0101048195861884,541.6345826700126,427.58203760816446,37.084880484523985,6.016167711337902
16005052912,16,005,052912,444,252.00000000000003,25,1,2,0,4,421,268,30,11
16005052913,16,005,052913,338.71946051540607,199.24674147965064,9.962337073982532,2.98870112219476,0,1.9924674147965065,3.984934829593013,294.8851773898829,231.12622011639476,23.90960897755808,7.969869659186026
16005052914,16,005,052914,338.3490646977227,270.02455702394997,31.589764686746964,3.477584341334158,4.5495464170595215,0.09174995273393441,0.18349990546786882,319.893975848166,290.534005132945,35.23182625354233,1.6709466406138183
16005052915,16,005,052915,444.2124145582277,336.65317628560433,16.932252894350103,4.979910751362417,3.9839887459242993,0,0,415.3274436156751,346.61326092197953,39.839962640285954,10.956119413377738
16005052917,16,005,052917,335.6035165723193,304.1388854895091,13.011390395093377,3.005235986053527,1.9959580721655246,4.997427765617305,5.004960350820799,314.4802399401044,288.2917422754408,42.005510537917935,8.013962629476072
16005052918,16,005,052918,492.3545473882142,282.1696360519574,13.012863397304825,3.002411886994655,4.005627736320861,5,5,470.3473117272303,298.1712439766205,22.0249228322781,11.005627736320863
16005052919,16,005,052919,295.4603174603174,254.02380952380952,40.535714285714285,2.702380952380952,0,2.702380952380952,0,282.8492063492063,281.04761904761904,28.825396825396822,5.404761904761904
16005052920,16,005,052920,366.2746113989637,280.04404145077723,24.637305699481864,4.10621761658031,4.927461139896373,0,1.6424870466321244,332.60362694300517,321.1062176165803,30.3860103626943,6.569948186528498
16005052921,16,005,052921,235.2851711026616,201.21673003802283,18.631178707224333,6.387832699619772,2.129277566539924,1.596958174904943,0,223.04182509505702,220.38022813688212,17.03422053231939,9.049429657794677
16005052922,16,005,052922,318.9799000380572,265.7154189873905,26.195801307579515,6.803568731418965,2.943261293563703,1.7006608727141046,0.35751295336787564,299.5053416127314,294.4659351989185,24.754372279589482,9.975860250914922
16005052923,16,005,052923,299,297,12,1,9,0,2,270,325,22,3
16005052924,16,005,052924,77.62657931679925,101.27842770238652,5.053813757604118,0.6064576509124942,0.8086102012166588,0,0,66.10388394946186,103.90641085634067,8.490407112774918,3.032288254562471
16005052925,16,005,052925,306.346744812949,399.6867686231444,19.944449532093035,2.393333943851164,3.1911119251348854,0,0,260.8733998797769,410.0578823798328,33.506675213916296,11.96666971925582
16005052926,16,005,052926,145.36886993603412,264.30703624733474,19.088841506751955,5.873489694385217,6.607675906183369,1.4683724235963043,2.9367448471926085,133.6218905472637,289.26936744847194,16.152096659559344,5.873489694385217
16005052927,16,005,052927,188.99999999999997,408,26,1,2,3,2,214,345,20,0
16005052928,16,005,052928,626.7352923171977,633.3335214514101,37.49632984084997,15.276973827342523,5.649657603092949,1.9820081877159035,8.059599802299923,624.608630673434,590.4204094360239,59.119382914808384,17.11317788132405
16005052931,16,005,052931,226.31534059028166,325.58770059477047,17.648000598511203,4.021247147720046,4.918639883290315,0.5316275764036957,1.0632551528073915,211.32547787378894,330.8358957094228,13.426850708861705,7.179141884562151
16005052932,16,005,052932,101.3157894736842,134.1052631578947,6.2631578947368425,1.1052631578947367,1.4736842105263157,0,0,95.05263157894737,131.89473684210526,4.421052631578947,2.9473684210526314
16005052966,16,005,052966,426.3959083765335,190.91542501043605,9.8801878009518,4.025279263589002,5.018394786475789,0.08896472945451271,2.89363088118863,421.63567261905393,199.7309414867612,21.468357277672922,6.819377764238524
16007072905,16,007,072905,206.361858096856,18.817275261560845,0.3136363636363636,2.1654545454545455,0,0.10454545454545454,1.1872727272727273,198.05094837237488,14.553638897924479,8.661818181818182,4.644546088117484
16007072916,16,007,072916,82.48237905259188,9.387180058266736,2.0259882657097243,0.002771018611880332,0.003316749585406302,0.012721267368099238,0.003316749585406302,75.33795217252184,7.399355594661311,5.102903964636096,1.058106663360986
16007073201,16,007,073201,359.9727272727273,43.877272727272725,2.6863636363636365,1.790909090909091,0,0.8954545454545455,1.790909090909091,347.43636363636364,49.25,7.163636363636364,6.2681818181818185
16007073202,16,007,073202,307.83233532934133,45.808383233532936,5.497005988023952,0.9161676646706587,0,2.748502994011976,0,306.91616766467064,38.47904191616767,12.826347305389222,7.3293413173652695
16007073203,16,007,073203,398.0648496240601,53.65601503759398,0.125,0.9699248120300752,1.9398496240601504,1.9398496240601504,0,374.31672932330827,67.7048872180451,13.578947368421051,5.944548872180451
16007073206,16,007,073206,79.60060492139439,17.64943950786056,0.875,0.07371155160628845,0.06015037593984962,0.06015037593984962,0.02181818181818182,82.195997949419,14.491476418318523,0.5955980861244019,1.142723855092276
16007073207,16,007,073207,139.71808510638297,12.074468085106384,2.0106382978723403,0.010638297872340425,0,0,1,128.6755319148936,15.074468085106382,2.026595744680851,3.026595744680851
16007073208,16,007,073208,193.28007342978276,21.042711656978014,0.5029940119760479,0.08383233532934131,0,1.251497005988024,0,186.27069364919797,20.909279251715546,4.636426417238516,1.5962061278902049
16007073209,16,007,073209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16007073210,16,007,073210,48.88759124087591,2.1489051094890512,0,0,0,0,0,47.81313868613139,1.6116788321167883,0.5372262773722628,1.0744525547445256
16007073211,16,007,073211,357.37330129180555,31.591010058944136,0.9872190643420042,0.9872190643420042,0,0.9872190643420042,0,336.6417009406234,33.56544818762814,11.84662877210405,8.884971579078037
16007073212,16,007,073212,184.19175381524295,15.478558383317278,0.005714285714285714,0.9910835587953446,0.8034256422638479,0.005714285714285714,0,179.58442531393194,12.094371529675946,6.420318608842163,4.79632446717161
16007073213,16,007,073213,262.0898429165287,18.167906412095796,8.00603318250377,0.014634146341463415,0.006033182503770739,0,0,244.96628775337527,20.162322039509988,9.076636132877166,9.070602950373395
16007073215,16,007,073215,134.28191489361703,13.925531914893616,1.9893617021276595,1.9893617021276595,0,0,0,126.32446808510637,13.925531914893616,4.973404255319149,4.973404255319149
16009095001,16,009,095001,250.1248555705306,72.51048527562399,3.2743201166294695,2.5041294761571518,1.4713322574689827,1.1234328358957717,0.24414197533544554,225.60083004511327,83.21181305446899,9.180303825278987,10.168040427986245
16009095002,16,009,095002,309.14134350039507,74.01836624893421,5.430681011211259,1.611666491316921,0.967987176889672,0.09523350247064698,0.08089658490792297,298.012319932828,72.75016497698442,8.6790059541635909,5.821708361842957
16009095003,16,009,095003,433.67712141928735,95.59367386325913,7.467265069799632,1.2985350798714854,1.1319131457380305,0.9600172740725736,0.02737912369248775,407.4205372968046,99.89786803058693,10.800733163405974,9.368083759558415
16009095004,16,009,095004,203.04491015065258,22.327986425777468,4.1543898377289805,1.0886003640447697,0.022810890360559236,1.0228108903605593,1.0164473684210527,183.42686185662834,29.6457728205724,6.284891657952829,10.324149916734441
16009095005,16,009,095005,280.7368421052632,68.23355263157895,2.2828947368421053,1,1,1.1414473684210527,0.14144736842105263,251.06907894736844,72.93092105263158,5.282894736842105,10.555921052631579
16009095006,16,009,095006,430.36221363454433,213.37992479437926,9.580837695012864,7.836381333693207,3.5146669536915573,0.917695673360818,0.8722281806598282,384.6473793589401,244.42211988157916,17.48080942961756,17.467137137372312
16009095007,16,009,095007,259.30907626208375,34.06236573576799,1.7936358754027926,0.030612244897959183,0.07653061224489796,0.8738587540279269,0.8738587540279269,230.27275778732545,44.62520139634801,1.9926154672395273,9.566527926960257
16009095008,16,009,095008,65.63673469387756,6.836734693877551,1.0612244897959184,0.024489795918367346,0.06122448979591836,0.012244897959183673,0.012244897959183673,63.073469387755104,9.044897959183674,1.220408163265306,1.0979591836734695
16009095009,16,009,095009,762.8059654631084,146.31475667189952,5.2095761381475665,1.9354788069073783,4.715070643642072,1.0089481946624803,0.926530612244898,718.0427001569859,162.4778649921507,17.501726844583988,8.154003139717426
16009095010,16,009,095010,225.629695449786,80.5233617688572,6.571857709614309,3.3771606675743455,0.13901585619810014,0.030690537084398978,0.8059098353300129,213.32703503711932,89.88741288448284,7.607038133759009,8.36600372414412
16009095011,16,009,095011,634.0370140612076,155.51109732561346,10.468982630272953,6.924593327819134,3.915701681830714,1.8136200716845878,0.9068100358422939,587.048593879239,163.1368899917287,16.156878963330577,13.189412737799834
16011113101,16,011,113101,395.8974350971769,149.5420442615974,12.966073201872605,4.322024400624202,6.915239040998723,0,1.7288097602496808,389.84660093630305,132.2539466591006,20.74571712299617,6.915239040998723
16011113102,16,011,113102,521.3930912186125,140.14848205419207,15.012874166548446,6.004291388849482,2.0068662221591715,2,0.0017165555397928784,498.3870832742233,132.13131649879415,25.020598666477515,9.006866222159172
16011113103,16,011,113103,545,137,9,3,3,2,2,527,160,16,9
16011113104,16,011,113104,696.2448895444534,189.07895971293124,20.00686606199402,5.001907239442784,2.0022886873313404,2,5.000762895777114,605.2242913584713,198.09383618058496,44.014876467653714,20.00228868733134
16011113105,16,011,113105,626.2219156872729,201.91267374963473,17.557623804316066,4.877117723421129,5.852541268105355,0,1.9508470893684517,573.5490442743247,239.95419199231955,38.04151824268481,5.852541268105355
16011113106,16,011,113106,471,207,16,8,2,0,2,440,224,24,6
16011113107,16,011,113107,1075.368354985119,100.61962577764804,19.524266104521587,3.7884152586096946,5.35225231857107,3.890926412734961,0.11996233286691277,1024.1474463244638,137.0647965174814,43.15379058033318,15.191431087723425
16011113108,16,011,113108,764.6608062636685,129.71835848528974,19.918796259785847,4.951917164448514,3.031533586017108,3.0504033633133583,2.937184699535859,728.4123503895265,143.04414040179466,33.47218704707079,17.920842510383725
