GEOID20,STATEFP,COUNTYFP,DISTRICT,OTHER18,G18USSRVUK,G18USSDBAL,G18USSOWRI,G18GOVRWAL,G18GOVDEVE,G18GOVLAND,G18GOVGWHI,G18GOVITUR,G18GOVIENZ,G18GOVOWRI,G18SOSRSCH,G18SOSDLAF,G18SOSOWRI,G18TRERHAR,G18TREDGOD,G18TRECZUE,G18TREOWRI,G18ATGRSCH,G18ATGDKAU,G18ATGCLAR,G18ATGOWRI
55025000849,55,025,000849,0,121.16050173387416,360.46371428664264,0,135.57691786637616,335.4764443452857,6.725291485207939,3.8428284275397293,5.763559167282767,0,0.9603653698715191,128.84479164089996,346.0486651021943,0,134.6124516523437,325.86322201019493,8.650123069111935,0,148.07533715524244,320.09692894680484,8.646022224950977,0
55025000850,55,025,000850,2.98642367833529e-4,173.64073307751755,302.00065782007266,0.9992868203785529,186.45134691620387,281.458573889893,4.40643463621822,0.24495802918981738,3.2432046913850945,0.08185426822285347,0.9992868203785529,184.04321930555443,285.0293982149989,0.9992868203785529,184.2075806582481,268.3205288396313,9.058254052712027,0.9992868203785529,204.42137612486925,263.32409473773856,5.650743540145558,1.9985736407571058
55025000851,55,025,000851,0,96.32712824715117,164.32189196733975,0,104.2838074514008,152.36056950269958,0.9985304492710599,0.005260731653139383,1.0195733758836174,0,0,102.3025287478181,154.3418482062823,0,103.3063199287423,145.28668465135195,4.030946918656215,0,114.29015487072395,142.3068754984982,3.011373542772598,0
55025000852,55,025,000852,0,121.13511311345529,281.66031239231086,0,132.67281188520425,271.0828731326846,1.9222348626308985,0.9614034043796883,5.719461284781054e-4,0,0,127.86379305185615,272.04542042932127,0,121.13568505958376,261.4711268734016,9.613176124604164,0,133.633071397327,263.39421965522524,3.845041671390275,0
55025000853,55,025,000853,0,93.3092747887582,213.9513469262554,0.9425149350398186,101.79194623159358,205.4686680779246,2.827544805119456,1.8850323385781051,0.9425198720367545,0.9425149350398186,0,98.0218568694527,206.41119535545675,0,93.30927972575513,198.87105859564895,7.540136759807825,0,102.734453761138,199.81358093618417,3.7700646771562103,0
55025000854,55,025,000854,0,130.33995455224868,209.22071934602332,0.057485064960181374,146.27424275362094,190.32570661608165,0.2594352278647413,1.1493252853229396,2.049333048009289,0.057485064960181374,0,133.90404220619317,195.39780796763839,0,132.34282305013897,187.507946731264,7.845198606978951,0,143.39991398950264,190.62744587148873,2.399722750342981,0
55025000866,55,025,000866,0.14861994430936679,76.29151041703234,242.46899003443542,0.10719885852689191,81.40899635023219,233.82610710009516,2.4680821691130497,1.9732841142956303,1.190783756963189,0.8885984062576807,0.012652270983800507,78.00023263386613,235.6930048246701,0.0971280702700068,80.08670083054284,224.8671442910589,7.708472695335164,0.054007836193760095,85.19094980364261,226.54957282338677,6.135263488043577,0.014749355383131334
55025000869,55,025,000869,0.8233576642335767,132.83542790623036,506.2884736691971,0.29793201653219503,139.90247497914393,489.3088759166781,3.614535866404058,4.125873837032838,3.417581909118477,0.004695892357533895,0.27445255474452557,133.48500480611594,494.51377640325893,0.29323612417466116,136.74995384005493,471.5297062305633,12.886595161988891,0.8280535565911106,147.0423247571589,472.11117631770503,10.822492457162907,0.5582968942041189
55025000871,55,025,000871,0,38.20040889280189,119.45438447422956,0.018323460124825153,40.53049014654801,115.41689065322974,0.07329384049930061,0.844544553564433,0.1099407607489509,0.018323460124825153,0.018323460124825153,39.06128256091704,116.09108102748718,0.018323460124825153,40.799899010236814,110.03812450972111,3.4331485946322076,0,43.51477292660426,110.67022492554533,2.6252509613174246,0
55025000875,55,025,000875,0,128.99464985407428,355.18542509587246,0.03600978392697226,135.07672119703713,337.2092844464362,8.871038526955461,0.9956736651969881,4.996373217948427,0,0,137.9197030569202,340.2683250098811,0,137.0680685274311,315.35847848799295,17.814096621764868,0,144.7633844695547,315.59254208351825,15.894768859224836,0.9776687732335019
55025000877,55,025,000877,0.009685041749363464,216.61536518321367,353.9097605416837,1.97430193632307,228.5807419526782,332.555748367058,4.218672802971961,1.064665211789736,6.159188459385163,0.004842520874681732,0.004842520874681732,223.6482527601246,339.7144596050879,0.004842520874681732,230.48756992476277,313.1988496394609,12.488400854612197,0,224.38367710171042,325.7322186964069,14.272297843716727,0.027173747641179812
55025000878,55,025,000878,0.008977417272360677,274.6575296932797,332.15726843559,1.0069726495247857,285.7211482918467,317.04288191857717,5.025982225277302,0.01356252083427541,1.0296571800200234,0.0044887086361803386,0.0044887086361803386,279.68356011601986,316.09488904833995,0.0044887086361803386,280.6815071508094,298.0048090513546,11.077132921938446,0.0044887086361803386,294.72535613544795,300.00524002703276,8.042507860141212,0.0044887086361803386
55025000879,55,025,000879,0,251.0202793451557,303.03727014785375,1,261.02247170679414,289.0350777862153,5.000548090409614,1.0005480904096138,2,1,0,255.02027934515573,288.0356258766249,1,257.0213755259749,271.0334335149864,11.001644271228841,5.480904096137289e-4,269.02301979720374,273.0328854245768,8.001644271228841,5.480904096137289e-4
55025000880,55,025,000880,0,228.89411764705883,276.28235294117644,0.8941176470588236,237.83529411764707,263.7647058823529,3.5764705882352943,0,1.7882352941176471,0,0,233.36470588235295,262.8705882352941,0,235.1529411764706,248.56470588235294,9.835294117647058,0,245.88235294117646,249.45882352941177,6.258823529411765,0
55025000881,55,025,000881,0.992754296663961,258.1161171326299,310.7320948558198,0.992754296663961,268.04366009926946,296.83353470252433,4.963771483319805,0,1.985508593327922,0.992754296663961,0,262.0871343192857,294.84802610919644,0,264.0726429126136,278.96395736257307,10.92029726330357,0,275.98569447258114,279.956711659237,7.942034373311688,0
55025000883,55,025,000883,0,120.6415259193984,308.4069083653794,0.9070791422511159,122.45568420390065,299.3361169428682,6.349553995757811,5.442474853506695,4.535395711255579,0,0.9070791422511159,122.45568420390065,302.0573543696216,0.9070791422511159,117.92028849264507,283.9157715245993,15.420345418268969,0,123.36276334615175,295.7078003738638,9.977870564762275,0
55025000884,55,025,000884,0,0.5782312790323314,1.2435081269512502,0.0031087703173781262,0.6310803744277597,1.1688976393341755,0.012435081269512505,0.0031087703173781262,0.012435081269512505,0,0,0.6031014415713565,1.1782239502863097,0.0062175406347562525,0.6124277525234908,1.1284836252082597,0.03108770317378126,0,0.6590593072841627,1.1253748548908815,0.02487016253902501,0
55025000886,55,025,000886,1.419536204379634,199.13129167841055,406.1209712808875,0.44158766320812437,209.33752329703486,389.9526717111853,3.887137716821942,2.6729762501763616,2.0921798078134195,0.993717480568073,0.015874345640795498,207.8201545725654,389.745127514087,0.01930625744594801,203.51211881261236,379.0838812998208,11.433683715801084,0.015874345640795498,215.3733735002415,374.628203028406,9.868887262951782,0.13420843426322435
55025000887,55,025,000887,0.05616614616714499,143.12050219262323,252.29914539194206,0.05616614616714499,151.44673570775902,241.71500906801188,2.4975664333023624,0.8827330839421493,1.0878319544925386,0.05616614616714499,0.01871566704777014,148.55888876656712,242.0063706871357,0.03092750445287065,145.63929935401828,234.49812952187455,6.612481277009852,0.01871566704777014,154.19587038141873,231.66559867977938,7.146836548590618,0.01871566704777014
55025000888,55,025,000888,0.044608038978672,123.99900314080325,209.58263063165202,0.09060140715927452,130.00952875926544,200.44416535343467,2.0921166227671235,1.1411213959039894,1.107605220339022,1.0731336357701806,0.0019791738171953577,128.03061008532325,200.5175055906674,1.0770919834045714,126.12089227120241,195.3369030051617,6.08640472903752,0.08862223334207915,133.20647114370513,192.33186782844325,6.078488033768738,0.0019791738171953577
55025000889,55,025,000889,1.14760566703919e-5,173.3898293919816,290.47450782493945,7.650704446927934e-6,182.32742004401408,278.8555657654641,1.787539552378945,0.8937850775983663,0.8937850775983663,0,3.825352223463967e-6,179.646133667559,278.8556078443386,7.650704446927934e-6,176.0710851656189,270.8116951600422,8.043901208239689,3.825352223463967e-6,186.79626892496145,267.2366237059888,7.150127606697992,3.825352223463967e-6
55025000896,55,025,000896,0.020114942528735632,168.05651561848555,357.856442429358,0.020789593520439024,178.33158081515342,347.4982188586085,1.0722991140233664,1.0126289374288628,1.0327438799575985,6.746509917033924e-4,0.020789593520439024,178.18672831150204,342.54509399799167,0.020789593520439024,177.0735246614295,336.43313839431124,5.2019253318703536,6.746509917033924e-4,190.30601690026901,329.4527317058616,6.111280952688724,6.746509917033924e-4
55025000898,55,025,000898,0,102.9283950686515,217.8250819493792,1.021876492218453,107.96833260660567,210.69509481156274,2.0206046767242114,1.045024799931147,2.043752984436906,0.023148307712694268,1.021876492218453,108.82817094483528,208.79023167340202,1.021876492218453,107.78314614490412,204.6564290891028,3.1582227075061353,0.023148307712694268,115.95815808265175,199.59334324343592,4.110654276586506,0.023148307712694268
55025000902,55,025,000902,0,154.0010356044501,206.0018035016274,0,156.00112014358888,199.0016978277039,1.000021134784696,1.000007044928232,2.000007044928232,7.044928231976361e-6,0,149.00109900880418,205.00170487263213,0,146.0010567392348,197.00164851320628,8.000063404354087,0,157.00117650301473,194.00159919870865,5.0000352246411595,0
55025000903,55,025,000903,0.009339080459770116,131.88348745095624,178.07641274206682,0.9809317171028802,134.09683283926628,171.9390078565959,1.0185647871267425,1.9605791392679974,1.9725924131609343,0.9708121150818377,0.9809317171028802,128.19505823995084,175.782199754,0.9809317171028802,126.18967737025588,169.81227795204683,6.963740230549792,0.9708121150818377,134.24456334672303,166.81920103223626,4.987747655639958,0.9708121150818377
55025000904,55,025,000904,0.0014516876386309215,130.82147596135513,273.6238943758108,0.8656403646343077,140.51497493687978,261.25911387196106,2.642100831051094,0.8788220220340813,2.63305554178644,0.8663662084536231,0.8663662084536231,134.37562988704659,264.7917666948074,0.8663662084536231,135.19523196873544,250.73379874624976,7.954757346607939,0.8663662084536231,146.63209304004855,250.73648342674628,5.284201662102188,0.8656403646343077
55025000905,55,025,000905,0,97,204,0,103,195,2,1,1,0,0,100,197,0,100,186,6.000000000000001,0,108,187,4,0
55025000906,55,025,000906,0.8697329818671586,96.11414375739189,199.6062485685417,0,103.35727653447266,190.48101536665487,1.8107831942701913,0.9053915971350956,1.7751245790022543,0,0.8697329818671586,98.86597716406511,193.19719015806015,0,98.86597716406511,183.30919982010997,6.33774117994567,0.8697329818671586,107.77725867434432,183.34485843537792,3.6215663885403826,0.8697329818671586
55025000907,55,025,000907,0,130.5061635170124,274.92296076753195,0,140.54291556540718,262.85745944705167,2.029410897794346,0.9962114378495399,0.9962114378495399,0,0,134.5095032794582,265.8830817826955,0,135.5057147173077,252.8213690243657,8.025173535939219,0,146.55717221459972,253.8360744732629,4.021833773493426,0
55025000908,55,025,000908,0.9730520570163151,57.344781125629694,120.70877910930697,0.011892076227293626,62.52175876516121,115.74441818899797,1.008728285698196,0.9849441332436087,0.9770160824254129,0,0.9730520570163151,59.29484926507142,116.76900257633255,0.007928050818195751,59.302777315889614,110.81573349737081,3.9595966600199244,0.007928050818195751,64.49164703164843,110.8355536244163,2.958796425139924,0.003964025409097876
55025000909,55,025,000909,0,143,302,0,154,288,1.9999999999999998,0,1.9999999999999998,0,0,147,292,0,148,277,7.999999999999999,0,161,277,5,0
55025000910,55,025,000910,0,131.84124935427434,276.64522074967715,0.8890320926578277,141.71251563758307,264.0711141412556,2.6875214477673985,0.8992446775547854,2.6875214477673985,0.8890320926578277,0.8890320926578277,135.44844064939045,266.78367669148287,0.8890320926578277,136.3323664495998,253.34655981242838,8.077883220647632,0.8890320926578277,147.96637804087874,253.35677239732536,5.375042895534797,0.8890320926578277
55025000911,55,025,000911,2.6644398995474017,89.35743849594833,186.87227635254607,0.03799776605917414,95.96801888780024,178.35270956347293,0.9924909646697967,0.03799776605917414,0.9783165649853062,0.03799776605917414,0,92.24474145815488,180.29969372675336,0,92.24474145815488,170.97250126961038,4.767940560058816,0,100.56526855094357,171.02467343535406,2.820956396778396,0
55025000912,55,025,000912,2.2998046674934285,233.72409504085675,490.98044906579344,0.09215017064846416,250.42976905206874,468.7856046992344,3.3740660968895697,1.0746614971351407,2.3723109700808322,0.09215017064846416,0.09215017064846416,240.41876469850106,474.3669252252299,0.09215017064846416,241.4934261956362,449.9688952605267,13.31216408013085,0.09215017064846416,262.49814626312775,449.98813906084877,7.82299372478378,0.09215017064846416
55025000913,55,025,000913,0,0.02796274305412794,0.04701700159543636,0,0.030189864182332823,0.04380004885469598,4.949158062677512e-4,0,2.474579031338756e-4,0,0,0.02920003256979732,0.04478988046723148,0,0.02920003256979732,0.042315301435892724,0.0017322053219371292,0,0.030932237891734448,0.042562759339026604,7.423737094016268e-4,0
55025000914,55,025,000914,0,0,0.4951490773298357,0,0.24757453866491785,0.24757453866491785,0,0,0,0,0,0,0.24757453866491785,0,0.24757453866491785,0.24757453866491785,0,0,0.24757453866491785,0.24757453866491785,0,0
55025000915,55,025,000915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55025000917,55,025,000917,0.12124243494482118,117.50251512848928,200.58967524228171,0,126.09295654283856,187.95807204228439,2.1418233277688383,1.0814585678452666,1.1831479163825716,0,0.12124243494482118,121.68241814013741,191.16334157300517,0,121.68344528781353,181.288062893736,7.510523568018199,0.1011757746992455,128.55631955959848,182.24930617431255,4.304740463459371,0.10168934853730507
55025000918,55,025,000918,0,0.49251307955980517,1.3672720783753891,0,0.8596047502137439,1.3218093325698688,0.007577124300920079,0.0037885621504600395,0.0037885621504600395,0,0,0.5076673281616454,1.3331750190212488,0,0.5114558903121054,1.2839237110652684,0.030308497203680316,0,0.8823361231165042,1.2877122732157285,0.015154248601840158,0
55025000920,55,025,000920,0,53.08830107481755,105.77642620866035,0,57.81023932765697,99.0914759779162,1.963011977904734,0,0,0,0,54.11329589946479,101.03999167725598,0,54.85122508223491,95.16545202210673,2.944517966857101,0,59.80224386269162,96.1179654539292,1.963011977904734,0
55025000921,55,025,000921,0.00688128273810919,227.63680443181644,439.86529560402164,2.9764133822647687,244.9667796564077,415.0235838767542,8.93657709284858,2.983750328319043,0.9997036585771372,3.332355256263387e-4,0.00688128273810919,228.64549745048257,427.9277986457704,1.9843458574215413,230.62831332165993,399.11246552263606,16.896270548377206,1.9843458574215413,250.93575596719143,404.07102830502697,9.943529317535443,0.992067524843227
55025000922,55,025,000922,0.035755432959169435,112.91053015537999,191.42062779455435,0,121.87168487073522,178.50617361931623,1.9853940666981065,0.017488673513323432,1.0015710510944686,0,0,117.84791199284402,182.4594730791991,0,117.86540066635735,172.4087852212278,6.975501286679619,0,124.96436011554025,173.3751195633181,3.0222018267967297,0
55025000923,55,025,000923,0.0013401590497239043,85.87320125810831,144.3554225607332,0.9620021335540503,92.6070149781766,135.68909795185021,1.9303876357753305,0.9639129672129406,1.9295163909196131,0.9607365158212935,0.0010395888031730282,89.738688703146,138.5594288631702,0.0010395888031730282,89.72704970548077,130.84696922593375,5.785937744211933,0.0010395888031730282,95.52294164262862,131.80144664160224,2.8996443828523275,0.001566187979307728
55025000924,55,025,000924,0.029091243433595888,243.53539637231046,417.84455854327763,0.1383636010524415,262.86241040798046,391.20920257386103,4.380347612209373,2.116369165375679,4.375724772006587,0.1383636010524415,0.1674548444860374,253.91729044227412,399.54356837972847,0.1383636010524415,253.06054624837017,378.5517651252478,16.113243317501993,0.1674548444860374,269.8194448333874,380.4982158796351,8.765013771819612,0.16961411818647001
55025000927,55,025,000927,0,154.5998256864926,350.4436291597472,6.244176133529467e-4,163.80333246609865,332.96372205931596,4.598417414628946,2.7562995625368942,2.7602599553243294,0.9187665208456314,6.244176133529467e-4,159.20720745667012,339.3969609580754,6.244176133529467e-4,161.0405662184666,320.0893234762221,11.955221531742161,6.244176133529467e-4,174.84436366554166,320.0820271082606,7.358472104700257,0.0012488352267058934
55025000928,55,025,000928,0,141.1611491509658,314.625169020501,0,149.33361109180785,298.59054625788514,3.9621105227937705,0.959497518791632,1.0836179664188745,0,0,145.4335607928277,304.3475313706349,0,147.10431493515648,287.78783265592267,9.967336530798049,0,159.2388873987923,287.53959176066815,6.067286231817898,0
55025000929,55,025,000929,0,159.87700184848342,365.268347528725,0,169.98439916651387,347.0501876357733,5.05369865901522,2.0121626934197527,3.0104800649743493,0.9983173715545968,0,164.93070050749864,354.13157693851883,0,167.95670852278357,333.90125435214736,12.135087961760751,0,181.12116975672004,333.90125435214736,7.0813893027455315,0
55025000930,55,025,000930,0.9996183410612665,179.9321599648582,412.843829067728,5.366086438963599e-6,191.92764445063065,391.8517419497991,4.998113169652088,1.999236682122533,1.9992527803818498,0.9996183410612665,5.366086438963599e-6,185.92992367209018,398.84908643548727,5.366086438963599e-6,188.92877869527396,375.85778409978155,12.995081362487976,5.366086438963599e-6,203.92315576683532,375.85775726934935,6.9973552178610605,1.0732172877927199e-5
55025000931,55,025,000931,0,0.20133579664038967,0.30700139204031046,0,0.2127591042511919,0.2912943440754574,0.0028558269027005624,0,0.0028558269027005624,0,0,0.2113311907998416,0.2912943440754574,0,0.2056195369944405,0.2855826902700563,0.008567480708101687,0,0.21989867150794332,0.2798710364646551,0.007139567256751406,0
55025000932,55,025,000932,0,2.069783925358693,4.60773215335572,0,2.1896041417764294,4.372900374108148,0.05798664677370792,0.014015796334636914,0.01593925776979718,0,0,2.1325792257203013,4.456995152115969,0,2.156763895519255,4.2148796915568205,0.14592834765184995,0,2.334570758710699,4.211032768686501,0.08890343159572214,0
55025000934,55,025,000934,0,228.79303132858794,351.23901877656175,0.9943058165183517,243.80896628773473,332.2001885322785,5.000695515418242,0.9955034889921713,5.000695515418242,0,0.0013235335864387812,241.80863975835672,333.19090133137536,0.9941799554057326,234.7961545394444,326.15685800793426,11.026186813767758,0,249.8616163634726,320.1397504169015,9.017602438185623,0
55025000935,55,025,000935,8.30165709000116e-5,132.36059016505106,203.22943423226937,6.185188575680399e-6,139.89321294593464,192.80902384499188,1.89962030216641,0.013408879334832136,1.8650137733634993,0.0014434983156518533,6.185188575680399e-6,138.90714954473953,192.8951568937835,6.185188575680399e-6,135.25336196843983,188.93414333553417,5.681309551678793,6.185188575680399e-6,144.69322321304188,185.22990437591938,4.701905565375624,1.2370377151360798e-5
55025000938,55,025,000938,0.015232613533287344,205.7953210273676,307.27673911410545,0.9664896960641701,239.72908868434658,260.75575648799236,4.855297400620782,0.9741060028308138,6.788276792749122,0.9741060028308138,0.9664896960641701,222.25611108752508,277.2622443887497,0,215.3916712271095,260.7176749541591,19.42118960248313,0,230.13273848460466,259.644556963362,14.550659588329058,0.007616306766643672
55025000939,55,025,000939,1.976281972378168,251.10933083842414,255.5315674373795,0.03369361349935161,266.14131563078604,237.0374562895396,3.143174830500329,1.031935094561233,3.250964036990221,1.0216512901249137,0.033510303935829815,255.6646210781608,247.4799072999749,0,242.60570028684214,231.85784083223305,12.642852857420332,0,274.84602106312724,217.9892568642689,7.482627455923602,0.988140986189084
55025000941,55,025,000941,0,168.4701140616897,347.9023920600063,0,179.5892757521363,332.7683291795662,0.9977111884241927,0.9977111884241927,2.0194788131451324,0,0,174.44435297408648,334.83592086530484,0,175.46612059880744,318.69211857829214,12.092816442574048,0,186.5491976348089,320.73565382773404,5.024640596566084,0
55025000942,55,025,000942,0,117.13197617861354,214.62951211867397,0.9637762786650773,125.00752277592373,203.95308004860937,1.4004427363771932,1.4004427363771932,2.5825522438983284,0.9637762786650773,0,119.80497178575271,206.6635221581229,0.9637762786650773,120.24163824346482,195.02331380939324,9.057656104831334,0,127.46218515420686,196.86042300348257,4.20132820913158,0.218333228856058
55025000943,55,025,000943,0,149.53574316123596,310.03660724030453,0,159.50479665157366,297.076839018284,1.9938054363938233,0.9969092952890531,2.990708154590735,0,0,155.51711343077244,298.07378777612587,0,157.51091886716625,284.11712341300057,10.965956208534594,0,166.48305648512275,286.11094200357866,5.98141630918147,6.577092141436456e-6
55025000944,55,025,000944,0,157.4567288416092,229.40551946670112,0.005288959988996698,169.7142519968979,215.09394624046288,0.09798184104195194,0.007577771564804045,2.0193377579722025,0.005288959988996698,0,156.64997827765114,221.02595539865413,0.005288959988996698,158.68658399389528,205.8101847078198,10.200649332359504,0,167.98303586165866,209.61747289186556,3.1390556744999243,0
55025000945,55,025,000945,0,163.65741824060134,238.18041562898568,0.03093476134592599,175.07869868040783,223.48772494500133,1.6756056585762973,1.6049569600605667,2.4470784306045537,0.03093476134592599,0,163.1404261539996,229.8002845250124,0.03093476134592599,164.73711373639262,215.16698735399294,12.162865943297916,0,173.79633660782088,218.24202087792918,4.928128091706361,0.7789873465133084
55025000946,55,025,000946,0,0.9399966258670023,2.8199898776010066,0,1.8799932517340046,2.8199898776010066,0,0,0,0,0,0.9399966258670023,2.8199898776010066,0,0.9399966258670023,2.8199898776010066,0,0,0.9399966258670023,2.8199898776010066,0,0
55025000948,55,025,000948,0,3.350544807591812,7.110599233140153,0.9133569404751163,3.424278562106727,6.99999860136778,0.9379348586467546,0.9256458995609353,0.9256458995609353,0.9256458995609353,0,3.3997006439350885,6.99999860136778,0.9256458995609353,4.288479666238567,6.025196865463569,0.9870906949900313,0.9133569404751163,4.374502379839301,5.988329988206111,0.9870906949900313,0
55025000949,55,025,000949,1.9767741123308757,147.9314796665243,294.5763259387915,0,156.29456093316426,281.2433168891944,3.0531570447593017,1.076382932428426,2.02077205046237,0,0,146.98709054849036,283.30808687778824,0.9883870561654379,147.03108848662185,276.98178309761215,7.182697021947029,0,149.49183991839917,283.85649455263876,4.173537915319222,0
55025000950,55,025,000950,0,155,354,0,160,338,5,2,5,0,0,161,340,1,165,321,11,0,169,328,8,0
55025000951,55,025,000951,0.016267226261430654,131.97690240584183,303.70979641776216,0,137.15584189471755,290.4495207975793,3.048801678784292,2.0162672262614305,4.048801678784292,0,0,138.04197131088753,291.4820552501022,0,141.96063517958038,274.31938298748787,8.178939488875738,0,145.2371780260247,280.286848534965,7.097603357568584,0
55025000952,55,025,000952,0,137,315,0,142,301,3,2,4,0,0,143,303,0,147,286,9,0,150,292,7,0
55025000953,55,025,000953,0,132,302,1,137,289,4,3,4,0,0,137,290,1,141,273,9,0,145,279,7,0
55025000956,55,025,000956,0,2.8927179590218035,2.8994837567390985,0,2.8932070528326923,2.8987501160227653,1.6303127029626278e-4,8.151563514813139e-5,8.151563514813139e-5,8.151563514813139e-5,0,2.893044021562396,2.8987501160227653,8.151563514813139e-5,2.8928809902920998,2.8983425378470247,4.890938108887883e-4,0,1.9325815929836583,2.8980979909415803,4.890938108887883e-4,0
55025000957,55,025,000957,0,0.31119146228553796,0.31119146228553796,0,0.31119146228553796,0.31119146228553796,0,0,0,0,0,0.31119146228553796,0.31119146228553796,0,0.31119146228553796,0.31119146228553796,0,0,0.31119146228553796,0.6223829245710759,0,0
55025000958,55,025,000958,0,0.0019479656634484245,0.0032518459059179346,0,0.0020422220665185097,0.003110461301312807,3.1418801023361685e-5,1.5709400511680842e-5,1.5709400511680842e-5,1.5709400511680842e-5,0,0.002010803265495148,0.003110461301312807,1.5709400511680842e-5,0.0019793844644717864,0.003031914298754403,9.425640307008505e-5,0,0.0020893502680535522,0.00298478609721936,9.425640307008505e-5,0
55025000959,55,025,000959,0,0,0.9510078761180083,0,0,0,0,0,0,0,0,0,0.9510078761180083,0,0,0,0,0,0,0,0,0
55025000960,55,025,000960,0,64.93757715530577,127.82674871515151,0,67.93639887042912,121.83284808741544,1.9970757324571073,0.9990725523015009,1.9965410463841602,0.9980031801556065,0,66.93411820168993,121.83391745956133,0,66.93465288776288,116.83908938412678,4.993224017215716,0,69.93454397503211,118.83456105836505,2.9966829708315554,0
55025000961,55,025,000961,0,172.875693553107,340.75497977808953,0,180.86994527810617,325.7657577937161,3.997125862499584,0.999281465624896,1.998562931249792,0,0,177.8721008812315,325.7657577937161,0,175.8735379499817,310.77653580934265,11.991377587498752,0,186.86563407185554,315.7729431374671,6.994970259374273,0
55025000962,55,025,000962,0,175.18975556016613,344.14373801694325,0.9993222297102147,184.20568172476368,329.1269837858165,5.001505836818987,2.0035391476883433,3.000414033264601,0.9993222297102147,0,180.18881405285117,329.13187847408443,0,179.19193916727494,314.12001893122556,13.005873051036533,0,189.2120822498506,319.11418273564266,8.006814558351502,0
55025000963,55,025,000963,0,79,231.99999999999997,0,93,212,3,1,2,1,0,84,219,1,87,209,6,1,96.99999999999999,209,4,0
55025000964,55,025,000964,0.9950927451339312,152.24919000549147,297.53273079504544,0,159.214839221429,285.59161785343827,3.980370980535725,0,1.9901854902678624,0.9950927451339312,0,155.23446824089328,285.59161785343827,0,154.23937549575933,270.6652266764293,10.946020196473244,0,163.19521020196473,276.63578314723287,6.9656492159375185,0
55025000965,55,025,000965,0,210,413,0,220,395,5,1,3,0,0,216,395,0,214,377,15,0,226,383,10,0
55025000966,55,025,000966,0,0.4398080187408661,0.5375431340166141,0,0.4712228772223566,0.4991471958725703,0.006981079662553431,0.006981079662553431,0.0034905398312767154,0,0,0.4432985585721429,0.5061282755351237,0,0.44678909840341957,0.47471341705363324,0.02094323898766029,0,0.4851850365474634,0.4712228772223566,0.017452699156383575,0
55025000967,55,025,000967,0,0.02946765281959833,0.0360160201128424,0,0.03157248516385536,0.033443447247639375,4.677405209460052e-4,4.677405209460052e-4,2.338702604730026e-4,0,0,0.029701523080071332,0.03391118776858538,0,0.029935393340544333,0.03180635542432836,0.0014032215628380156,0,0.03250796620574736,0.03157248516385536,0.0011693513023650131,0
55025000968,55,025,000968,8.86265177863201e-4,0.24924032734103446,0.40388876667083173,0,0.2635614518095029,0.3833324789300637,0.0053488980944363705,0.0018038373829835671,0.0026744490472181853,8.86265177863201e-4,0,0.2528010415661159,0.3851363163130473,0,0.2528166950797444,0.36372507042167324,0.015160429105445912,0,0.27071418728692287,0.36814074279736064,0.010713449702501324,0
55025000970,55,025,000970,0,0.05610751806592156,0.05610751806592156,0,0.05610751806592156,0.05610751806592156,0,0,0,0,0,0.05610751806592156,0.05610751806592156,0,0.05610751806592156,0.05610751806592156,0,0,0.03740501204394771,0.05610751806592156,0,0
55025000971,55,025,000971,0,0.9816316257499715,1.1997719870277432,0,1.051748170446398,1.1140739879543327,0.015581454376983677,0.015581454376983677,0.007790727188491838,0,0,0.9894223529384635,1.1296554423313165,0,0.9972130801269553,1.0595388976348898,0.04674436313095103,0,1.0829110792003656,1.051748170446398,0.038953635942459194,0
55025000974,55,025,000974,1.693257074051776e-4,86.03149458157736,149.06349714027695,1.693257074051776e-4,90.03369581577363,144.0612959060807,2.000169325707405,3.386514148103552e-4,1,1.0001693257074051,0,83.03115593016256,146.06095725466585,1.693257074051776e-4,83.03149458157736,139.05774006622516,6.002201234196267,1.693257074051776e-4,88.03403446718843,140.058925346177,3.000507977122216,3.386514148103552e-4
55025000975,55,025,000975,0.021484416065025724,116.21414680985755,219.38510960251523,0.11813664337538633,122.33389236354948,210.9479230440937,1.2779252308418816,0.04307881309076875,1.1965080440546394,0.025693983933084145,0,116.57283290972205,213.5089968332941,0.14162785523482635,117.3771439827906,200.34168814229616,8.38516144535744,0.06570513666944525,124.32804694653055,202.90507675225896,3.4283010774934852,0.08919634852888526
55025000976,55,025,000976,0,37.15750940772208,69.75333320862809,0.020332740725605664,39.04581808391437,67.56003342155172,0.14232918507923967,0.020332740725605664,0.12199644435363399,0,0.020332740725605664,36.48784706942162,68.45335590783385,0,36.46751432869601,65.40739911592657,1.989972379820315,0,38.477819449241935,65.26506993084732,1.1779808564406085,0
55025000978,55,025,000978,0,23,40,0,25,39,0,0,0,0,0,23,39,0,22,38,1,0,23,38,0,0
55025000979,55,025,000979,0,22.437895074482405,39.27859593914646,6.425556962564615e-4,23.01905637824104,37.544983351969755,0.5759085888021581,0.5715859806828302,0.5752660331059016,2.3786191214063176e-4,6.425556962564615e-4,22.446711131429097,38.11767916229063,0,22.443970067936036,35.815926793778075,1.7246212484755545,2.3786191214063176e-4,23.601561364713795,36.38003595918191,1.1533317010264776,0
