GEOID20,STATEFP,COUNTYFP,DISTRICT,G16PREDCLI,G16PRERTRU,G16PRELJOH,G16PREGSTE,G16PREAFUE,G16PREOWRI
44007442619,44,007,442619,483,364,25,8,2,13
44007442620,44,007,442620,912,487,55,20,2,36
44007442621,44,007,442621,241,206,10,6,0,11
44007442622,44,007,442622,171,107,9,6,1,9
44007442623,44,007,442623,243,128,9,1,2,7
44007442624,44,007,442624,248.16200119984984,198.30235467377855,14.944235563033544,3.988197673609114,4.948693763712288e-4,7.968972306572659
44007442625,44,007,442625,280,81,10,8,4,8
44007442626,44,007,442626,149.68520354620227,13.878098342031999,0.9912927387165713,0.9912927387165713,0.9912927387165713,0.9912927387165713
44007442627,44,007,442627,636.2199587155646,215.5363095554774,19.18921003861622,15.113519457971703,0.006317578550696536,9.1451292347186115
44007442628,44,007,442628,744.2816166857028,535.4104638632906,33.939069089033495,15.390346564570379,1.0415771891929795,15.6621085719676
44007442629,44,007,442629,949.3044234409138,590.1154458799073,31.008368059385326,18.008510305342593,2.0086853772900026,30.00837900138204
44007442630,44,007,442630,91.55638506353216,48.39054077126088,4.336014121707949,2.2074607786081475,1.0129868384694758,2.2942589576673282
44007442631,44,007,442631,497,98,6,9,1,6
44007442801,44,007,442801,123.33178654292342,25.206496519721576,3.6009280742459397,0.9002320185614849,0,0.9002320185614849
44007442802,44,007,442802,203,29,7,3,1,5
44007442803,44,007,442803,1216,150,47,19,0,18
44007442804,44,007,442804,540,18,10,19,1,9
44007442805,44,007,442805,1606,201,46,24,1,29
44007442806,44,007,442806,108,11,4,1,0,4
44007442807,44,007,442807,2.168161705024481,0.7227205683414937,0,0,0,0
44007442808,44,007,442808,1033.6693913431386,123.4524581130194,36.251912303029506,31.35300523505255,0,22.53497251269402
44007442809,44,007,442809,1272.093280537668,169.83813269189886,27.746768587474357,57.50520591215774,1.9981823554022853,25.436749761074175
44007442810,44,007,442810,54.19907066944364,3.803443555750431,0.9508608889376078,0.9508608889376078,0,1.9017217778752156
44007442811,44,007,442811,954.9934508642915,107.77355558343102,13.970646094148465,10.976936216830937,1.9958065848783524,10.976936216830937
44007442812,44,007,442812,762.6498653328204,184.5278953443632,19.63062716429396,11.778376298576376,0,20.612158522508658
44007442813,44,007,442813,611.0065491357084,78.22644441656898,13.029353905851535,13.023063783169063,2.0041934151216476,8.023063783169063
44007442814,44,007,442814,420.9568011790825,96.99004682748456,2.999692169922203,5.999384339844406,2.999692169922203,3.9995895598962705
44007442815,44,007,442815,826.9733927978347,220.5514386151384,21.068324733278175,6.041258274458642,0.0023054311311234126,21.05218671536031
44007442816,44,007,442816,1737.0035946705852,265.04298467760776,31.872343881948087,40.80568149203222,1.0006784706760017,30.871665411272083
44007442817,44,007,442817,1702.9653350465105,200.60445794978327,57.07271674583859,33.09316833060569,1.002272398307456,30.070444347531133
44007442818,44,007,442818,1051.54972321353,106.63212003221325,37.28771830189863,23.1708654777055,0.9977931207079077,19.34591077094159
44007442819,44,007,442819,1040.7786289634228,459.3577781180654,39.70348050724123,20.11985582732314,2.070996261413604,26.58319335719518
44007442820,44,007,442820,147.28763723314913,87.68677087639767,7.354081960228535,1.1072975637056164,0.02145951274112328,2.311162934746288
44007442821,44,007,442821,792.3374074293232,179.5070483345635,20.572378975251006,14.693419281868284,0.9791921975177713,11.756560959496497
44007442822,44,007,442822,216,18,4,8,0,4
44007442823,44,007,442823,1169,100,23,6,1,14
44007442824,44,007,442824,1313.0472255304762,212.17252672590894,22.37395622266185,22.084640467535866,1.015488024670331,21.1985717397244
44007442825,44,007,442825,195,21,3,6,1,3
44007442826,44,007,442826,1111,96,19,15,1,10
44007442827,44,007,442827,1189,78,14,18,1,7
44007442828,44,007,442828,744,90,11,21,3,16
44007442829,44,007,442829,831,81,13,11,3,16
44007442830,44,007,442830,64,6,4,0,0,0
44007442831,44,007,442831,841.8273611298904,46.052785869590785,4.008032632329033,8.008032632329034,2.0011475189041477,9.00459007561659
44007442832,44,007,442832,1035,94,19,11,1,11
44007442833,44,007,442833,541.0575926812454,29.275178489220636,8.059430554452778,7.059430554452779,1.0020809039671956,4.0980520692336
44007442834,44,007,442834,246.58506240090333,27.155028055538903,5.01842362399158,5.013930057164365,1.004044210144493,2.02156912077063
44007442835,44,007,442835,123.85758990049457,30.99673673662946,4.334406798733275,2.0674354179281225,0,1.4115462724315866
44007442836,44,007,442836,5.514084507042254,0.6126760563380281,0,0,0,0
44007442837,44,007,442837,350.7021103426378,82.36185924713465,14.169782236066174,8.85611389754136,0,15.055393625820312
44007442838,44,007,442838,232,55,2,4,1,2
44007442839,44,007,442839,570.3882783755184,94.30829128258024,22.41636204614548,19.143784163569897,0.09597156398104266,11.058774761441683
44007442840,44,007,442840,345.3388625592417,18.080568720379148,5.424170616113744,0,0.9040284360189573,4.520142180094787
44007442841,44,007,442841,282,33,11,7,0,10
44007442842,44,007,442842,166,32,0,5,0,7
44007442843,44,007,442843,210,70,6,3,2,28.000000000000004
44007442844,44,007,442844,691,277,27,12,1,30
44007442845,44,007,442845,395.1546623771309,216.87774926593005,20.17013066286218,8.278514853550963,0.04902726608950788,17.352836141609444
44007442846,44,007,442846,449.0190893992267,218.01490009668146,11.000604641604465,12.000518264232399,1.2956605809967585e-4,17.0002591321162
44007442847,44,007,442847,435.4887232228473,56.96553521402262,7.060922535670437,6.7266899087885434,3.0038137644723966,9.583091019476473
44007442848,44,007,442848,98.35248413019853,18.26429341067553,3.0440489017792554,0.1990781939514012,1.9961862355276034,3.143587998754956
44007442849,44,007,442849,715.5877147848394,263.24037324882374,19.315264187964463,15.083979487944363,2.001405538345111,23.23647754203687
44007442850,44,007,442850,324.3382352941176,80.07352941176471,6.470588235294118,4.044117647058823,0,3.235294117647059
44007442851,44,007,442851,617,237,23,19,2,26
44007442852,44,007,442852,220,46,6,6,0,4
44007442853,44,007,442853,191,42.00000000000001,4,4,0,6
44007442854,44,007,442854,1250.9512745403908,367.9873181468274,39.998315801122395,21.999227514332237,1.9999512878364856,36.998625521236775
44007442855,44,007,442855,1134.0727625280283,238.0214041649196,43.00232653966518,29.001279596815845,1.1632698325873758e-4,9.002152049190286
44007442856,44,007,442856,56.782349154327854,12.302842316771034,0,0,0,0.9463724859054642
44007442857,44,007,442857,93,8,1,3,1,0
44007442858,44,007,442858,272.66408878122473,48.03685144082086,7.058441936790003,4.0365262104937525,2,3.1157220719339143
44007442859,44,007,442859,98,12,6,5,1,4
44007442860,44,007,442860,133,20,0,1,0,0
44007442861,44,007,442861,913,175,21,38,0,26
44007442862,44,007,442862,947,177,36,27,4,23
44007442863,44,007,442863,577,81,10,9,0,14
44007442864,44,007,442864,309,23,5,5,0,2
44007442865,44,007,442865,186.77558952779665,11.749896153069416,1.613230381778112,0.7780349733501413,0.022864174031131754,0.8351954084279706
44007442866,44,007,442866,723,62,13,26,1,14
44007442867,44,007,442867,110.36191846862977,7.954065844942016,1.262244805002774,3.716889667772289,0,2.8352418776948887
44007442868,44,007,442868,853,39,10,9,2,8
44007442869,44,007,442869,127.99999999999999,11,1.9999999999999998,1.9999999999999998,0,2.9999999999999996
44007442870,44,007,442870,748.2758628431029,87.35635516584729,9.028403800405801,9.167278479217227,0.0028599966193893385,10.10824792204075
44007442871,44,007,442871,413.5071626890438,82.26237319744038,11.093593538725793,9.010075397626654,0.9970448738953333,7.06479852436907
44007442872,44,007,442872,47.33699487741212,12.430796609254628,0.08624943372694303,1.007827967781475,0.003254695612337473,1.020846750230825
44007442873,44,007,442873,92.99999999999999,12,1,2,0,1
44007442874,44,007,442874,796.6667150511234,286.1345423831392,28.093087636080597,9.245320208879086,3.8726195122779243,18.902941869151547
44007442875,44,007,442875,923,164,22,12,1,14
44007442876,44,007,442876,562,109,9,5,2,12
44007442877,44,007,442877,305,85,5,4,0,5
44007442878,44,007,442878,44.8891783129581,8.97783566259162,0.9975372958435134,0.9975372958435134,0,0.9975372958435134
44007442879,44,007,442879,718.6723071097615,45.85149254791821,6.977401039900597,6.977401039900597,0.9967715771286567,3.987086308514627
44007442880,44,007,442880,632.42646505029,57.7599004849967,17.431476545353924,12.571930020582268,0.9726967452728509,18.36224258407702
44007443001,44,007,443001,646.315637877183,1188.6526640939878,67.81345720775444,18.969977403476967,1.005358356161716,35.91986770901367
44007443002,44,007,443002,659.0366018713402,1181.8785349229763,80.6434274633512,20.906217162634448,4.840499144322044,50.0367247527474
44007443003,44,007,443003,733.129405325822,1139.7802442084194,56.62950806285268,37.62675097453053,4.944590249896848,41.658862332057076
44007443101,44,007,443101,745.7702794594105,973.716395368958,56.79406372510072,18.201980345010433,4.037814742083804,42.131907339833454
44007443102,44,007,443102,681.6971733409107,745.6971924596875,74.66668897190628,23.272734225009753,0.9696972593754063,37.818193115640845
44007443103,44,007,443103,705.6258339995387,916.2400894021104,63.277224780177484,17.112550081640528,2.0104372049754318,21.18504032115712
44007443104,44,007,443104,815.0270506584399,987.1012880464929,71.49601221319676,26.10995355678581,1.0276344031558737,44.321542985057086
44007443105,44,007,443105,829.1696394369917,885.5533909971186,59.49258208665253,21.526425887535535,3.9000151833398635,32.19941601956133
44007443106,44,007,443106,652.8672912923323,769.774050464078,53.722728325650195,11.962441742472615,2.9894587386449984,34.84630669824085
44007443901,44,007,443901,142,85,6,8,1,14
44007443902,44,007,443902,402.71934604904635,229.98433242506812,16.779972752043598,9.870572207084468,1.9741144414168936,12.83174386920981
44007443903,44,007,443903,359.0519521265444,190.68992489692826,11.365423640725759,13.189524360375334,0.28040935032003045,8.413767549649243
44007443904,44,007,443904,720.8303598038083,339.15025281098036,29.891859437326254,15.872246597462883,3.734289272065195,18.683544395640528
44007443905,44,007,443905,550.743628578506,461.3654331078081,39.882692467943414,19.1288121740262,1.1148975661764622,13.525998568540539
44007443906,44,007,443906,512.6728901635258,386.2303637586497,38.732092596332066,19.3859472698349,1.9514540543782082,21.349648671031037
44007443907,44,007,443907,598.284997126744,668.2790762992462,55.28278972991393,26.72854991380232,0.09713998850697582,20.602809810365102
44007443908,44,007,443908,475.6110786094069,612.5870692489161,44.70744138928425,14.268332358282207,1.9024443144376275,31.390331188220856
44007443909,44,007,443909,714,794,54,18,2,16
44007443910,44,007,443910,684.9057220708447,754.4741144414169,67.60871934604904,18.616893732970027,1.9596730245231608,34.294277929155314
44007443911,44,007,443911,NA,NA,NA,NA,NA,NA
44007443912,44,007,443912,NA,NA,NA,NA,NA,NA
44009440501,44,009,440501,601.1031042649519,545.2757960376588,70.15934171701784,15.376653310975236,0.08741901634851822,15.854236124889331
44009440502,44,009,440502,631.0040424233188,542.0025974720048,50.00033543512645,17.000129013510172,2,31.000258027020347
44009440503,44,009,440503,550.7027007814917,457.0933327765576,37.55799125336588,16.699558985499817,1.9524557846370791,27.665842594172208
44009440504,44,009,440504,426.88873310666014,365.6231308797828,25.69371577898189,6.917428477702107,0.9881134978091665,11.858007276362653
44009441101,44,009,441101,481.5493920335069,467.4345809083344,43.05261599538017,22.012081466253726,5.999102321066199,25.035934790102903
44009441102,44,009,441102,423.2198706643151,584.5123456790124,32.12639623750735,19.03968253968254,2.001469723691946,24.060258671369784
44009441103,44,009,441103,566.1544134629514,762.6327877619102,68.35969792962933,14.890013026930209,0.9896416986407784,36.67128130926467
44009441401,44,009,441401,736.6471258551919,1001.1058847638934,62.58298853102376,22.98370291311633,2.0016530638429355,43.85478689614637
44009441402,44,009,441402,738.7251728157445,792.8315974951882,64.08414974653691,29.027224917997234,4.002474992545203,37.03217490308764
44009441403,44,009,441403,292.3509343010628,335.26275699058857,33.92373605110819,10.97525085568204,0.9976167027762515,12.971584605092
44009442001,44,009,442001,148.70114555256066,112.07567903794319,7.741680489321999,2.8796910636533277,0.1549865229110512,4.892986730250881
44009442002,44,009,442002,999.7702156334232,759.0323450134771,84.96630727762803,27.378032345013477,4.7203504043126685,58.53234501347709
44009442003,44,009,442003,1042.989111747851,739.7716332378224,63.211461318051576,24.691977077363898,0.9876790830945559,53.33467048710602
44009442004,44,009,442004,1031.6322919482213,786.3627327849152,59.346368854378426,25.715476518971172,3.9560696300144507,36.595794317775876
44009442005,44,009,442005,870.061106737477,786.4543900393667,51.450287198837074,16.53759231391192,1.8375102571013242,26.6438987279692
44009442201,44,009,442201,561.8211488250653,197.09791122715404,17.49934725848564,14.736292428198434,0,30.393603133159267
44009442301,44,009,442301,653.2235431915115,680.9268127100826,62.90897681098731,13.273797805605275,0.019743055349310187,26.49928716337268
44009442302,44,009,442302,854.5061439900873,717.7399271885147,71.77514262896392,43.63205074384963,2.908748625298907,42.672871817386344
44009442303,44,009,442303,947.4060466119017,859.788964506827,72.2232090512239,21.316557514346012,1.085845166969537,68.29082034727757
44009442304,44,009,442304,942.4155371719528,783.898934575034,79.76228482042148,30.523494547419855,1.9691374816617782,42.35529873698029
44009442305,44,009,442305,539.4602407008856,472.5272108361461,53.94602407008856,12.98700579465095,0.9990004457423807,35.9640160467257
44009442306,44,009,442306,539.9975073140034,446.9979366099251,46.999783043996594,9.999953839148212,2.9999861517444635,34.99983843701874
44009442307,44,009,442307,1117.6312255846535,679.0724613174253,74.72468545400665,37.34460638753817,1.9143239199858149,52.664090530725424
44009442308,44,009,442308,1094.242494264778,771.1352807073406,103.48905573310599,36.97108213420315,3.0323718324475855,54.335782118687234
44009442309,44,009,442309,1082.2464364386556,710.9881562075572,92.0847008582422,31.69138905038891,0.9908723233678449,43.56986798956503
44009442901,44,009,442901,876.4010455563853,1018.680358476475,97.8170276325616,30.62957430918596,6.916355489171023,64.22330097087378
44009442902,44,009,442902,828.7040222188775,1027.3932998352109,85.86571796484756,26.957841686638186,0.9984385809865994,40.93598182045058
44009443201,44,009,443201,326,275,25,7,0,15
44009443202,44,009,443202,947.0024926859966,525.0020633900749,57.000216956003406,34.00004616085179,1.3848255536436268e-5,43.00016156298126
44009443203,44,009,443203,978,553,63,34,3,50
44009443204,44,009,443204,952.8668465821687,345.508918585837,78.16379754359494,51.77769117373734,0.9887687769464341,25.53540452966499
44009443205,44,009,443205,1143.3842926138786,443.43425609199124,76.55703524458144,49.71236054842951,2.9827416329057708,47.72386612649233
44009443206,44,009,443206,703.811245885687,399.3255295805316,48.917377373615125,29.949414718539874,0,35.939297662247846
44009443207,44,009,443207,1268.5237086882642,581.0503460842195,73.40638779117906,48.928095330736774,5.9557579717607485,56.06190090556357
44009443208,44,009,443208,1158.6502051524415,736.2798985408389,74.90920011227689,35.59550007428393,6.072400502759513,49.70728159735059
44009443209,44,009,443209,488.6699964471189,313.5223350549364,39.5322886264465,15.736678819543837,0.03420705051534693,30.964059711074103
44009443210,44,009,443210,721.6937535142376,450.2132384707292,30.91593053876252,27.051439221417205,0.9661228293363288,39.61103600278948
44009443601,44,009,443601,344.9436590218441,384.205901438079,23.01096254950822,8.001366232164727,0.008658008658008658,32.851414928458716
44009443602,44,009,443602,985.8739643879281,797.4336446206504,57.83994795361361,17.92835060372679,2.0645743994249686,47.77579598418663
44009443603,44,009,443603,957.5549665931334,755.8615713323675,57.76661088370533,35.24741087212021,1.9581903436419388,53.850234450153316
44009443604,44,009,443604,NA,NA,NA,NA,NA,NA
44009443605,44,009,443605,870.7095259381182,806.3830525928992,61.304163439512365,20.758698433390585,1.9825447612680467,50.63225349223373
44009443606,44,009,443606,720.3528741448081,752.8941152361066,48.41701146897624,31.01629708688367,2.9983469361570645,48.14521310385363
44009443607,44,009,443607,579.7450943778751,656.5635105297517,45.88913015960331,12.972669842863203,0.9962555781300411,31.968236224748573
NA,NA,NA,NA,698.2996972633553,494.8381850124918,46.46530454087032,18.245658655914585,1.4768217770106193,30.083103530040905
