GEOID20,STATEFP,COUNTYFP,DISTRICT,G16PRERTRU,G16PREDCLI,G16PRELJOH,G16PREGSTE,G16PREOFUE,G16HALRZIN,G16HALDJUN,G16HALLBRE,G16GOVRGIA,G16GOVDBUL,G16GOVLDUN,G16ATGRFOX,G16ATGDJEN,G16SOSRSTA,G16SOSDLIN,G16SOSLROO,G16AUDRROS,G16AUDDLAS,G16SPIRARN,G16SPIDROM
30027000014,30,027,000014,242.81948910000193,59.565671294580795,21.406057994040356,1.953893864938668,0.9667031002566704,237.95566099751431,92.64731986964658,6.8450022618572515,199.92209357642025,132.67670327484745,4.887993153774471,288.4972451934403,48.81477565843957,248.54019571910862,84.00195115204941,2.941086179537431,219.50899754519276,112.92371868842837,231.16144970178607,102.31293494900815
30027000016,30,027,000016,196.03637722727916,26.92984449043505,13.822844062291969,1.9962609231204775,0.0045275309797482306,199.7791649465332,40.874280082398776,6.96506111266459,181.77858294166967,57.881900643590505,6.961054921659827,210.8156337985796,28.81147629956046,190.87100038407362,47.76196929314354,2.9829581910515643,187.70087881064697,43.97362226866524,180.97196868253684,57.69116877024154
30027000017,30,027,000017,286.32831800903335,94.50381562645417,16.996350536310892,1.0158709634077707,2.809583562194465,300.1535606743414,111.58195531261332,7.834297297800498,260.5666385424715,147.57116735588065,10.528496490437039,327.7863801054769,76.67614203012715,303.064294977086,102.21347023655069,8.611409340236554,274.11377363855985,120.00499602749323,276.89597391140563,123.86626479384982
30027000018,30,027,000018,169.03974780955141,15.850423483594861,4.167677667074617,1.0011555058225436,0.008353687805950291,162.7644160078047,23.288520596186267,4.088558380903585,150.18346463968842,35.09726949065296,4.121973132127386,171.85822482733258,12.350057802134703,158.06021797694513,25.24271913649928,1.0487864050953135,148.77683555957447,29.504477813198786,156.8792285017206,27.42788469529969
30029000001,30,029,000001,376.2239101881723,186.06644141878792,41.26811423471615,9.124248059990412,4.0130787431568855,357.2108314450154,234.28878005245497,36.20925989051017,307.8119297787304,274.7007604618969,43.2288780052455,427.7143630565555,164.8637208998562,366.2696857892214,213.2364650798274,32.18964177577484,362.11274087133876,232.40648874086693,351.0211896692405,251.53727617243578
30029000002,30,029,000002,462.3594470046083,325.2811059907834,49.944700460829495,20.437788018433178,1.0460829493087558,465.31336405529953,362.06451612903226,44.73732718894009,376.9078341013825,441.51612903225805,60.806451612903224,525.0875576036866,311.5668202764977,455.52073732718895,350.88018433179724,48.668202764976954,433.96774193548384,390.47926267281105,429.64516129032256,405.9400921658986
30029000003,30,029,000003,480.9792269256582,307.35904747602757,40.00387440270469,18.447385186717728,1.9502595726756777,478.9159121712867,340.51346021151414,31.31720834450667,419.30580812527074,401.94192611822734,34.266150866373486,553.8737186398924,277.33258130009295,487.61199949462605,332.79721330708327,28.340002027215903,464.2559909482245,358.207115342715,450.6324377349187,377.68144727404785
30029000004,30,029,000004,518.639527261253,349.7569066309028,64.95485408859624,29.979163425505952,0.999305447516865,526.6339708413878,416.71037161453273,42.970134243225196,443.6916186974881,488.66036383574703,53.96249416591071,619.5693774604563,335.76663036566663,508.6464727860843,396.7242626641954,61.95693774604563,515.6416109187023,429.701342432252,493.65689107333134,460.67981130527477
30029000005,30,029,000005,777,270,47,17,5,756,325,49,670.0000000000001,419,52,872,239,767,295,47,759,338,719,379
30029000006,30,029,000006,1547.0656470944186,633.0399756167541,83.00547593645977,19.00226410235194,4.999998625909375,1642.0710324513727,674.0426700815487,54.00295273722413,1443.059478675633,860.0527436412227,63.00356123567924,1795.076052742122,507.0370426664349,1658.0673622233733,632.0433798774167,44.0034791755353,1521.0667016199498,764.0439545732423,1485.0613873304148,809.0509247414923
30029000007,30,029,000007,699.6782231852654,254.5525460455038,38.185265438786566,12.032502708559047,3.006500541711809,721.6067172264355,282.73131094257855,21.172264355362948,610.0996749729144,377.1830985915493,35.217768147345616,778.8244853737812,222.58504875406283,687.5417118093175,294.7378114842904,24.191765980498374,672.4799566630553,313.93607800650057,646.4052004333695,344.9815817984832
30029000008,30,029,000008,658.4255313485982,169.2383824678786,30.65991867726067,11.832080962258392,4.981018438219009,674.6422823293407,194.07308241806837,18.393121794420118,586.0835779785368,272.58611026944305,31.954612474858944,734.6450470744712,127.94230070312238,661.5796965841685,192.85682624626153,21.81291960950171,637.2030617532761,224.70102657990142,628.7009321427126,229.0887654087647
30029000011,30,029,000011,694.7246973365617,179.60677966101696,34.75230024213075,17.269370460048425,1.0453995157384988,710.3608958837773,221.28837772397094,29.921912832929785,623.9916464891041,297.561622276029,37.46138014527845,771.8297820823244,164.96307506053267,715.2909200968523,204.3546004842615,25.579661016949153,656.7060532687651,274.72966101694914,660.8957627118644,268.6322033898305
30029000013,30,029,000013,960.8004987531172,349.5635910224439,65.91770573566085,14.981296758104738,2.9962593516209477,1007.7418952618453,376.5299251870324,56.928927680798004,907.8665835411472,475.4064837905237,51.93516209476309,1086.643391521197,300.6246882793017,1015.7319201995012,358.5523690773067,49.937655860349125,956.8054862842893,411.4862842892768,969.7892768079801,410.4875311720698
30029000014,30,029,000014,431.31735238820676,133.85710936185725,20.82221701184446,4.957670717105825,0,431.31735238820676,157.65392880396521,12.889943864475143,378.766042786885,202.27296525791763,17.847614581580967,464.03797912110514,121.95869964080329,422.3935450974162,144.76398493949006,20.82221701184446,421.40201095399505,157.65392880396521,401.57132808557174,180.459214102652
30029000015,30,029,000015,718.2362416456855,168.07540596405198,39.01344094223283,3.0020503132219574,2.0002278125802175,705.2401144595492,205.08429065468047,35.00956812836913,622.2164219512066,273.1098056636648,48.007745627727395,745.2603897791886,173.0667490860037,710.2421647727712,186.08178471629807,38.00569531450544,671.228268205378,233.09294753272872,673.2255344544153,237.09613690885178
30029000016,30,029,000016,526.7967204479138,318.36132446617404,59.05419866992611,25.020776156805006,1.0054198669926109,524.786784025094,391.42184631425823,37.05600529225698,412.62870457114286,494.57540921238217,45.057811914587845,601.8771151416375,299.3468714875271,515.7831707804322,378.4064900244458,35.04787549176806,503.7145191318592,401.4904979628313,479.7226489323481,437.4932078963276
30029000017,30,029,000017,149.6881515515482,126.82099534234153,8.4097738850786,7.107090219110115,1.038435535787351,147.61980461320516,140.22689184202895,6.452240678746992,126.38226656971742,162.4090999557559,6.46928894521029,163.28157898233192,126.68460921063514,150.54758028947091,137.12010936789855,4.400942006867238,136.07767585430122,146.79847038601903,135.1671023169886,149.78591499490634
30029000018,30,029,000018,881.8838997042741,400.6353297602683,60.70445383626719,22.962771027307895,6.013444006330915,870.8670580204031,468.2354812960184,61.92506597643159,695.819691800504,637.9476089854846,64.3917328591355,970.663063948136,385.4272801798768,866.8650004960476,450.93725107074306,53.37489117526445,791.4419021829286,543.7653068053742,800.132578883337,547.1908329626519
30029000019,30,029,000019,660.2603759158807,143.6998790468816,40.65051030532326,11.249480011124993,5.19293688475217,644.7493618717937,192.97063255937184,32.85093548666958,553.8899155411731,270.85564628263177,44.97080140043217,688.0517078511314,153.10689233747715,632.6272360710254,187.79125499665355,35.45079375955414,633.4501643465444,210.29925456692615,610.9760630813565,224.9918601095055
30029000020,30,029,000020,615.0009776724132,851.0005324146281,98.00006820970324,40.00002084185377,6,691.0010155666928,918.0006006243314,46.00001894713979,535.0008715684303,1053.0007256754539,56.00003978899356,807.0011671438111,759.0004282053593,669.0010231455487,861.000534309342,70.00004357842151,620.0009985142669,918.0005646247657,589.0009378834196,980.000640413325
30029000021,30,029,000021,749.2720430107527,201.5978494623656,56.11505376344086,9.691397849462366,3.7806451612903222,747.9301075268817,250.01397849462364,39.94408602150538,617.2688172043011,373.7236559139785,47.76559139784946,787.4354838709677,221.02903225806452,746.1086021505376,240.23333333333332,34.33440860215054,718.2387096774194,289.6161290322581,700.8559139784946,300.8279569892473
30029000023,30,029,000023,503.5485318107667,226.0632137030995,58.2137030995106,10.672512234910277,3.8809135399673735,496.7569331158238,283.30668841761826,34.92822185970636,391.0020391517129,374.50815660685157,51.4221044045677,548.1790375203915,241.586867862969,492.87601957585645,263.90212071778143,44.63050570962479,468.62030995106034,314.35399673735725,464.73939641109297,328.9074225122349
30029000024,30,029,000024,595.6548739121695,99.13353089800103,22.966755957226475,6.400079732782824,1.1824107820753016,586.9996099115391,127.53723293274656,26.941841112498317,513.0515005047022,186.08816777738525,37.669546826858465,621.6442916837001,96.18395945305477,581.8184913723093,118.69923683159577,27.416943560169262,558.7291734769416,156.40533565381023,561.36274278636,154.17378032335898
30029000025,30,029,000025,798.4804930520188,207.22294891808832,68.35443494479304,6.941239488387324,0.9905816551197631,783.6619084794967,263.67678498660115,59.42486424361721,648.963590300601,393.436530694996,61.39957644156265,860.971001784387,223.98685728810506,770.7958156070182,259.7115912051025,57.43581624057381,743.0222561704102,330.04718946013503,735.1062044125108,334.99794736496915
30029000026,30,029,000026,472,124,20,5,2,454,151,28,424,187,23,495,115,471,132,26,449,158,448,157
30029000029,30,029,000029,1182.6277080966595,331.5095560771858,82.53919316797979,14.484499613732778,0.3807015164093325,1196.0052660362458,392.86783341649124,46.531545495016196,1043.3627522783881,540.9322948349264,56.10682097612305,1297.5390896018373,293.83443670608705,1205.527116473101,359.7751803585307,54.133446891020405,1137.1129009928836,447.0174030344179,1126.5182938571863,457.3593977382112
30029000031,30,029,000031,1358,572,106,16,3,1425,627,53,1239,797,72,1559,485,1429,590,62,1349,672,1273,776
30029000032,30,029,000032,482.6963776099417,264.83341628702806,53.96605463962081,17.988684879873603,0.9993713822152002,450.7164933790553,319.79884230886404,52.966683257405606,379.7611252417761,384.75798215285204,61.961025697342414,543.6580319250689,262.83467352259765,458.7114644367769,304.80827157563607,47.96982634632961,464.70769273006806,332.79067027766166,446.7190078501945,361.77244036190245
30029000033,30,029,000033,269.43741588156126,74.29340511440107,22.783310901749665,0.990578734858681,0.990578734858681,256.5598923283984,91.13324360699866,27.736204576043068,212.97442799461643,121.84118438761776,31.69851951547779,281.3243606998654,80.23687752355316,252.59757738896366,96.08613728129205,20.802153432032302,245.6635262449529,114.90713324360699,241.70121130551817,121.84118438761776
30029000034,30,029,000034,1036.7637583543144,330.924594035948,58.98655905776717,8.997949686778043,0.9997721874197826,1053.7598855404508,369.9157093453195,41.99043187163087,949.7835780487934,481.8901943363352,33.992254372272605,1142.7396102208113,292.9332509139963,1062.7578352272287,358.91821528370195,24.994304685494562,1001.771731794622,407.9070524672713,989.7744655455847,421.9038630911482
30029000035,30,029,000035,821.8452969555525,382.01147254220064,83.6017208813301,16.23065967117654,3.06017208813301,815.734981460642,451.6833941930193,63.6217782440411,672.9799622234292,601.3882700234545,58.6418356067521,921.7378495961921,363.85101364051263,804.6948667352199,460.51290660997574,49.53152011184159,781.9326869522018,490.4455739760374,746.0229450844013,530.4756600201039
30029000036,30,029,000036,1152.4317723544818,333.6925393243612,56.776570731909644,15.937809022809223,1.9920205510239228,1158.4117557808731,378.5149626090592,53.786705527530785,1008.0057913422526,526.9278311717133,50.79911748185355,1240.0882671285399,295.84199820502175,1139.4849038609939,368.5553658892066,53.78708505398105,1097.6519662542246,426.324404649759,1095.6560871842894,409.39729031872594
30029000037,30,029,000037,1252.5829259859463,412.3829664695628,97.07280260815888,18.030984726112884,5.000999012349168,1220.5704412473779,501.45830545314277,82.05786630950142,1025.4808036873887,711.5355587553523,73.07174743113288,1362.6842899974026,390.3734117940719,1253.5608288026958,467.43718941055573,60.06934601259956,1207.5724446296392,521.4742100349509,1139.5502579025792,604.5085900562358
30029000038,30,029,000038,1082.5198866437092,432.6686432484142,41.43570420063046,18.73451123733166,1.8689919883065464,1097.4918799498946,475.88573833582365,45.938736622182894,969.881605394914,612.8109156067046,42.25769111182994,1189.388071525575,384.9084511888114,1090.094484908108,464.5136510115252,43.1716923667868,1031.8890320724367,537.7016032225237,1022.5053049197579,541.5098110793531
30029000039,30,029,000039,368.00118029581233,258.0003417451142,34.00005814767615,17.000016322154707,2.0000020402693384,382.0011864166204,281.0003876511743,25.00005508727214,314.0010323762853,344.00053965124005,30.000052026868133,416.00127006766326,244.00030297999677,382.00116703406167,257.0003774498276,35.000055087272145,362.0011241884055,292.00043661763846,356.00112214813623,298.0004192753491
30029000041,30,029,000041,913.5195069479811,477.7770510819117,75.64556505520696,17.058760511612675,1.009418344880237,954.3380915205033,522.3232150133989,46.57513575638279,846.036409699399,645.563469305004,39.60042355843735,1094.028998215613,389.01314271189494,957.2041843929819,514.2884087948976,33.5641837594262,876.9777438295899,591.9528105398649,880.8937955874892,594.00205263503085
30029000042,30,029,000042,1143.1256810857326,355.61150593878165,47.89684105424239,19.319985515545856,2.131734585630197,1149.1940758966157,403.6427212378981,39.24465513302508,1037.192569696238,526.3029003664266,41.97194715441109,1211.7045034366167,324.2219179239069,1151.6526194282535,384.8602327018486,39.043093765713955,1084.5701671033391,441.03351694121875,1078.9048950270785,462.2745490089061
30029000043,30,029,000043,1019.9064150943396,349.2830188679245,54.1388679245283,17.464150943396227,2.619622641509434,1043.4830188679246,394.6898113207547,39.29433962264151,931.7124528301887,516.0656603773585,36.67471698113207,1125.5645283018869,316.1011320754717,1019.9064150943396,399.9290566037736,43.660377358490564,987.5977358490566,445.33584905660376,983.2316981132076,447.95547169811323
30029000044,30,029,000044,756.8864693184388,459.93092735539193,62.99053903581239,25.99609128303022,1.3740906250488324e-6,818.8771621881654,490.9262720039374,33.99489661289101,685.8971288002193,606.9088609328917,40.99384533357725,876.86847314173,425.9360109555959,776.8834891013167,498.92505617280256,39.99399064812957,768.8846557400071,505.9240386961182,707.8938285484533,585.9120081751979
30029000045,30,029,000045,564.8385785888198,586.8322931533403,40.988286233878966,20.994000266133128,6.998000088711042,635.8182937743176,588.8317217501149,27.99200035484417,532.8477210404266,682.8048657985203,34.99000044355521,701.7994374678788,484.8614347178365,614.8242935081844,561.839435693658,38.98885763710438,584.8328645565657,602.8277219275369,551.842292709785,635.8182937743176
30029000047,30,029,000047,367.0705555921925,669.066701715308,73.00785597980294,36.00385387688446,2.000148226034018,428.0838959352541,702.0638854206617,36.00340919878241,340.07114849632853,777.0763364075192,52.00340919878241,490.0883427162746,600.0567705710288,406.0782633459614,650.0631442904916,63.00548436325866,396.0776704418253,684.0652194549679,369.0757435033831,730.0686286537502
30029000048,30,029,000048,515.9990223275868,280.9994675853719,35.999931790296756,10.99997915814623,0,535.9989844333072,316.99939937566865,9.999981052860209,459.99912843156966,382.99927432454604,20.99996021100644,615.9988328561889,225.99957179464073,539.9989768544514,281.9994656906579,22.99995642157848,526.9990014857331,297.9994353752342,494.9990621165804,337.9993595866751
30029000049,30,029,000049,476.3282653489323,450.20866931726766,53.02000741420549,26.008336547672577,1.003466648043679,566.3322490552603,431.23009076628034,23.02127839519039,480.26846614673866,515.2902530100316,23.023816627408927,596.3735746271575,383.18515232961397,528.3308052688269,426.2185422250059,37.01992350427082,524.3023709292578,440.2532127498761,511.2972921586637,463.2600391857074
30029000050,30,029,000050,821.3217768147344,169.4474539544962,56.814734561213434,9.967497291440953,1.9934994582881906,799.3932827735645,224.26868905742145,52.82773564463705,643.9003250270855,362.8169014084507,66.78223185265439,866.1755146262188,179.41495124593715,779.4582881906825,226.26218851570962,58.80823401950162,760.5200433369447,287.06392199349943,737.5947995666305,301.0184182015168
30029000089,30,029,000089,396.931893192419,82.26982214300808,15.04591003627302,5.01288702772576,5.00161087846572,374.93672582781613,96.30606690848678,37.04349371857444,318.8151045036543,157.42607735418292,32.04107740087586,402.0027718449107,89.23921545215941,385.9214224823918,98.2980125161582,19.04349371857444,368.8875940346117,126.34472799166407,364.885983156146,129.33103552470544
30029NAHD10,30,029,"NAHD10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30029NAHD15,30,029,"NAHD15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3003100059A,30,031,00059A,138.25018642803877,183.15212527964206,17.70283370618941,5.183818046234154,1.0216256524981358,163.61782252050708,177.82252050708428,9.421700223713646,137.78523489932886,208.7848620432513,6.3027591349739,178.23415361670396,160.18456375838926,156.6826994780015,179.42244593586875,13.50820283370619,143.89336316181954,193.33072334079046,157.16368381804622,180.01715137956748
3003100061A,30,031,00061A,756.451913555597,888.971450225837,92.45669080389591,14.236002127437203,2.0637809107486995,826.3544070638576,944.8955640461478,40.55703483781683,730.5979651159433,1062.838753667347,26.491835155977377,929.557424890017,823.423976145799,853.3785261724004,862.2212375301577,60.65341558948525,784.9147734072183,951.9068047118695,765.5196120339291,968.2849727262372
3003100061B,30,031,00061B,780.7558163410464,835.3194375592898,98.21451819283811,31.74610689061434,3.9682633613267924,828.3749766769679,891.8671904581965,54.5636212182434,737.1049193664517,1009.9230254576686,48.611226176253204,955.3594042394253,772.8192896183929,862.1052152482456,822.4225816349777,61.50808210056528,796.6288697863536,899.8037171808502,811.509857391329,903.771980542177
3003100061C,30,031,00061C,373.3524529061683,1149.7786196300005,112.29918896592186,49.091595104124885,4.007830025879346,412.56918198038255,1262.9330507464747,60.15167429941799,338.2848537556332,1358.3026611306507,49.12834730176292,492.9598845104378,1152.5394771340405,411.66237570567995,1170.7311663241042,100.16885143235766,445.42662625737904,1181.9834566747415,411.44788148324136,1240.0075014429913
3003100061D,30,031,00061D,704.333444328575,979.3046401815035,91.41606367224789,25.139597667808765,0.021069070612360644,810.4635044122612,1016.5620211900364,38.24568827734297,720.0831534177013,1135.0521589264886,28.22566663026048,931.9975729699405,879.0886219077194,833.6159530071433,960.2581714238019,41.27908456326379,741.374867363331,1046.569413454753,734.4619837493126,1060.5742677829949
3003100062A,30,031,00062A,274.00452383396413,1188.8821806458009,114.49910113260363,32.4732511968865,6.416290946305948,356.37685686124627,1223.5945853973803,45.697629554855155,275.11194316934683,1323.8768304681437,36.742673533114576,470.27693495236684,1098.869537508287,370.01734656849936,1166.1717932852962,67.30059757997718,367.9627629030367,1177.5957861247518,332.60436353915054,1235.9187709960927
3003100062B,30,031,00062B,283.1571590001134,888.847979604409,122.36564300172118,36.79591501374436,4.645033401029711,363.5549893514881,918.664314409965,59.38420235602492,294.3672477660704,1018.8429389758393,49.42567338168146,460.70426101958856,821.5346950041803,370.8763548657847,860.4677164465808,76.96316795045816,378.89534548532635,885.4089410162843,343.1331072422361,942.7101143177184
3003100062C,30,031,00062C,487.73646394775136,980.8420269264147,85.3957650749712,26.17326798180422,4.828189169035334,611.3429179093584,1019.45756463777,22.517348575513708,509.03948245253054,1131.5731275030528,24.350582482116867,699.5351096202944,886.1359301921252,611.4111097678331,967.1920863283684,37.97885350034319,555.5721012077237,995.3693345023096,538.0901145672642,1047.56243878435
3003100062D,30,031,00062D,876.1018532181712,1163.4278128233755,163.739490790704,37.55756580756491,3.1104864836290056,1064.7252358779072,1203.2835355548846,71.40081951360622,946.4813266120522,1349.7071030529642,53.48107060308709,1255.4836944077501,997.4598372954073,1080.6951887978828,1128.1684039397549,79.75738096922147,961.5697904039132,1243.6259383566542,950.1724146513491,1282.808675901839
3003100063A,30,031,00063A,798.6954811033331,891.3122887624479,179.25833740473811,37.84342678544471,10.954676174733995,915.2134004164129,977.9538185080713,97.59620592035742,809.6501572780672,1112.3975715616248,84.64977044112634,1059.615949992452,854.4647416292518,929.1557155478926,901.2710852849333,124.48495653106814,916.2092800686614,979.9455778125683,866.4152974562343,1042.6859959042267
3003100063B,30,031,00063B,443.3045188966669,640.6877112375522,168.7416625952619,40.15657321455529,9.045323825266005,508.7865995835871,684.0461814919288,88.40379407964258,400.3498427219329,783.6024284383751,98.35022955887366,612.384050007548,594.5352583707484,495.84428445210744,607.7289147150667,132.51504346893188,539.7907199313386,634.0544221874317,485.5847025437658,714.3140040957733
3003100063C,30,031,00063C,579.8299120234605,910.2091886608016,163.76148582600194,74.26392961876833,3.8084066471163247,665.5190615835777,1015.8924731182796,73.31182795698925,577.9257086999022,1125.384164222874,68.55131964809384,780.7233626588466,890.2150537634409,677.8963831867057,934.0117302052786,97.11436950146627,657.902248289345,979.7126099706745,589.3509286412512,1068.258064516129
3003100064A,30,031,00064A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3003100064B,30,031,00064B,520.7625649925911,743.3142482546174,112.63476838991201,34.83925778917341,4.980852350103692,585.6170253495279,807.0453914389241,45.88367274576385,469.01225801774825,916.7164730248568,56.808100658304554,664.456336482323,704.3528707598911,620.4908556527815,689.5745004413786,83.67387306127898,588.2875909316244,753.6010024181317,553.6122482668179,788.3001392825129
3003100064C,30,031,00064C,1043.7917441776754,682.0469261608608,118.1476537075888,20.31225197213935,4.070806191014495,1137.3887174465003,725.825430588179,59.605168367200875,1020.1565689106639,851.1514161858747,56.58563170420664,1258.2529546972798,602.9714459764355,1169.46125823774,653.021252932236,68.85148437207155,1026.2753970757185,803.7357409122636,1065.702801354877,773.2321221217716
3003100064D,30,031,00064D,1466.710117708112,787.100326538199,165.47701394629772,34.46955812532588,9.84732907836499,1567.2007722042788,887.5438819697363,96.52174195967153,1391.8802914810012,1088.4680277443554,82.73584741184254,1715.944671682972,758.4867836067093,1570.1842324058384,808.7328941105078,111.29286772620885,1479.4925722184068,963.4114906196982,1439.1709498785638,996.8511239418439
3003100065A,30,031,00065A,504.2579108276371,1061.751273256139,128.33163103637705,53.1176228306362,5.01797015468053,521.5307304486961,1174.9244402012423,85.12905838361472,417.28568288487065,1297.1841906188972,85.14212758701873,632.8117183218826,1057.5960764657161,515.5764726606102,1075.7349367518839,125.19113709978382,516.4572161795485,1161.8786979893282,491.39677111380485,1196.9946871695388
3003100065B,30,031,00065B,770.2812795979972,1072.042464135437,202.97948192199587,71.93150026805426,10.99244989655684,937.2481211553978,1177.9764748602038,79.00937943996749,787.2654161707493,1337.0084858771952,86.97695871283692,1109.2544289806133,976.9758626923785,965.1964246284911,1062.0081889622534,116.99940097998524,892.2457179083875,1150.0177513358733,855.2510855604479,1221.0014969317917
3003100065C,30,031,00065C,1032.4608095743656,1203.2062626084241,208.68888704162708,32.95087690130954,6.98957994876263,1193.221148395906,1275.099084938554,92.86156217641779,1040.44890094438,1470.8073235039076,79.88091370014433,1385.9338526975043,1054.4280608419053,1189.2271027108989,1169.2568742858628,127.80946192023094,1142.297065912064,1272.1035506747985,1105.3521433257472,1339.0038158986695
3003100066A,30,031,00066A,713.0062125992102,1071.011836755508,192.00162953421906,37.00065634017157,10.000101845888691,852.0067105124438,1182.013319178999,64.00095056162779,736.0057938994456,1307.0143150054662,77.00092792920807,1028.0082042521447,967.01184807171785,861.006857623172,1053.0123912497909,119.00127873171358,836.0066426151847,1106.0129457440737,774.0066765638143,1197.0131494358511
3003100066B,30,031,00066B,578.1638753773294,1091.7789745836906,152.23688463977896,61.7354140410601,9.191491506994982,626.4742279039784,1228.0942077027214,87.68722148138296,541.0684974006522,1321.60152077166,85.44775242269807,764.2684330890088,1091.7730981648413,640.0967591901223,1141.9758785449305,117.88435176682015,620.0911090954702,1193.2744442852518,619.6423947949345,1215.7287860480199
3003100066C,30,031,00066C,317,1329,141,77,3,387,1432,64,302,1538,61,494,1286,382,1343,106,412,1347,362,1429
3003100067A,30,031,00067A,705.1173639226798,477.19260594524167,89.76130579020494,13.823172447858095,3.940927105168355,761.2676256579529,534.4557592892583,33.559606027204275,651.831611921675,654.7382073149929,29.616808448300368,833.2975651855036,444.7028706308633,761.2741723160273,494.0112212888565,39.48315476423791,669.6022581327759,599.502566972495,708.0033841049068,559.1590345538132
3003100067B,30,031,00067B,1081.9749755979576,606.3664668987776,158.17403272683964,39.011795784948966,2.007323816320114,1101.981555158255,763.4977619847206,83.08557398846263,965.853605823228,914.641564209412,79.07322492833632,1254.1589007337875,614.3314021336683,1109.0393685305703,689.4336523071289,99.06371448103646,1014.0385717049664,819.4729715902921,1008.965096423832,853.5331164373443
3003100067C,30,031,00067C,1037.449421021932,427.6810936746579,165.2348598878131,37.03522898317196,9.006710282508944,1057.4678742988317,568.8840797205535,96.11910751453378,910.2816639592086,746.0920984783309,80.10736452014312,1187.7010566160177,463.6609628271311,1061.5148462763943,515.7867806241738,104.11407480265207,1010.4494210219322,636.9042105680803,981.3923836206061,673.9713133931698
3003100068A,30,031,00068A,1270.264088627559,598.0622975901776,150.4885618869331,15.125438372768945,4.074182302932417,1331.705953265032,709.4405606897022,74.09769181286065,1166.2916386473148,896.0681063940096,76.6868649073704,1501.4676594373695,557.7372610832357,1345.6027626355935,650.6281637315074,89.83124023697434,1271.5828827554499,762.6456575734959,1271.0881905356043,772.8922972493202
3003100068B,30,031,00068B,886.9485247705795,411.7968972455165,141.99735741381505,21.418182993845456,4.052506609227615,898.8853474683821,534.0716709247708,71.74386156386154,785.1341775400795,661.0219919921433,65.04533929301853,1039.3165878437364,399.66218114509775,926.7968191876939,475.4129418636587,69.052238447718,885.9907682254883,547.7570404791468,851.3506303653089,588.5101438440637
3003100068C,30,031,00068C,1151.567543866144,321.8606332993695,110.61103109011283,21.614822854559264,3.028676196848549,1194.6743622345653,397.9202802806182,44.925288583796195,1056.507660750565,547.4963349394709,56.22445939060787,1280.4671369917169,314.4508301077734,1195.884568216039,359.59603341090747,57.39583042062535,1110.9330674015264,473.00273098913095,1077.5142193712234,512.2847566558495
3003100069A,30,031,00069A,1108.7517676632165,393.36577828344036,120.82709824533862,27.099290490803504,6.317590009608782,1075.051349405254,549.6832907630751,85.08466111388135,883.4271262553062,759.8172607383605,78.31094636015251,1218.1747675563754,439.59551588639016,1090.1485642601576,501.3364626107313,97.03158326684384,1015.240876822466,641.0718483824696,1016.6139927101597,647.0195007443513
3003100069B,30,031,00069B,1110.6279428965374,240.50932009791305,64.17992622731178,7.043529573280479,5.280827012987377,1165.318619507994,287.4819107729389,50.906992847312864,1089.797299188788,396.62313407121877,30.512350063633153,1212.6890802876103,260.1089753112167,1177.5604878976444,274.4338990037593,40.161304840748876,1128.3258820889216,331.8811613421463,1117.557956647868,342.32842095668934
3003100069C,30,031,00069C,963.4897929993185,349.63541129252934,72.22675537545749,19.249721244151804,7.6118298883093995,959.314759929594,436.9875872780585,47.132030443063336,859.3698570633707,547.5687401549981,60.18331498662,1070.2226253861988,352.5743367292717,967.9509133702783,409.79634738056666,56.74926710177242,915.51671743335,495.61041606703355,894.1830918271656,507.41859588357653
3003100069D,30,031,00069D,743.2676062070095,373.8168375509546,63.30227453574349,16.55646666634848,1.9576963957512312,776.2992069863167,434.23277247335903,37.98870416512305,701.2824283698039,520.9310276740948,27.32267766983656,831.89858997133,376.7394058347852,782.1462263228412,398.22529258331207,45.781074683656215,711.108093269419,480.0165192534696,735.3636082645924,451.856794132376
30033000001,30,033,000001,406,21,21,1,1,410,38,6.999999999999999,369,83,11,428,23,394,48,6,370,67,360,73
30033000007,30,033,000007,80,4,4,0,0,78,8,3,81,8,1,84,4,77,10,3,79,8,74,14
30033000014,30,033,000014,86.31493923180155,3.968502953186278,0,0,0,79.37005906372555,4.960628691482847,1.984251476593139,79.37005906372555,7.937005906372556,0.9921257382965695,86.31493923180155,3.968502953186278,82.34643627861526,5.952754429779416,0.9921257382965695,83.33856201691182,5.952754429779416,80.36218480202213,9.921257382965694
30033000019,30,033,000019,80,5,2,0,0,83,5,1,73,15,2,83,5,82,5,3,76,11,74,13
30035000001,30,035,000001,320.7910993005761,107.92865186139846,32.97711151253898,8.993978438015803,0.9996007465080763,356.768834263057,119.9183971882424,11.9918700723312,273.8229162226898,199.86581652415498,10.992876395962345,359.7649046869547,104.92984962187424,326.78718610427654,140.90515630379824,13.990464495208132,302.8031424245445,157.89290536318254,264.82742010932594,204.86382025669536
30035000002,30,035,000002,202,91,26,4,1,233,99,9,171,163,6,246,81,205,116,15,191,135,163,166
