GEOID20,STATEFP,COUNTYFP,DISTRICT,G20PREDBID,G20PRERTRU,G20PRELJOR,G20USSDKEL,G20USSRMCS
04013000381,04,013,000381,788.5458167330677,389.0159362549801,32.497645780514304,803.8388265121332,386.1484969214053
04013000382,04,013,000382,1374.9163774370536,1228.7008402316942,17.150316750155643,1327.2980367199343,1284.8134024679202
04013000383,04,013,000383,901,1673,62,934,1683
04013000384,04,013,000384,1431.4268421534364,2135.3936315828264,42.74760481321679,1475.0866881646684,2103.1217695441023
04013000385,04,013,000385,777,217,8,784,210
04013000386,04,013,000386,2489,3389,86,2621,3243
04013000387,04,013,000387,1731,751,43,1768,738
04013000388,04,013,000388,977.8528330167529,841.2532890518913,35.815734088347845,1004.5064025708722,819.5972637891693
04013000389,04,013,000389,1278,260,22,1302,248
04013000390,04,013,000390,954.2127102157506,739.8416560451624,17.023792935634955,939.5547723510657,761.3841657727553
04013000391,04,013,000391,2736.5238764044943,861.4199438202247,74.79634831460675,2765.358146067416,882.8890449438202
04013000392,04,013,000392,1413,355,43,1467,319
04013000393,04,013,000393,752,997,39,810,960
04013000394,04,013,000394,3001.521053927604,1966.0312730854469,87.95666092095543,3023.510219157843,1988.0204383156859
04013000395,04,013,000395,1286.6310458144599,2124.8444692470352,47.071888943554356,1307.0589102634456,2123.883741199047
04013000396,04,013,000396,1212.095975125667,1303.9516832900504,56.91060179749837,1256.0269659868939,1278.9908930279896
04013000397,04,013,000397,1197.4410344827586,616.4568965517242,26.924137931034483,1234.808275862069,584.1479310344828
04013000398,04,013,000398,765,590,34,805,563
04013000399,04,013,000399,1420,1087,49,1466,1053
04013000400,04,013,000400,896.5179948586118,772.0449871465296,38.39760068551843,948.1765209940017,739.6473864610111
04013000401,04,013,000401,1431.0087800369686,819.5730129390018,31.027264325323475,1484.0360443622922,782.0864140480592
04013000402,04,013,000402,1990,537,40,2045,499
04013000403,04,013,000403,2372,1067,59,2395,1075
04013000404,04,013,000404,1369,1654,49,1385,1646
04013000405,04,013,000405,261.0380526750227,498.656607854984,17.893522301562626,290.8630462289597,480.7778238614172
04013000406,04,013,000406,1013.8582859620929,410.9425596946944,24.99650606415416,1041.8543727539454,388.94563435823875
04013000407,04,013,000407,1530.613314638576,496.42331860278784,28.265783330628345,1589.910366596337,461.220072526425
04013000408,04,013,000408,2332,1179,44,2351,1177
04013000409,04,013,000409,583,362,40,600,366
04013000410,04,013,000410,2782.2837438073484,2632.5912898722327,57.8810821882447,2786.2755425789514,2649.556434651546
04013000411,04,013,000411,304.6108737407393,246.5219655692197,6.820312806240445,301.0943817461986,246.90193713228874
04013000412,04,013,000412,1585.8374380164992,300.05440344319413,23.512568896939374,1597.1585973848119,308.98162131034303
04013000413,04,013,000413,1780.575424574501,1274.2553736759419,57.69462269571009,1808.4280010482921,1252.3712064465344
04013000414,04,013,000414,2042.2208392518708,1451.7102120298473,62.463106463567634,2073.7942430627895,1458.0691241377012
04013000415,04,013,000415,3215,3727,81,3302,3681
04013000416,04,013,000416,2668.254184138061,3233.7662930090314,148.26283079212206,2737.3388364066845,3242.641779143434
04013000417,04,013,000417,427.10980966325036,625.0834553440703,32.995607613469986,468.3543191800878,604.9194729136165
04013000418,04,013,000418,1092,872,39,1155,837
04013000419,04,013,000419,1414.0734710624442,1511.9401378450145,75.89659872934023,1516.9333351298396,1457.0149677119393
04013000420,04,013,000420,2430.741364063623,4047.610139176537,104.69669676015002,2548.2783130197163,3952.7905340501484
04013000421,04,013,000421,905.5526992287918,553.8817480719795,31.259640102827763,957.3264781491002,522.6221079691517
04013000422,04,013,000422,567.9930145388241,685.9915633338616,23.999704839668627,591.9927193784928,669.9917601074158
04013000423,04,013,000423,1242,1976,21,1321,1910
04013000424,04,013,000424,861.3553370786517,271.8497191011236,19.915730337078653,898.1994382022472,244.9634831460674
04013000425,04,013,000425,2267.9914913731977,2176.7960293074925,56.501536279839286,2284.8428267549043,2180.7610493973057
04013000426,04,013,000426,1650,1397,81,1713,1360
04013000427,04,013,000427,1468,372,34,1488,371
04013000428,04,013,000428,12.974138557251937,32.93435172225492,0.998010658250149,11.976127899001789,34.93037303875522
04013000429,04,013,000429,1688,1432,47,1700,1425
04013000430,04,013,000430,741.6240423297722,1079.268707036972,21.782633842720035,773.3056381063108,1047.5881671843056
04013000431,04,013,000431,1986.1881572504135,618.3544215729419,50.7010307207638,1999.6366004347983,618.9791598914505
04013000432,04,013,000432,2119.1787012959057,1904.1582853194552,58.00072542500535,2168.176967892093,1886.1581731697177
04013000433,04,013,000433,924,230,17,963,201
04013000434,04,013,000434,964,391,27,1010,361
04013000435,04,013,000435,1430.3676023367577,2582.1213901573506,36.621020945200705,1481.8631935250235,2520.7444479497117
04013000436,04,013,000436,1221.659427622862,1359.4871063426226,28.890280277810703,1238.207853531057,1366.4058120510335
04013000437,04,013,000437,174.99405663394882,573.980487690652,10.9996077946105,191.99347977748184,565.9807029587653
04013000438,04,013,000438,1829.6762904636919,1507.6159230096239,54.14348206474191,1873.551181102362,1476.8101487314086
04013000439,04,013,000439,1607.9014735781793,3418.6106774861128,50.54659177079583,1635.6536275534559,3413.6045355772403
04013000440,04,013,000440,1941,1550,46,1957,1550
04013000441,04,013,000441,2988.550670610479,2200.783000043145,87.00617562952573,3000.7734043109144,2216.3117821301353
04013000442,04,013,000442,1852.7566702241195,1934.5205442902882,44.50373532550694,1844.6937033084312,1968.7881536819639
04013000443,04,013,000443,1979.2798382419505,2070.1140781563063,58.64581006010004,2063.4743778256266,2007.2389547151836
04013000444,04,013,000444,1024.4649156705814,2855.125057340618,47.730740134559014,1067.4321533793177,2824.5661186321317
04013000445,04,013,000445,1100.5218050841956,766.3140744400465,39.93644362602122,1142.3168972068115,736.1381725188663
04013000446,04,013,000446,1422,1429,42,1415,1456
04013000447,04,013,000447,3189.397439649084,4069.2193153132494,100.03031870482168,3221.794601371377,4050.806302813894
04013000448,04,013,000448,1995,508,35,2009,520
04013000449,04,013,000449,287.4004545359774,198.28008556429185,4.429294594966488,291.7409295595715,193.0580366358609
04013000450,04,013,000450,506.8025851938895,273.52702702702703,20.125734430082254,519.6098707403055,262.5493537015276
04013000451,04,013,000451,937.1659860048992,658.9144430499839,26.12200889191728,956.1469662569232,648.0408525588564
04013000452,04,013,000452,416.9207784218734,539.8974109060231,19.996200403926782,415.92096840167704,552.8949411685755
04013000453,04,013,000453,2263.0351667505975,1704.8164791867177,48.157645239294254,2245.494668787303,1737.6497468801301
04013000454,04,013,000454,1797.9693980744585,2717.075515532319,25.024520215373443,1792.4706125275723,2736.0323274643206
04013000455,04,013,000455,2181.032942067399,3501.96819386596,79.45475198788338,2285.3173040514957,3453.3021582733813
04013000456,04,013,000456,795,401,17,823,377
04013000457,04,013,000457,1297.6028368794325,1255.6832151300237,76.21749408983452,1352.8605200945626,1239.4869976359337
04013000458,04,013,000458,1024.9788116099808,1435.8520223194505,17.782665284047763,1071.292546627235,1389.5098918880167
04013000459,04,013,000459,1749.813859556834,885.1892407352778,40.14684430657801,1806.60651559896,857.7720222129351
04013000460,04,013,000460,1242.2159884430123,854.1541508986224,30.005847103051195,1237.21740592254,891.1543280835633
04013000461,04,013,000461,2002,1196,60,2048,1202
04013000462,04,013,000462,385.415187538354,507.64886138585166,7.311565169133852,380.3715276838492,513.9634280241833
04013000463,04,013,000463,1183,614,24,1209,607
04013000464,04,013,000464,2952.8095088070017,3266.5767459526523,102.9236478535097,3069.7227786988524,3151.6619934948503
04013000465,04,013,000465,2338.6446895089557,1208.816344427673,72.98891078843683,2437.629650715192,1162.823332150028
04013000466,04,013,000466,1595.0110180696342,1301.6077567210225,57.10533274570295,1654.0855002203614,1244.5024239753195
04013000467,04,013,000467,1404.3484344783517,2053.1147196178654,52.738991875560174,1443.2443171604868,2051.2842540892593
04013000468,04,013,000468,904,1337,37,925,1333
04013000469,04,013,000469,2298.3094004441155,1445.3900814211695,64.61509992598076,2327.137675795707,1397.6743153219836
04013000470,04,013,000470,1135.2615384615385,1657.1846153846154,27.29230769230769,1132.553846153846,1664.0615384615385
04013000471,04,013,000471,178.58130972538723,138.89432265444188,7.035134104281646,189.58849624671757,128.90150917577222
04013000472,04,013,000472,959.5870967741936,1066.5290322580645,28.903225806451612,977.8924731182796,1058.821505376344
04013000473,04,013,000473,849.4824331410592,510.9580492920818,19.838489774514944,864.6460409019402,516.9785002621919
04013000474,04,013,000474,1955.0749307188214,1453.8783522352994,63.02743919225853,2024.6086671414944,1407.0069946149888
04013000475,04,013,000475,1560.472927884005,365.1533319136585,27.761718689657055,1575.288195508227,365.18070411149114
04013000476,04,013,000476,1940,843,72,1968,848
04013000477,04,013,000477,1311,1505,45,1344,1503
04013000478,04,013,000478,998.0930122929,1214.4060748127065,14.476699565896926,951.5671174283259,1285.8918173206785
04013000479,04,013,000479,2224,1982,85,2309,1939
04013000480,04,013,000480,1798.5282798833819,1272.6370262390672,49.518950437317784,1835.1723032069972,1232.0314868804664
04013000481,04,013,000481,1161.350140250573,423.58560456279116,41.26103123498906,1194.4773359087849,415.52980187002333
04013000482,04,013,000482,1112.60589569161,293.09886621315195,23.395918367346937,1123.004081632653,289.1995464852608
04013000483,04,013,000483,527,722,27,554,692
04013000484,04,013,000484,1091,1116,39,1112,1087
04013000485,04,013,000485,3776,1024,65,3805,1021
04013000486,04,013,000486,581.33731453476355,753.7887093331758,16.32771004650888,597.3782782905771,751.7204364068198
04013000487,04,013,000487,1634,2484,56,1681,2433
04013000488,04,013,000488,1440.4814548050356,2675.5649132889293,76.73060837314891,1477.603870539994,2681.1033640735395
04013000489,04,013,000489,891,1607,16,890,1622
04013000490,04,013,000490,3178.316429106533,4404.165296381798,37.403379437205594,3175.6945973289135,4444.948479934299
04013000491,04,013,000491,818,328,16,859,286
04013000492,04,013,000492,2425.0099100384477,2065.0086466363464,57.00028481319047,2466.0099465529593,2054.0086685450533
04013000493,04,013,000493,262.956836627424,59.091516836916185,4.519072698833292,256.5923825389681,62.91972890530675
04013000494,04,013,000494,877.6975798644725,1289.8135527589545,48.3918683446273,899.6917715392062,1295.5229428848015
04013000495,04,013,000495,1458,460,26,1525,414
04013000496,04,013,000496,628,311,23,646,298
04013000497,04,013,000497,1193,847,49,1247,803
04013000498,04,013,000498,2210.355840632595,792.5268915854276,68.8418364431371,2255.68828074492,782.6501691627187
04013000499,04,013,000499,1287,480,37,1315,474
04013000500,04,013,000500,816.3726884779517,1378.547652916074,43.099573257467995,857.9388335704125,1351.448079658606
04013000501,04,013,000501,1211.6209000762776,881.9626239511823,39.117467581998476,1199.2471395881007,917.4645308924485
04013000502,04,013,000502,1164,540,43,1179,549
04013000503,04,013,000503,2282.1974148061104,2390.472972972973,72.87426556991774,2423.3901292596943,2273.4506462984723
04013000504,04,013,000504,1356.9900899615523,1183.9913533636534,38.99971518680953,1361.9900534470405,1186.9913314549465
04013000505,04,013,000505,1422.4504561923452,1709.1270931052811,29.63506927900164,1405.1171574753344,1740.2411189448983
04013000506,04,013,000506,2406.93700488043,4297.232385886014,40.60612398558108,2336.7025440597913,4438.226571717037
04013000507,04,013,000507,1291,1773,17,1262,1821
04013000508,04,013,000508,2088.2517616912237,1976.5592568866111,92.94682895579757,2140.6976297245355,1954.8116591928251
04013000509,04,013,000509,1585.672569117655,1448.3261291485237,46.189191889722835,1568.06009357037,1510.0932540582016
04013000510,04,013,000510,586.6853552677921,902.2011957254364,24.32333100076874,605.9761546312959,893.6202305431162
04013000511,04,013,000511,1712.8970204533466,2038.7947923261117,58.92347536222652,1737.9732140925644,2032.4675395474808
04013000512,04,013,000512,847,1526,25,858,1526
04013000513,04,013,000513,408.9834379459587,440.27989024070223,6.872483997272004,407.5673653202411,442.4465820638844
04013000514,04,013,000514,872,810,38,902,788
04013000515,04,013,000515,1227.1753764393268,981.88928255093,44.79007971656333,1275.7050487156775,948.2524357838796
04013000516,04,013,000516,986.9265289375558,1183.0598621549855,66.10340127065977,1025.0666648701604,1186.9850322880607
04013000517,04,013,000517,1727.4560486280939,2416.9612843875457,74.31690688129308,1823.7348676406784,2370.7099227715757
04013000518,04,013,000518,2200.1802066430637,2637.7012816751053,81.68699151658902,2231.7459111178073,2654.2609374101203
04013000519,04,013,000519,2379,1677,63,2383,1674
04013000520,04,013,000520,1944.2816218598502,1563.5742617893345,49.33230498016748,2025.6253856324372,1498.241956809167
04013000521,04,013,000521,3033.6723993273527,4510.040196517372,88.73809483952381,3090.230895206138,4472.009457240559
04013000522,04,013,000522,2383.3646418093567,2379.2721542219697,71.12195250707774,2406.7986622249105,2355.86370096522
04013000523,04,013,000523,1132.8855050382704,2968.9014699718514,43.51651335944655,1203.2140702368488,2926.577853078275
04013000524,04,013,000524,634.616668411017,1166.0674644122653,27.630914550440057,690.131225266583,1114.9950999044834
04013000525,04,013,000525,2385,1034,73,2412,1064
04013000526,04,013,000526,2183,1893,76,2271,1817
04013000527,04,013,000527,971.2300602677034,1607.8664316156064,23.9905025974651,967.8476065819053,1609.8741705393968
04013000528,04,013,000528,888.9277219782464,373.6073034401325,16.847013682976797,921.6307485393189,351.8052857327508
04013000529,04,013,000529,1279.3224109766315,1763.3471119883702,50.257012660972954,1288.9491866980784,1773.3513093518307
04013000530,04,013,000530,1103.7421543681085,641.7930449533503,41.90867967203845,1127.6533785694091,654.4353972292904
04013000531,04,013,000531,1616,1282,48,1617,1306
04013000532,04,013,000532,700,483,28,723,473
04013000533,04,013,000533,2602.8818100731164,3594.421548019806,111.03771039938212,2744.8987383768213,3502.4043572394853
04013000534,04,013,000534,795.0965939701413,698.7392145005615,30.267833161866918,814.6769886832165,694.0427587506773
04013000535,04,013,000535,932.0312056737589,1171.4486997635934,48.05910165484634,972.7990543735225,1151.2236406619386
04013000536,04,013,000536,930,1286,23,951,1273
04013000537,04,013,000537,1056.7917355019529,1301.2373741233494,13.016606420152005,1049.7765943541674,1302.2505615746466
04013000538,04,013,000538,1519.9993284068569,1485.999343429335,47.999978791795485,1556.999312058866,1457.9993558007877
04013000539,04,013,000539,2385.884631181313,839.2329951895894,91.91506359100244,2429.4279616744852,848.8981058735736
04013000540,04,013,000540,1473.430295545031,3480.0046890789813,33.800701666773215,1481.3482894778529,3502.2507777032497
04013000541,04,013,000541,3121.7677030096247,6462.121102689065,140.29264199301463,3232.9808414790887,6389.188992234649
04013000542,04,013,000542,2146.754551837245,567.8325990714343,46.53595373240382,2217.983197025899,521.2646761446058
04013000543,04,013,000543,1747.9513102806636,1104.0910218638548,93.45402387967127,1801.2936889440223,1104.0240347340673
04013000544,04,013,000544,673.0761851314966,854.2820570058637,28.041981715557252,704.1028273740617,830.261873488769
04013000545,04,013,000545,825.2743509396485,225.4164402028133,13.06935488752005,835.4090594711778,223.31240787153322
04013000546,04,013,000546,2001.98534355544,1661.9879329030134,48.99951185001863,1984.985274911429,1706.9877756407454
04013000547,04,013,000547,637.239581891277,547.2970672631035,29.008926299973062,645.2549351272306,542.2838563391434
04013000548,04,013,000548,2486.715247021838,652.1760067316604,56.5272654087415,2519.440754921497,663.5401789445162
04013000549,04,013,000549,1977.3436995186682,939.0956235806727,80.15217587853108,2016.915209268734,939.0974796209579
04013000550,04,013,000550,2575.5370527974055,1043.8801614138342,42.70418842147504,2650.506628026217,979.3493877991608
04013000551,04,013,000551,2069,2060,94,2182,1988
04013000552,04,013,000552,1020.0689865610595,1028.2062195676167,40.06490943322729,1059.1473479192366,993.2384340712848
04013000553,04,013,000553,2021.5438261024392,1247.8580850554276,53.42691720781867,2051.4230377153376,1262.7571919195211
04013000554,04,013,000554,1565.4808544005232,900.1265155168293,31.968977243660973,1580.4663124834892,893.1333017447785
04013000555,04,013,000555,1098,1256,16,1138,1209
04013000556,04,013,000556,2930,1211,66,2950,1213
04013000557,04,013,000557,1227.9043462443146,2065.8390711243924,15.998753696994328,1306.898192623224,1982.8455363212345
04013000558,04,013,000558,2264,3419,86,2329,3394
04013000559,04,013,000559,1300.9778070362966,2182.96276153746,21.999624715448522,1276.9782164376256,2218.9621474354667
04013000560,04,013,000560,870.3215709769015,877.1841915540608,35.14678897235032,925.4852971383692,834.0599855005337
04013000561,04,013,000561,104,365,10,117,354
04013000562,04,013,000562,1401,1056,41,1456,1003
04013000563,04,013,000563,950,1330,38,964,1336
04013000564,04,013,000564,38.55170917907165,3.6467833007229937,0,38.55170917907165,2.6048452148021384
04013000565,04,013,000565,1406,830,47,1460,786
04013000566,04,013,000566,1958.6697687476574,2541.3964474325817,88.42854855341965,2021.1775642922726,2523.542982336566
04013000567,04,013,000567,837.5064878565646,506.7488375620614,21.20881996336083,860.7418081339604,493.73945401332026
04013000568,04,013,000568,165.5777347531462,185.92468538238143,5.885188770571152,166.924298160697,181.53107454017425
04013000569,04,013,000569,786.2180364526997,657.9429607231198,34.35250516368698,791.6200517067571,663.1385290376624
04013000570,04,013,000570,687.0384204909285,636.8783351120597,12.341515474919959,694.9957310565635,635.059765208111
04013000571,04,013,000571,1098.204909284952,1083.601120597652,31.154749199573107,1094.3105656350053,1100.1520811099253
04013000572,04,013,000572,1621,1042,39,1624,1053
04013000573,04,013,000573,1031.12846199175,1351.269298762522,23.56865055981143,1034.0745433117265,1346.359163229228
04013000574,04,013,000574,993.8908550089675,901.7007446025121,28.93538868836346,1030.8575757503988,869.9585692356253
04013000575,04,013,000575,1012.6671487976857,362.8940517085518,26.619960224190923,1042.998915205207,344.79190019887903
04013000576,04,013,000576,556.2247340323916,1562.19334949901,31.10941179119607,589.2758190848754,1545.669598553045
04013000577,04,013,000577,1258.6779026217228,1435.6617386162034,28.20106445890006,1239.5572639463828,1448.8762073723635
04013000578,04,013,000578,915.1939314336701,1064.029932218538,12.680194602779814,950.1161096148114,1030.6634618063588
04013000579,04,013,000579,1055,1631,32,1126,1551
04013000580,04,013,000580,2332.843571227621,2257.2031796603546,53.803849317127984,2314.7416019090515,2291.1718844555894
04013000581,04,013,000581,2140,1270,56,2147,1292
04013000582,04,013,000582,2168.2047549608938,732.6421366496122,41.13470077310293,2209.411111345429,708.5074309936157
04013000583,04,013,000583,25.152167000220725,36.584664738626984,0.13378148509845933,24.265264898837845,38.465216521765356
04013000584,04,013,000584,1554.0591802498561,1547.8645662162883,40.38568101011134,1565.4549466673484,1550.301671361081
04013000585,04,013,000585,2451.7256490603518,1060.5835597971866,51.93064511247995,2552.590940528822,982.6875921284667
04013000586,04,013,000586,2199.8097345765536,3462.571320176821,78.10929973937431,2267.928530525301,3438.5101306221704
04013000587,04,013,000587,1278.9619553714556,1103.2142178245995,24.402914227081435,1250.3579363096342,1168.0840198609644
04013000588,04,013,000588,840,951,44,885,924
04013000589,04,013,000589,1246.6269113149847,739.9514525993884,36.39105504587156,1266.2220948012232,752.0818042813455
04013000590,04,013,000590,1101,1660,15,1161,1598
04013000591,04,013,000591,1352,1130,56,1403,1109
04013000592,04,013,000592,866,781,24,886,777
04013000593,04,013,000593,1524.6523195167804,1363.775807842091,22.80997824199168,1533.4647565875898,1356.9136801504012
04013000594,04,013,000594,1418.3905641185875,1793.3846013058883,18.643774442325817,1373.3314356274432,1849.2012951701547
04013000595,04,013,000595,1394,1589,65,1445,1577
04013000596,04,013,000596,2135.960084187423,2018.1450903299854,45.84211053347391,2153.5123006810163,2001.5665420614291
04013000597,04,013,000597,746.3739233674185,930.4985379287996,21.940881249309633,737.307302553486,938.6566156894418
04013000598,04,013,000598,1760,416,40,1782,419
04013000599,04,013,000599,565,723,24,599,699
04013000600,04,013,000600,1984.7890460477718,2274.5065561694532,29.37804620019975,1938.7904419858778,2307.8121953204054
04013000601,04,013,000601,2652,925,75,2732,885
04013000602,04,013,000602,1689.914679858117,902.9111862988326,39.934583212785476,1697.7067936557337,903.8852005235346
04013000603,04,013,000603,443.86553904992985,823.0421542472915,5.971285278698608,462.7746090991421,824.037368460408
04013000604,04,013,000604,809.6039089874168,1032.4948617086438,20.989730973747843,834.5916839561643,1010.5056197361462
04013000605,04,013,000605,1.9063765301336655,1.5911540984364798,0.03523541842756836,1.8731535737676055,1.6491686901567766
04013000606,04,013,000606,0.05518215103566447,0.040909343399972584,0.0013576055942795418,0.054874421969428516,0.04160626488622671
04013000607,04,013,000607,3.3509457339748865,3.065668269964318,0.09793106973497127,3.312624880600333,3.1976623204766703
04013000608,04,013,000608,2199,800,59,2210,820
04013000609,04,013,000609,770,493,14,758,512
04013000610,04,013,000610,1729.7274401534717,982.7321937222032,74.61676874589628,1816.2317257459385,920.7595121291499
04013000611,04,013,000611,1368.3876556851772,3725.115862829432,68.8279884982381,1445.1013271800596,3696.788219933011
04013000612,04,013,000612,2321.83983255657,4839.73593561593,91.44363785508232,2379.8228083204413,4804.338365174216
04013000613,04,013,000613,1473.6340290179085,354.948385879821,34.896610971330716,1524.4833764332761,321.0488209362426
04013000614,04,013,000614,265.0882325458592,133.1438513094899,6.6356629857899065,266.8193545267263,132.14646678016692
04013000615,04,013,000615,0.08567069820364763,0.04895468468779865,0.0021284645516434194,0.08567069820364763,0.04842256854988779
04013000616,04,013,000616,0,0,0,0,0
04013000617,04,013,000617,0.27424749091899486,0.15671285195371137,0.006813602258857016,0.27424749091899486,0.1550094513889971
04013000618,04,013,000618,3.885342461148079,2.2201956920846166,0.09653024748193985,3.885342461148079,2.1960631302141316
04013000619,04,013,000619,0,0,0,0,0
04013000620,04,013,000620,2106.839939836598,419.5752224073607,44.34371924353727,2181.594431807734,385.46266368522964
04013000621,04,013,000621,760.6556928981691,1156.2731010135485,18.15635447872514,797.9239994597629,1126.6495752851024
04013000622,04,013,000622,844,654,29,860,654
04013000623,04,013,000623,488.00000000000006,274,18,503,265
04013000624,04,013,000624,2205,2555,85,2233,2548
04013000625,04,013,000625,27.64371891473374,69.05963684096639,2.0122138612258547,30.63847107551973,68.07491281842047
04013000626,04,013,000626,565.0031700515336,757.6550745661077,4.879523935369911,598.4795858696075,727.1373794851262
04013000627,04,013,000627,863.145869947276,448.51318101933214,31.460456942003514,872.0193321616872,458.1933216168717
04013000628,04,013,000628,916.9304531967719,1142.6064481371877,34.74733117698187,975.6914727636184,1099.173280883958
04013000629,04,013,000629,487.96330211373186,767.4235362317783,7.0162043428189795,494.0332671111439,762.3803293336132
04013000630,04,013,000630,1032,368,17,1074,333
04013000631,04,013,000631,1174.1417140379071,554.0574403053056,28.00349393584584,1191.1456272460546,544.0543656417613
04013000632,04,013,000632,2360.236164376481,1817.9933441519318,73.78503616690558,2380.3076354887244,1846.6218463087403
04013000633,04,013,000633,807.2957836050078,1044.2321711288719,14.273542931301838,800.189161404742,1058.5177737663278
04013000634,04,013,000634,32.73269824198488,22.912888769389415,0.8183174560496219,33.551015698034504,21.276253857290172
04013000635,04,013,000635,3952.1757713609145,1325.0272599719606,75.51537482159473,4044.7332443160058,1249.7690737797634
04013000636,04,013,000636,527.2122122244627,698.3225839090452,6.005065367166826,546.2226095570684,691.3143193626152
04013000637,04,013,000637,1604.4341768552745,1865.263008245664,43.31106056297981,1657.3699175433608,1822.9144156951947
04013000638,04,013,000638,1019,1500,15,1079,1445
04013000639,04,013,000639,970.3361877861294,427.7218737967946,31.746253269155723,967.7116853542024,432.71996829359944
04013000640,04,013,000640,1545,1706,34,1594,1657
04013000641,04,013,000641,866,1264,10,915,1221
04013000642,04,013,000642,1632.399973331989,2339.274090224373,104.83302581031123,1710.275935362506,2324.2979436800433
04013000643,04,013,000643,828.176512455516,899.8597864768683,42.23060498220641,894.3729537366548,850.6462633451957
04013000644,04,013,000644,1684.6917464885855,1694.7414261042984,53.9028270297324,1760.5211472253277,1604.294309562883
04013000645,04,013,000645,760.8375819373634,809.646030589949,29.66788055353241,800.0757465404224,773.278951201748
04013000646,04,013,000646,1900.0541416592318,2036.0598947830892,67.00188717120164,2004.0562853391405,1966.0577877472815
04013000647,04,013,000647,1275.3891262592606,1292.4780344307803,24.179687193759552,1244.9056182538013,1337.0980628677112
04013000648,04,013,000648,0.9048459265946829,9.388463844386084,0.05883111856534641,0.9195537062360196,9.491418301875441
04013000649,04,013,000649,1487.3711295698652,363.98079116503305,38.208584865249826,1528.7493827476305,333.82202093596305
04013000650,04,013,000650,2056,3088,86,2168,3007
04013000651,04,013,000651,2473,1572,46,2441,1651
04013000652,04,013,000652,495,574,10,497,577
04013000653,04,013,000653,946,510,30,991,484
04013000654,04,013,000654,1622,2812,73,1680,2784
04013000655,04,013,000655,1490,1693,80,1570,1627
04013000656,04,013,000656,995.0165620540413,943.7201097592978,25.127516002727997,1019.4326346797588,909.5534179361156
04013000657,04,013,000657,826,459,20,843,437
04013000658,04,013,000658,978.6628113943186,525.7422575867924,22.005778773809993,1006.6830775672906,507.6987953893063
04013000659,04,013,000659,2245.6984667802385,3592.5144804088586,82.57495741056218,2346.1201022146506,3492.1439522998294
04013000660,04,013,000660,885,798,19,909,777
04013000661,04,013,000661,1128.9543893396728,1261.1436130932532,33.03121738587951,1164.033973100256,1222.541877997531
04013000662,04,013,000662,8.356325062097643,36.98232124460425,0.10433269708443407,6.356325062097643,39.19098663877311
04013000663,04,013,000663,1196.986301369863,1441.972602739726,63.342465753424655,1258.4657534246576,1393.5342465753424
04013000664,04,013,000664,1190.7256948941383,2035.783539212125,68.54419253963465,1270.0435591692005,1975.0731491559752
04013000665,04,013,000665,3921.59715768372,3943.0587121351796,78.01060249949558,3907.7160822792384,3960.570950261403
04013000666,04,013,000666,1653.8051089226183,2729.0213268719053,17.777710306395516,1618.2693874497265,2786.2799891654267
04013000667,04,013,000667,651.854130052724,355.48681898066786,22.539543057996486,656.9806678383128,370.8066783831283
04013000668,04,013,000668,727.4186902746128,1119.105677345558,43.964865895718354,736.4115037532824,1128.0984908242278
04013000669,04,013,000669,1310.7306593733103,1969.114855552669,57.1958168958539,1297.4167766175963,2013.305092190999
04013000670,04,013,000670,1612.6959966985278,496.2697132134847,25.942027446818624,1668.2804447747496,450.2925134499895
04013000671,04,013,000671,369.65759591922006,935.955918573873,17.187096263641294,402.9668588052385,900.778713829178
04013000672,04,013,000672,1566.5048367433308,2186.2958808461267,78.81173402249055,1640.451648912581,2138.6196466843735
04013000673,04,013,000673,15.157219737006212,38.55175266493605,0.874279696465739,16.843455779903376,37.10209559606128
04013000674,04,013,000674,1126.0549166347241,1510.8653144260823,33.2943943313819,1119.206366007824,1532.4030002384577
04013000675,04,013,000675,608.9767821801607,264.9898970077875,12.999504381514104,638.9756384451932,247.99054512426906
04013000676,04,013,000676,924.3379461198122,1513.5752368798758,13.68148832449872,961.4694149237944,1481.3291773333149
04013000677,04,013,000677,2459.559005432441,3435.2015751647928,83.71146218075178,2553.224902624553,3363.4607147325105
04013000678,04,013,000678,1008,292,20,1047,256
04013000679,04,013,000679,3336.484952795761,4832.648838599776,115.31879067779228,3408.3837941969423,4822.82235594025
04013000680,04,013,000680,636.7332670667473,249.8840546299572,18.13083867712714,668.4664177545147,228.07111549431846
04013000681,04,013,000681,1864,886,45,1893,877
04013000682,04,013,000682,1927,519,42,1973,496
04013000683,04,013,000683,640.6642819134457,544.8969706477535,21.966237657447387,666.2409653665808,529.7840392175578
04013000684,04,013,000684,3511.39410430839,923.9011337868482,75.60408163265306,3571.9959183673473,901.8004535147393
04013000685,04,013,000685,4230.051463026175,6938.437184342171,152.04341712798532,4369.101276482698,6873.410122441496
04013000686,04,013,000686,1705,600,72,1737,603
04013000687,04,013,000687,208.90643795247502,171.873023951809,10.44532189762375,231.6962311836541,154.78067902842466
04013000688,04,013,000688,1080,1647,53,1121,1630
04013000689,04,013,000689,1027,609,40,1044,614
04013000690,04,013,000690,1650.298753182699,1650.3810025157138,71.00774545288479,1721.307973959943,1602.3728882317394
04013000691,04,013,000691,732.3998762675473,600.2300207131594,19.875166248780115,744.3249760168153,595.2612291509645
04013000692,04,013,000692,1543,1174,52,1552,1188
