GEOID20,STATEFP,COUNTYFP,DISTRICT,G20PREDBID,G20PRERTRU,G20PRELJOR,G20PREGHAW,G20USSDCOO,G20USSRWIT,G20USSLFRO,G20USSITUR,G20HALDROC,G20HALRMUR,G20HALLROG,G20HALIPUR,G20GOVDCAR,G20GOVRMUR,G20GOVLMAC,G20GOVIDEM,G20LTGDHAL,G20LTGRHAL,G20INSDNAV,G20INSRPIL
10001006-32,10,001,006-32,148.79696322793907,23.824165320698445,3.7844673575516046,1.3103034280049624,134.94234006609378,24.2820350193073,2.1720834186524614,5.617272825791928,135.0186269668869,25.3299898130322,1.3241532154963562,5.001683384017868,137.46266995394507,27.478725579658093,1.1683640277816811,5.833455501767347,124.78537933866814,42.744306880131695,133.81359484533576,29.892269881763067
10001006-33,10,001,006-33,1060.666231603748,1410.8345946221004,20.787413892371053,7.092608648078132,1060.192427099728,1328.2340287097022,18.342925989284875,41.26461074712856,1027.750635832525,1361.0193755633145,15.927400501903058,38.560769082264464,1063.3329700607426,1362.6606386568515,10.019207295636356,26.816636486756035,1059.9213073821606,1363.8951713380925,1000.674171301811,1424.78256543472
10001006-34,10,001,006-34,1162.0234030908066,895.1647662857628,25.469313770890643,6.6958156805012115,1164.8059272937699,824.5520998422132,22.006629094740376,43.33373706931828,1111.0274362819237,888.6248262862046,16.428408988804158,34.16245438229822,1159.9392734838145,854.1970825403519,12.95029291713438,30.56765301163711,1100.5199380633244,926.395008771606,1091.0950184155324,929.1225168116412
10001007-28,10,001,007-28,85.17413555960721,56.15076394886394,1.2991502201750738,0.5729030056829693,85.10173900990522,50.551706490100116,1.1820042862169338,2.5897493309449935,83.76211496017656,52.645224919766704,0.5367047308319739,2.517352781243003,85.14221283945878,53.02430988708697,0.7624454893431,2.4002068472848626,83.65352013562358,55.16257770100971,81.31288317393297,57.0793803111239
10001007-29,10,001,007-29,568.9853752458102,837.9764616242553,12.821484077367849,6.330415896216724,587.2546536350562,775.1175833993719,13.41231522409087,25.533898740864664,551.9178942795926,809.7727017111326,12.458691086261043,21.656295852778022,585.6864991341611,791.1690049602302,12.471442810601392,15.588514102902762,576.2395134865428,810.1792576678114,541.2469680373338,845.853882539403
10001007-30,10,001,007-30,456,1209,25,7,468,1138,18,33,451,1168,23,9,472,1170,12,12,467,1177,430,1209
10001007-31,10,001,007-31,941.764374964013,330.5120427568287,14.713933389553693,7.053539052651721,912.4298152790897,299.0588108813652,16.208521917191234,25.58714206816062,909.5930993438755,313.35644904761466,8.80292873903343,22.220909929810055,925.9741807895343,317.88435731991865,6.199958877571775,18.26379052027938,874.1548770715575,373.22235429630683,878.3114703202948,363.64916285529347
10001007-32,10,001,007-32,27.256222547584187,33.28404099560761,0.26207906295754024,0.26207906295754024,26.207906295754025,31.711566617862374,0,1.048316251830161,24.635431918008784,33.28404099560761,0.5241581259150805,1.3103953147877014,28.30453879941435,30.401171303074673,0.5241581259150805,1.3103953147877014,24.635431918008784,33.8081991215227,24.635431918008784,33.8081991215227
10001007-33,10,001,007-33,689.9847186871268,602.0214356897052,24.738667052262095,6.350620637639279,667.1243220350731,581.5623841897626,17.6630487603702,27.494890496617092,656.4451183326584,591.6389545498399,16.785095716223598,24.31958017779745,678.2532036899313,593.3030874041966,9.61770419039531,20.83835907918984,665.8578731944406,618.8187460494305,653.4135751864942,626.7601027419672
10001007-34,10,001,007-34,1075.9770459589129,770.6130874027144,27.46126373390663,7.3222072035351875,1057.3248784473662,731.9404102067416,19.508842567170408,28.550530789221696,1020.4301287360761,771.6966835993977,15.847291266037148,25.4598515863915,1052.1184352441835,761.0015758306371,11.785278455654593,13.333751952629363,989.193106964897,829.4233370306873,969.1858749118952,840.676031033479
10001008-28,10,001,008-28,336.6100991644986,422.4491804304345,7.349976107060543,2.6989060281337816,332.73701358293516,396.5297847206486,7.922404533033886,12.931260772427457,317.5746873628542,414.93042878350525,4.295130873384206,11.138711777134281,338.28890125656676,404.520140868248,3.8107462687490297,9.88557459648301,331.8416625627507,410.6940176033393,315.60413233298203,424.9059655932291
10001008-32,10,001,008-32,25.076557226935034,22.292179478473898,0.40664207817989007,0.21767120211104757,23.733892190880866,21.292901169255742,0.1669417533160265,0.940167227979559,22.78546222972219,22.293864100596636,0.41331328146927926,1.0375076624957642,25.013415119927142,20.835018221981375,0.37941438276296346,1.0468246982337117,22.249921567037873,23.557099361813574,22.521061142625506,23.01055704126857
10001008-33,10,001,008-33,163.93733473357938,155.29413780717996,5.316026839069942,1.3663279849103211,159.48171658258377,148.3017263263602,3.9631020132620347,6.617375669055567,156.10255537264257,151.77412074085544,3.623463512550537,5.579655932401199,160.8950783101605,152.1402711051903,2.615872717453037,4.696916826317082,158.51394991576848,156.83847391427207,154.31768401679156,160.10365644025103
10001008-34,10,001,008-34,863.587495854234,729.4168827620339,20.72045937664864,5.773690152753218,852.6426753551611,692.4185805928316,20.27979151737613,24.128918285878274,833.5589334598114,715.6661631601648,14.991777206106004,17.078232537518108,876.5378257111386,695.3054256692083,12.18587810330991,13.948549540399952,825.7528659486974,748.1677707722208,796.5874992911384,772.521728969152
10001009-08,10,001,009-08,424.86175241490366,464.7054029433733,11.803424599344536,2.7094730517993515,425.29521716135685,435.07586680547286,10.91127254619379,16.403693831811605,421.73519299530085,437.41578714984354,8.617726775053516,12.21301599520816,431.2049039365106,441.1227800313735,7.829423125902589,9.000971748029484,437.9286821561348,435.94139964530905,434.8118339931222,432.6343216924105
10001009-28,10,001,009-28,155.9644180874722,129.0941438102298,1.4603409933283915,0.8762045959970348,153.6278724981468,116.82727946627132,1.7524091919940696,6.425500370644922,146.32616753150484,124.71312083024462,1.7524091919940696,3.796886582653818,157.42475908080058,118.28762045959971,2.044477390659748,3.796886582653818,146.32616753150484,128.80207561156413,143.11341734618236,129.97034840622683
10001009-32,10,001,009-32,781.4119993982836,505.3062750954817,17.273969954720418,11.261788251496878,766.7762634402372,477.3542966798471,15.107154279798623,24.13747741358319,730.4974186520797,508.39289012406556,12.737344585378821,25.97230969663369,767.1334725551858,490.5819445075236,8.966758585869242,22.133845510593428,713.4103259701333,559.9846748405071,712.1446889531768,562.4545408736965
10001009-34,10,001,009-34,166.49970184853905,141.9499105545617,4.66308884913536,0.8228980322003577,164.71675611210495,134.81812760882528,4.525939177101968,5.0745378652355395,161.6994633273703,139.61836612999403,2.8801431127012522,2.8801431127012522,168.41979725700656,135.22957662492547,2.33154442456768,2.8801431127012522,158.1335718545021,147.29874776386404,157.17352415026832,147.57304710793082
10001010-08,10,001,010-08,406.4768087203504,292.4190169995199,9.114693358779302,6.075302146378777,402.2326819046602,277.81717815911566,7.897776781011667,9.117013544394151,394.32678447399655,276.6112824630186,9.72315164766312,10.935427854201055,401.6259637549875,280.2498512218435,6.079362471204763,9.721411508451983,393.7554491549503,297.2356392270637,396.1753611967965,283.87797914540164
10001010-28,10,001,010-28,72.94590043253248,26.857354250159684,1.6578613734666472,0.6631445493866589,71.28803905906584,25.53106515138637,1.6578613734666472,1.9894336481599766,72.28275588314581,24.536348327306378,0.9947168240799883,2.6525781975466356,72.28275588314581,27.188926524853013,0.6631445493866589,0.6631445493866589,68.63546086151919,29.841504722399648,70.62489450967917,29.841504722399648
10001010-32,10,001,010-32,24.61282822414956,38.7784847560342,0.88535353324279,0.177070706648558,23.90454539755533,36.47656556960295,0.88535353324279,1.593636359837022,23.72747469090677,37.00777768954862,0.177070706648558,1.593636359837022,24.435757517501003,36.83070698290006,0.354141413297116,0.708282826594232,23.550403984258214,38.601414049385646,24.435757517501003,37.71606051614285
10001010-34,10,001,010-34,203.4892198822189,510.20322145787105,13.911024452803504,4.716750238429378,205.4838748965269,480.9954511575628,7.428646159141049,16.32205377386503,207.2767026732432,483.372358745143,4.892729231783008,13.298965203617264,214.9482406083867,482.31658789987915,3.9644217668901773,10.906373788286285,216.98577917192873,487.33003680394023,204.01629698417065,497.2083178233887
10001011-08,10,001,011-08,32.76303317535545,23.556082148499208,0.7345971563981043,0.48973143759873616,32.42022116903634,22.380726698262244,0.636650868878357,0.7345971563981043,31.78357030015798,22.282780410742497,0.7835703001579779,0.8815165876777251,32.371248025276465,22.576619273301738,0.48973143759873616,0.7835703001579779,31.734597156398102,23.9478672985782,31.9304897314376,22.87045813586098
10001011-28,10,001,011-28,570,170,10,5,543,153,8,23,550,152,5,14,565,152,3,12,514,203,526,191
10001012-08,10,001,012-08,63.87632128003537,40.15948443019727,1.3417130697912205,0.4440380620765571,63.27421183774796,37.03979891211732,1.3369870900289702,1.521887996904923,62.4176912200222,37.72574348629093,1.1488865552991678,1.30375830765617,63.13671765253156,38.190358743361934,0.9545336888987146,1.238974018856019,62.340255343843694,39.78800934049991,63.97128164739152,37.243603738042275
10001012-28,10,001,012-28,232.14580406649242,110.62918648072045,4.212291659191835,3.064967556930618,217.83888586829025,106.75416543619437,4.212291659191835,7.991534580641244,217.69827255490205,107.17600537635892,3.9422738299933484,7.406663731932756,224.10943429553967,103.81860239507407,2.32827459725607,5.826290891929114,204.39806514557293,127.44982777987839,211.82714647266144,118.55856933101866
10001013-28,10,001,013-28,144.4900540451331,168.6999331064956,3.3576152779864405,0.8225320710127474,139.1545994412608,159.37947822621067,3.6290524306769045,6.101050186799382,137.0303289179327,162.87355666901666,1.1646928142686677,6.238678298073174,144.15112989850715,158.22035190148046,2.0541294059897512,4.041354291271166,136.95902285414013,166.8585569454293,140.38354265283493,164.25216767466304
10001014-28,10,001,014-28,946.7739889080659,593.6660497677091,20.94372182656094,4.868137923846381,919.2818378230163,555.2677539578274,17.569772868800527,26.384877777464098,899.3337946064647,566.1293544760647,12.888388836894805,34.96813434580944,923.9364732986752,573.9746524952604,8.351819797293986,25.397714449198,898.5517449970309,608.3292503722149,858.283362703012,630.7304038636454
10003001-01,10,003,001-01,727.3088765139695,51.113675743059424,10.004592959315532,4.001148239828883,684.3060059143974,53.10793454391501,17.00746355888774,9.005167079229974,684.2950976360229,60.12056518203272,7.0063153190588565,9.004018839401091,681.3128953533707,62.104489824428356,8.002296479657765,8.005741199144415,624.2905046767074,118.12343578160493,664.304283554654,74.11195338331609
10003001-02,10,003,001-02,1103.2955939765754,52.822643614054655,7.973229224762967,2.9899609592861127,997.6503067484662,41.85945343000557,16.943112102621306,11.95984383714445,1030.5398773006134,42.856107083100945,5.979921918572225,10.963190184049079,1004.6268823201339,47.8393753485778,5.979921918572225,15.946458449525934,961.7707752370329,89.69882877858338,978.7138873396542,54.8159509202454
10003001-03,10,003,001-03,596,53,0,1,527,42,15,15,532,44,7,14,537,49,6,16,505,78,536,44
10003001-04,10,003,001-04,1141.2383993188591,376.7960834397616,16.76841209025117,4.931885908897403,1174.7752234993613,310.7088122605364,15.78203490847169,16.76841209025117,1079.0966368667519,420.19667943805877,6.904640272456365,12.822903363133248,1158.9931885908898,339.31375053214134,7.891017454235845,15.78203490847169,1086.0012771392082,395.53724989357175,1094.8786717752234,382.7143465304385
10003001-05,10,003,001-05,1192.6160427807486,318.3331550802139,6.098930481283422,8.138502673796792,1154.536898395722,284.71978609625666,16.237433155080215,14.17807486631016,1136.2994652406417,287.9374331550802,12.059358288770053,17.31657754010695,1159.3588235294117,285.91764705882355,10.158288770053476,11.296791443850267,1116.3588235294117,316.01657754010694,1161.7743315508021,272.7197860962567
10003001-06,10,003,001-06,602.6683463124141,298.9234997709574,7.714154832798901,6.7498854786990385,595.9184608337151,269.9954191479615,12.535501603298213,14.46404031149794,575.668804397618,287.3522675217591,9.642693540998625,15.428309665597801,588.2043060009162,282.5309207512597,6.7498854786990385,12.535501603298213,570.8474576271186,298.9234997709574,589.1685753550161,290.24507558405867
10003001-07,10,003,001-07,800,524,13,12,795,474,21,20,733,524,15,21,794,486,12,22,778,498,809,475
10003001-08,10,003,001-08,423,630,9,5,422,602,10,24,405.99999999999994,633,4,8,419,620,5,11,480,571,479,566
10003001-09,10,003,001-09,586.2533532041729,695.2116244411326,13.49925484351714,6.74962742175857,601.6810730253353,630.6080476900149,9.642324888226527,24.10581222056632,542.8628912071536,685.5692995529062,6.74962742175857,15.427719821162444,568.8971684053652,665.3204172876304,15.427719821162444,14.463487332339792,595.8956780923994,653.7496274217586,618.0730253353204,623.8584202682564
10003001-10,10,003,001-10,913.4286303908892,604.0154151884383,12.217760396430595,2.290868211030503,919.2366494480927,543.852339794014,13.201192349093319,17.320065477289955,861.8850109234972,602.4188419182043,7.161741644957675,16.19777453646792,904.809174463857,571.573579786116,9.082319220896682,13.15490601970688,885.568531410628,586.0822083935772,877.2959178603958,586.2096483461888
10003001-11,10,003,001-11,805,648,15,10,792,622,12,19,770,635,12,16,803,621,11,15,831,585,833,582
10003001-12,10,003,001-12,899,452,18,7,912,412,17,18,856,455,17,16,903,422,19,10,877,456,878,449.99999999999994
10003001-13,10,003,001-13,764.6506112401019,430.5222105908912,13.022451483641463,7.053883560739511,758.5338635251662,390.35606961194435,20.05388356073951,22.098786528022437,717.4709993709702,415.427914359597,16.03143207709805,31.080825341109268,775.6012179760907,388.38750168904244,12.040412670554634,20.076335044380976,752.5159023382531,416.4009725792273,797.7583783615809,382.23034130355217
10003001-15,10,003,001-15,802.7361595211727,659.9413376447878,22.739092809811332,12.962508192372763,815.5107676649591,589.1584348756116,15.578609475037245,33.608432029316106,780.634845509036,610.9985321917273,17.22688579565995,24.57908529970279,818.8667037543174,598.0520001377781,12.560018343512363,24.478303554509466,813.0791110137951,608.8128914442317,854.3882090899311,566.0558062740339
10003001-16,10,003,001-16,812.5936371647509,395.208522605364,5.345501915708812,4.127550957854406,773.0322471264368,344.1327747126437,14.012280842911878,16.262119540229886,761.6194609195402,348.85806590038317,10.25685632183908,18.263873946360153,778.7894260536399,335.6520590038314,12.010526436781609,22.453445977011494,769.5644574712644,350.3241011494253,803.4927107279693,323.455469348659
10003001-17,10,003,001-17,581.1424347618026,271.0537415220883,8.328537658315202,9.12841181575359,558.2183045625536,233.20999874485955,16.57103701430295,14.627002639991524,545.4019835707721,239.8096642097444,7.5803396223232165,22.52085423887208,563.4442857709423,232.77813191712337,12.662835093416266,16.766198873044996,565.8696798789182,242.62820126690292,592.08998592086175,220.6202497108779
10003001-18,10,003,001-18,908.7203204661325,314.52585579024037,8.916970138383103,12.159504734158777,885.2119446467589,276.42607428987617,16.21267297887837,16.21267297887837,872.2418062636563,286.9643117261471,11.348871085214858,20.26584122359796,886.0225782957028,278.04734158776404,10.53823743627094,24.319009468317553,855.218499635834,311.2833211944647,907.9096868171886,270.75163874726877
10003001-19,10,003,001-19,718.4264044143933,423.4239432118819,10.096207925687045,2.0505124634338414,705.3205889059302,383.04629738152704,12.138303846847343,27.19602860225957,671.0595968366948,423.22910565012495,6.078170590844796,18.191224810871503,699.351846574434,405.0751729690257,3.051716713729001,22.15634118168959,712.2905090681363,396.0679606770473,745.627236808041,369.7853449416694
10003001-21,10,003,001-21,419,247,7,1,434,222,6,3,397,256,4,5,429,225,7,3,418,236,421,227
10003001-22,10,003,001-22,925.3837535014006,582.6246498599439,15.46498599439776,7.369747899159663,950.3417366946778,527.5714285714286,15.355742296918766,23.834733893557424,858.140056022409,630.1428571428572,10.478991596638656,10.23249299719888,923.4789915966387,568.0364145658264,11.492997198879552,13.478991596638656,876.1792717086835,622.5826330532212,907.0420168067227,586.3501400560224
10003001-23,10,003,001-23,159,51,3,2,158,42,2,4,151,47,2,1,158,41,1,3,153,43,149,50
10003001-24,10,003,001-24,849,510,25,3,835,454,28,33,810,496,14,18,839,474,18,17,844,478,871,453
10003001-25,10,003,001-25,676.6008377400559,152.5325355853577,14.374884183877372,7.0576173580414965,654.7211142261666,142.8285406649665,13.063708229972256,19.72861923258888,653.0717475333821,151.74712287450794,11.90961481823709,10.386840705616503,660.0203336583326,145.13672748843683,6.688936657156078,16.8161278949782,651.2043183744156,164.23701655234592,643.8020459700281,170.48519554499822
10003001-26,10,003,001-26,790,405,18,5,777,382,17,16,756,403,11,19,771,397,11,19,782,398,790,388
10003001-27,10,003,001-27,1290,577,22,3,1286,512,31,21,1260,537,17,19,1284,530,19,16,1278,555,1319,505
10003002-01,10,003,002-01,1179,59,3,4,1089,54,11,20,1125,49,3,12,1103,49,6,20,1015,124,1073,53
10003002-02,10,003,002-02,293.98486486486485,8.530810810810811,0,0,257.892972972973,7.218378378378378,3.937297297297297,3.937297297297297,268.39243243243243,3.937297297297297,0.6562162162162162,1.9686486486486485,263.7989189189189,5.905945945945946,0.6562162162162162,6.562162162162162,253.95567567567568,13.124324324324323,246.08108108108107,8.530810810810811
10003002-03,10,003,002-03,854.9948405641749,236.49456012986167,3.1332346201358554,6.752766247434352,830.6685253020784,192.8746270179527,10.671287803062837,20.467591692134047,807.1573959683075,223.07872461349197,5.8478833406097275,13.744724437532694,858.4947762201414,185.33657383502572,7.8370431112569685,11.755564666885453,794.8557363085934,225.85317131963183,833.5924669723832,198.72251035856243
10003002-04,10,003,002-04,907.7104909779325,468.82669002978093,8.199865771547723,5.043542704968005,960.8631837226596,397.27887248844735,11.175025015753059,20.136691686466822,836.1785264471584,519.1736015276251,11.044963145004399,13.118091655525967,944.7357774775844,427.5278616285374,9.069227954780281,9.178888364795709,866.092564645331,494.98107089831467,873.1935139166511,489.80956544854695
10003002-05,10,003,002-05,476.38395721925133,214.6668449197861,4.901069518716577,6.861497326203208,472.46310160427805,184.28021390374332,11.762566844919785,8.82192513368984,460.7005347593583,195.0625668449198,2.9406417112299463,15.683422459893048,463.6411764705882,194.08235294117648,7.841711229946524,14.703208556149733,463.6411764705882,198.98342245989306,484.2256684491978,184.28021390374332
10003002-06,10,003,002-06,870,520,11,5,910,443,16,15,828,526,7,20,913,449,10,13,845,511,846,517
10003002-07,10,003,002-07,960,494,16,8,970.0000000000001,452,16,17,931,499.00000000000006,11,12,976,465,10,8,928,510,943,493.00000000000006
10003002-08,10,003,002-08,1040.0106517889392,537.889415756589,14.610791116278573,6.122502558519009,1047.8658781473375,491.38102285758134,12.521690111478835,24.547930416428116,1021.08112914771,510.7887053517592,8.412971207300108,26.60952989131149,1045.6406224872069,495.470886032393,8.38255255486439,25.578000873239965,1049.3277503740558,514.3628036056556,1038.1808394342318,511.2972830333848
10003002-09,10,003,002-09,851,479,12,6,852,431,10,24,816,472,8,19,844,458,8,15,834,477,851,459
10003002-10,10,003,002-10,725.7761033369214,409.1431646932185,8.583423035522067,6.675995694294941,723.8686759956943,385.30032292787945,8.583423035522067,12.398277717976319,697.1646932185146,416.772874058127,5.722282023681378,9.53713670613563,730.5446716899893,389.1151776103337,4.768568353067815,7.6297093649085035,719.1001076426264,404.3745963401507,690.4886975242196,427.2637244348762
10003002-11,10,003,002-11,1118,662,18,7,1112,603,26,34,1093,632,18,21,1115,624,10,20,1124,633,1161,577
10003002-12,10,003,002-12,725,356,9,5,723,332,11,15,683,374,6,12,721,342,7,13,698,364,705,363
10003002-13,10,003,002-13,513,279,21,3,513,252,12,21,484,275,15,19,513,262,10,20,505,289,528,267
10003002-15,10,003,002-15,1086.3051804780703,654.7729390588001,16.94237437442862,7.972882058554644,1086.3051804780703,592.9831031050016,15.945764117109288,21.925425661025272,1054.4136522438516,620.888190309943,8.969492315873975,27.905087204941257,1099.2611138232216,588.000051818405,9.966102573193306,21.925425661025272,1056.4068727584904,631.8509031404556,1103.247554852499,598.9627646489176
10003002-16,10,003,002-16,825.867435231456,128.2243209701173,4.252010188500576,4.252010188500576,754.8689320383735,119.68853012903658,10.287427659008255,17.894449317659262,760.1556129562357,116.32292850419296,11.057344521040136,15.319944864233902,758.5098776852401,113.75901420546079,10.223886730849124,28.920023374619834,742.0811310087922,139.39815719278252,762.5500847798769,118.11692594089324
10003002-17,10,003,002-17,1527.0219550444328,206.4871928907475,7.866178776790382,6.882906429691584,1469.0088865656037,177.97229482488237,19.665446941975954,17.698902247778356,1456.2263460533193,185.83847360167277,9.832723470987977,20.64871928907475,1466.0590695243072,186.82174594877156,8.849451123889178,18.682174594877157,1427.7114479874542,214.3533716675379,1445.4103502352325,195.67119707266073
10003002-18,10,003,002-18,747.8981481481482,277.7907407407408,7.770370370370371,10.68425925925926,724.587037037037,254.47962962962964,10.68425925925926,19.425925925925927,680.8787037037038,284.5898148148148,7.770370370370371,25.253703703703703,722.6444444444445,257.39351851851853,7.770370370370371,18.45462962962963,715.8453703703703,272.93425925925925,716.8166666666667,272.93425925925925
10003002-19,10,003,002-19,537.7759096351934,341.6808265637969,9.903792074312955,4.9518960371564775,525.8913591460179,305.036795888839,13.865308904038136,19.80758414862591,501.1318789602355,322.8636216226023,7.923033659450364,18.817204941194614,529.852875975743,307.0175543037016,4.9518960371564775,15.846067318900728,523.9106007311553,306.0271750962703,558.5738729912506,277.3061780807627
10003002-21,10,003,002-21,646,482,14,6,665,435,11,14,627,484,6,9,671,439,9,16,655,453,701,408
10003002-22,10,003,002-22,689,421,15,8,719,371,9,25,642,439,10,16,700,399,5,12,651,437,679,415
10003002-23,10,003,002-23,837.4736842105264,376.4448857994042,23.23733862959285,4.6474677259185695,821.6722939424031,351.34856007944387,25.096325719960277,24.166832174776562,771.4796425024826,405.2591857000993,10.224428997020855,19.519364448857996,812.377358490566,370.8679245283019,13.012909632571995,19.519364448857996,802.1529294935451,386.669314796425,803.0824230387288,392.2462760675273
10003002-24,10,003,002-24,915.3432950191572,402.90344827586205,16.192337164750956,5.714942528735632,901.055938697318,364.8038314176245,21.90727969348659,18.097318007662835,865.8137931034483,400.9984674329502,15.239846743295018,12.382375478927203,890.5785440613026,378.13869731800764,15.239846743295018,24.764750957854407,858.1938697318008,415.28582375478925,900.1034482758621,375.28122605363984
10003002-25,10,003,002-25,735.8801630434782,386.370652173913,16.038858695652173,6.020923913043478,727.8173913043478,378.3467391304348,8.035869565217391,18.056793478260868,702.8173913043478,401.3706521739131,6.032880434782609,17.026902173913044,726.8323369565217,385.35271739130434,3.0179347826086955,20.047826086956523,729.8054347826087,386.4095108695652,721.7785326086956,386.43342391304344
10003002-26,10,003,002-26,696,205,9,6,661,183,13,18,670,187,2,15,674,185,6,14,657,200,666,196
10003002-27,10,003,002-27,655,307,21,6,619,304,14,27,604,322,15,13,622,308,9,19,640,300,655,297
10003003-01,10,003,003-01,780,33,0,2,713,30,11,13,731,26,5,11,732,34,3,14,670,75,718,35
10003003-02,10,003,003-02,202,27,3,1,201,25,2,3,194,26,3,5,194,28,4,1,182,43,187,37
10003003-03,10,003,003-03,462.99999999999994,37,7,1,415.99999999999994,40,9,8,425,39,5,4,422,46,4,11,385,69,408,47
10003003-04,10,003,003-04,1029,356,14,5,1103,286,11,8,1000,377,8,8,1075,311,7,10,1018,350,975,389
10003003-05,10,003,003-05,693,135,0,2,661,125.99999999999999,11,2.9999999999999996,650,122.99999999999999,10,11,658.9999999999999,121.99999999999999,5,9,641,143,657,124
10003003-06,10,003,003-06,229,95,5,1,236,77,4,4,208,110,2,2,232,82,3,6,214,104,209,111
10003003-07,10,003,003-07,806,403,17,3,805,377,16,16,758,421,12,16,808,382,11,12,786,410,785,402
10003003-08,10,003,003-08,752.3951257098827,340.32305299506294,14.543720213464228,1.9391626951285637,737.8514054964185,328.68807682429156,10.6653948232071,11.634976170771381,714.5814531548757,339.3534716474986,9.695813475642819,12.604557518335664,729.1251733683399,331.5968208669844,8.726232128078536,12.604557518335664,724.2772666305185,349.04928512314143,742.6993122342399,326.748914129163
10003003-09,10,003,003-09,933.1821331500358,733.3676623094675,13.011977891236198,7.105406002659638,944.8477989429076,672.2109696995982,19.102593546556292,20.968072706686144,915.8850182389688,703.4371364817506,14.460879183673947,15.065716838988925,956.9732457497865,680.390564285541,9.210111144597281,10.224299203239775,956.2127386016809,678.6674375616749,989.7798250640935,647.395122894914
10003003-10,10,003,003-10,693,409,11,4,701,373,16,13,639,429,15,9,684,397,9,8,668,417,694,392
10003003-11,10,003,003-11,394.9932150425497,977.9832007888951,12.9997766976029,6.999879760247715,410.9929402088302,914.9842829466658,9.999828228925308,28.999501863883395,385.9933696365169,919.9841970611284,7.999862583140247,27.99951904099086,411.9929230317227,917.9842314153433,7.999862583140247,16.999707989173025,474.9918408739521,870.9850387393943,455.99216723899406,879.9848841454271
10003003-12,10,003,003-12,670,330,9,8,676,300,14,17,633,344,6,21,661,330,4,15,636,360,635,353
10003003-13,10,003,003-13,272.97695852534565,72.73895364597452,4.523719165085389,1.299268094334508,251.07915424234207,53.644076985632964,0.6359447004608294,9.598536188669016,249.10653293575496,55.54188126863649,1.4863106532935755,4.785578747628083,259.6402819192193,53.60666847384115,1.3366766061263216,3.7481702358362696,249.30360531309296,60.71889400921659,266.9395500135538,47.681485497424774
10003003-15,10,003,003-15,1225,520,14,8,1237,456,11,28,1209,485,12,20,1234,468,9,17,1185,518,1242,460
10003003-16,10,003,003-16,1059.2128227986298,51.05976602027399,4.761817977357721,2.7129796957495675,971.8465884388645,44.413985189120204,8.679384873820805,10.935896491113908,986.4969203599649,39.85827135665973,6.836650737109899,12.549611993202731,976.3656643402904,50.532994758169146,4.667196816351624,17.735909297189327,926.7445147050834,89.54205340104538,961.3107949038655,58.0871793533414
10003003-17,10,003,003-17,1074,267,12,5,1014,239,15,16,1007,251,10,18,1029,252,6,10,980,291,1029,242
10003003-18,10,003,003-18,483,167,8,2,457.99999999999994,154,10,9,457,156,3,13,468,151,2,14.999999999999998,449.99999999999994,174,459,162
10003003-19,10,003,003-19,635.3943990665111,482.2582652664333,13.125243096071568,4.071567483469467,667.3943990665111,415.75729288214706,12.107351225204201,14.161026837806302,624.143912874368,470.9719953325555,6.098405289770517,6.152080902372618,665.3943990665111,430.88253597821864,7.062621548035784,9.143134966938934,636.0723453908985,443.097238428627,675.5285880980164,418.68572539867756
10003003-21,10,003,003-21,746.264817150063,544.5447667087011,17.88650693568726,7.949558638083229,763.15762925599,496.84741488020177,15.899117276166457,22.854981084489282,699.5611601513241,567.3997477931904,14.905422446406051,17.88650693568726,752.2269861286254,514.7339218158891,14.905422446406051,17.88650693568726,744.2774274905422,534.6078184110971,795.9495586380832,488.89785624211856
10003003-22,10,003,003-22,768.9999999999999,479,10.999999999999998,5,796,418.99999999999994,16,18,715,519,12,5,779,457,7,13,748,495,743,498
10003003-23,10,003,003-23,704,317,10,11,696,304,13,13,654,336,13,18,695,308,11,15,669,332,676,323
10003003-24,10,003,003-24,548.4311201930173,335.7146489129521,7.7558814779075735,7.3471073551062185,541.5654171781105,306.803809902454,5.715180178230615,14.889866364950162,524.4586607680385,320.36120404193395,6.742423010260681,14.874112803020346,544.6375955256971,303.41396527706826,7.492737561274382,12.509956428449733,531.9581046647161,325.13574871604703,542.613521451623,311.47143357410897
10003003-25,10,003,003-25,721,229,22,12,696,218,20,17,674,241,17,15,710,220,11,14,690,246,672,263
10003003-26,10,003,003-26,591.0123456790124,257.0617283950617,8.197530864197532,1.271604938271605,576.4197530864197,234.46913580246914,15.271604938271606,10.493827160493828,563.3086419753087,253.23456790123456,11.19753086419753,6.6419753086419755,579.3703703703704,237.54320987654322,9.197530864197532,10.469135802469136,558.1975308641975,258.9382716049383,576.2222222222222,248.93827160493825
10003003-27,10,003,003-27,534.5669291338583,179.40944881889763,5.125984251968504,3.6614173228346454,527.9763779527559,167.69291338582678,5.125984251968504,7.322834645669291,514.7952755905511,177.9448818897638,5.125984251968504,7.322834645669291,522.1181102362204,169.88976377952756,6.590551181102362,6.590551181102362,518.4566929133858,183.0708661417323,536.0314960629921,164.76377952755905
10003004-01,10,003,004-01,1082,63,6,7,976,52,19,17,997,50,8,17,997,54,5,24,932,100,958,67
